Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;60.02;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;60.10;59.81;50.54;43.77;38.30;61.49;74.10;90.15;670.0;0.38
GRSEL;140.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;141.55;139.88;140.86;139.32;138.08;143.35;146.22;149.87;650.0;0.7
TUPRS;142.49;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%40;142.62;142.38;142.47;141.73;140.99;143.38;144.86;146.56;645.0;1.18
EFOR;4.85;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%66;4.91;4.54;4.45;4.07;3.75;5.08;5.80;6.72;640.0;0.19
MAGEN;9.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;9.22;8.86;9.04;8.99;8.95;9.11;9.20;9.31;640.0;0.76
TUREX;8.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;8.20;7.84;8.02;7.72;7.49;8.50;9.05;9.75;155.0;0.38
CIMSA;35.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;35.51;35.27;34.99;34.56;34.13;35.52;36.39;37.38;145.0;0.62
KUYAS;15.06;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;15.32;14.94;14.55;14.23;13.98;15.65;16.41;17.24;145.0;2.1
BSOKE;17.81;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%67;17.83;17.80;15.20;13.48;12.09;17.98;21.19;25.28;140.0;1.12
BTCIM;7.52;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%56;7.53;7.50;6.79;6.33;5.97;8.36;9.43;10.61;140.0;0.86
GRTHO;104.94;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;105.80;101.65;98.27;91.37;85.78;109.44;122.31;138.68;135.0;0.26
SKBNK;4.29;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%48;4.30;4.28;4.28;4.25;4.21;4.33;4.40;4.48;130.0;1.02
THYAO;293.55;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%35;293.76;293.26;293.13;292.35;291.36;293.68;294.22;294.90;130.0;0.7
ENKAI;46.48;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;46.51;46.42;44.18;42.20;40.60;47.37;51.05;55.73;115.0;0.62
GENIL;86.11;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;86.27;85.83;79.46;75.33;71.98;86.16;93.87;103.68;115.0;0.6
YKBNK;31.20;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;31.22;31.18;31.02;30.80;30.58;31.30;31.74;32.25;115.0;1.0
EKGYO;11.37;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;11.38;11.36;11.36;11.23;11.04;11.50;11.66;11.93;105.0;0.64
ENERY;3.26;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;3.27;3.21;3.18;3.13;3.08;3.27;3.37;3.50;105.0;0.32
FENER;4.58;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;4.58;4.43;4.43;4.19;3.92;4.58;4.70;4.82;105.0;0.02
OYAKC;16.78;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;16.80;16.54;16.54;16.21;15.68;16.80;17.07;17.44;105.0;0.07
TAVHL;249.90;SAT;DÜŞÜŞ;COŞKULU RALLİ;%55;253.90;249.11;249.11;245.75;242.39;253.90;260.00;;105.0;5.06
TCELL;91.69;SAT;DÜŞÜŞ;COŞKULU RALLİ;%62;92.25;90.32;90.32;87.94;84.09;92.25;94.18;96.92;105.0;0.41
ASELS;58.23;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;58.40;57.48;57.48;56.83;56.19;58.40;59.58;;95.0;0.23
DAPGM;5.55;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;5.57;5.53;5.48;5.41;5.34;5.57;5.72;5.89;95.0;1.0
DOAS;202.05;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;207.04;197.81;197.81;182.88;165.68;207.04;214.51;221.97;95.0;1.18
FROTO;87.73;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;88.68;86.12;86.12;82.94;77.81;88.68;91.25;94.90;95.0;0.59
