Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASTOR;58.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%74;60.79;56.13;52.77;45.22;39.11;64.99;79.06;96.96;655.0;1.2
TOASO;159.61;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%50;159.91;159.33;156.28;151.24;146.19;162.52;172.61;184.24;655.0;1.1
FENER;1.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;1.99;1.86;1.91;1.85;1.79;1.94;1.98;2.02;145.0;1.03
FROTO;50.10;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%58;50.21;50.04;46.52;42.84;39.88;52.45;59.29;68.00;140.0;1.97
GENIL;48.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%36;50.14;46.39;47.73;;;49.47;50.83;51.79;125.0;0.6
RALYH;7.23;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;7.26;7.14;7.01;6.83;6.65;7.24;7.61;8.03;125.0;0.38
YKBNK;10.03;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;10.13;9.96;9.82;9.55;9.29;10.14;10.67;11.27;125.0;1.29
BIMAS;133.10;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;133.73;132.28;132.58;130.34;127.14;134.83;137.61;142.10;115.0;0.76
ARCLK;121.99;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%39;122.01;121.96;120.42;114.07;105.97;124.89;129.36;134.88;105.0;0.64
BRSAN;101.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;101.46;100.56;97.61;93.63;89.64;102.54;110.50;119.68;105.0;1.05
CCOLA;17.22;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%35;17.23;17.21;16.97;16.55;;17.30;17.54;17.77;105.0;0.55
ECILC;27.16;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;27.17;27.15;26.97;25.60;;28.06;28.82;29.57;105.0;0.43
GRSEL;15.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;15.81;14.09;15.04;14.67;14.14;15.42;15.87;16.62;105.0;0.71
