Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ECILC;51.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;51.98;51.93;51.32;50.77;50.33;52.20;53.21;54.50;660.0;0.58
ASTOR;101.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;101.93;100.78;100.90;100.11;99.32;101.87;103.44;105.26;650.0;1.21
CANTE;2.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;2.52;2.49;2.47;2.34;;2.56;2.63;2.70;650.0;0.6
EGEEN;16602.13;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;16607.72;16598.35;16375.23;15878.32;15245.35;16724.25;17073.26;17505.10;650.0;1.48
TTRAK;854.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;854.46;854.32;811.18;769.85;736.44;878.00;955.01;1052.96;650.0;0.45
YKBNK;30.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;31.02;30.92;30.39;28.84;27.60;32.88;35.75;39.41;650.0;1.5
ANSGR;21.19;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;21.20;21.18;20.50;19.84;19.18;21.31;22.63;24.15;640.0;0.39
MGROS;450.44;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;450.56;450.31;444.10;440.19;437.02;457.74;467.02;477.27;640.0;0.98
ULKER;106.71;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;106.79;106.61;105.87;104.49;103.38;108.10;110.66;113.93;630.0;0.83
YEOTK;63.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;63.96;63.82;62.25;61.23;60.40;65.81;68.23;70.90;630.0;0.73
GESAN;79.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;79.57;79.23;76.75;75.08;73.73;79.45;82.56;86.53;620.0;1.0
BIMAS;404.09;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;404.92;402.99;395.81;390.68;386.54;413.64;425.79;439.20;155.0;0.75
KONTR;42.91;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;43.02;42.69;42.18;41.38;40.73;43.47;44.95;46.85;155.0;0.51
KRDMD;28.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;28.14;28.06;27.34;26.84;26.44;28.14;29.06;30.24;155.0;1.0
MAVI;45.52;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;45.67;45.37;40.55;37.33;34.73;45.76;51.76;59.39;155.0;0.96
PGSUS;212.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;212.99;212.24;207.28;199.07;192.43;220.56;235.86;255.33;155.0;1.21
TUPRS;170.13;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;170.23;170.04;158.85;150.41;143.58;172.49;188.22;208.22;155.0;1.21
ARCLK;173.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;173.54;173.45;172.55;169.12;164.23;175.98;180.23;187.10;145.0;0.8
EREGL;21.88;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;21.90;21.85;21.84;21.72;21.60;21.99;22.24;22.52;145.0;0.51
GARAN;81.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;81.98;81.89;76.90;73.55;70.85;82.31;88.54;96.47;145.0;1.91
ODAS;10.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;10.01;9.99;9.95;9.81;9.70;10.17;10.43;10.76;145.0;1.0
OTKAR;519.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;519.05;518.92;511.71;505.75;499.79;519.08;531.00;544.74;145.0;0.62
SASA;5.84;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;5.85;5.81;5.60;5.45;5.33;5.84;6.12;6.47;145.0;0.45
VESTL;96.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;96.41;96.17;91.58;88.66;86.30;101.74;108.66;116.30;145.0;0.85
AKSA;9.53;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;9.55;9.51;9.51;9.18;8.91;10.04;10.65;11.43;140.0;0.92
KCHOL;222.32;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;222.55;221.99;209.76;199.22;190.69;226.81;246.47;271.47;140.0;0.68
MPARK;272.17;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;272.94;270.38;245.37;228.72;215.27;272.28;303.30;342.75;140.0;0.43
TKFEN;52.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;52.66;52.28;50.79;49.51;48.48;52.85;55.23;58.25;140.0;0.71
AEFES;18.97;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;18.98;18.96;17.94;17.24;16.68;19.07;20.37;22.03;130.0;0.78
ASELS;62.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;62.07;61.99;61.53;60.62;59.88;63.02;64.73;66.90;130.0;1.72
ISCTR;13.53;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;13.77;13.53;12.95;12.45;12.04;13.77;14.71;15.90;130.0;23999.0
SAHOL;90.02;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;90.09;89.93;85.75;83.00;80.77;90.21;95.35;101.88;130.0;0.82
TAVHL;220.80;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;220.89;220.75;202.48;185.51;171.80;229.90;261.51;301.71;130.0;1.8
TUKAS;2.92;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%48;2.92;2.91;2.88;2.83;2.79;2.93;3.01;3.11;130.0;0.93
GRSEL;108.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;110.74;104.94;103.62;98.36;94.11;112.13;121.93;134.40;125.0;0.7
KCAER;20.84;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;20.88;20.79;20.70;20.02;19.48;21.79;23.04;24.64;125.0;0.88
QUAGR;4.45;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;4.46;4.41;4.40;4.34;4.27;4.49;4.62;4.78;125.0;0.25
AGHOL;32.26;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%64;32.27;32.25;30.94;29.85;28.97;32.70;34.73;37.31;120.0;1.04
CCOLA;62.71;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;62.72;62.70;61.14;59.69;58.24;62.94;65.84;69.18;120.0;1.41
CIMSA;32.02;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;32.05;31.97;31.97;31.73;31.49;32.27;32.75;33.31;120.0;0.58
