Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SOKM;63.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;63.86;63.29;62.80;62.16;61.51;63.60;64.88;66.37;670.0;1.77
SAHOL;54.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;54.65;54.36;54.31;54.07;53.74;54.55;54.84;55.31;660.0;0.81
TTKOM;22.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;23.13;22.31;22.64;22.42;22.25;22.98;23.38;23.88;660.0;1.34
SKBNK;5.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;5.51;5.49;5.01;4.41;3.92;5.99;7.11;8.55;650.0;0.62
RALYH;15.17;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%36;15.23;15.02;15.09;14.96;14.85;15.31;15.57;15.89;645.0;0.37
GRSEL;65.61;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;66.42;64.44;62.79;53.82;46.58;77.28;93.98;115.23;630.0;0.7
KLRHO;38.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;39.86;37.70;37.27;32.80;28.32;42.80;51.75;62.06;630.0;1.16
DAPGM;11.80;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%62;11.82;11.77;10.35;9.02;7.95;12.49;14.95;18.09;625.0;0.71
BIMAS;293.44;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;294.32;292.27;293.08;291.58;289.44;294.58;296.43;299.43;155.0;0.76
DOAS;210.89;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;211.39;210.56;207.97;206.16;204.70;214.26;218.54;223.28;155.0;1.5
EGEEN;9625.78;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;9658.73;9603.54;9288.97;8351.12;7593.12;10804.96;12552.20;14774.79;155.0;1.48
ENJSA;47.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;47.89;47.50;47.50;46.91;;47.96;48.28;48.61;155.0;1.08
MPARK;177.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;178.36;175.56;155.82;139.83;126.91;181.67;211.45;249.35;155.0;0.42
OTKAR;444.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%64;445.55;442.78;421.50;403.57;389.07;450.49;483.91;526.41;155.0;0.54
TCELL;50.81;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;51.10;50.55;50.81;50.38;50.04;51.50;52.30;53.31;155.0;1.09
BTCIM;4.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;4.53;4.47;3.80;3.28;2.86;4.64;5.60;6.83;145.0;0.81
FROTO;73.33;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;73.43;73.29;73.03;72.74;72.46;73.38;73.95;74.60;140.0;2.23
ANSGR;15.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;15.39;15.29;12.99;11.24;9.83;15.81;19.06;23.19;135.0;0.64
KUYAS;15.15;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;15.26;15.10;15.03;14.76;;15.24;15.38;15.53;130.0;2.2
MAVI;24.46;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;24.50;24.42;24.26;23.92;;24.52;24.71;24.89;130.0;1.02
ULKER;77.74;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;77.98;77.47;77.74;77.27;76.68;78.06;78.39;78.80;130.0;0.88
AEFES;11.58;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;11.59;11.56;11.44;11.31;11.21;11.64;11.87;12.16;125.0;0.59
CCOLA;37.59;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;37.63;37.54;36.99;36.32;35.78;38.07;39.32;40.91;125.0;0.81
TABGD;178.33;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%66;180.55;174.99;171.39;163.92;153.28;178.87;188.11;203.05;125.0;0.66
BSOKE;2.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%66;2.78;2.72;2.74;2.42;2.15;3.28;3.89;4.67;120.0;0.83
