Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FENER;3.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;3.98;3.93;3.90;3.82;3.74;4.05;4.21;4.42;670.0;1.22
QUAGR;3.28;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;3.29;3.24;3.14;3.05;2.99;3.44;3.64;3.87;670.0;0.25
YEOTK;56.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;56.91;55.73;56.10;55.75;55.24;56.45;56.89;57.60;670.0;0.76
HEKTS;4.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%34;4.23;4.20;4.21;4.16;4.12;4.30;4.40;4.53;660.0;0.5
MGROS;518.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;518.47;518.33;504.06;488.90;473.73;522.83;553.16;588.12;660.0;0.96
TUKAS;2.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;2.35;2.34;2.34;2.31;2.26;2.37;2.41;2.48;660.0;0.7
VAKBN;24.24;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;24.27;24.21;24.06;23.91;23.76;24.24;24.54;24.88;660.0;1.0
DOHOL;14.77;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;14.79;14.75;14.60;14.29;13.98;14.98;15.60;16.31;650.0;0.86
SAHOL;98.46;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;98.47;98.43;95.30;92.99;91.13;99.03;103.34;108.81;650.0;0.55
TURSG;7.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;7.87;7.85;7.63;7.29;6.81;7.96;8.38;9.05;650.0;1.02
