Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;194.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;195.16;194.85;190.45;186.86;183.97;196.25;202.93;211.43;670.0;2.05
TUPRS;181.74;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;182.03;181.39;168.07;159.20;152.03;182.42;198.95;219.97;670.0;0.81
ECILC;65.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;65.17;64.72;63.69;62.88;62.23;66.51;68.43;70.55;660.0;0.61
BRYAT;2502.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2505.52;2499.29;2394.00;2250.98;2047.37;2537.02;2713.97;3000.00;650.0;0.94
MIATK;43.28;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;43.45;43.17;40.99;38.89;37.19;44.38;48.29;53.27;650.0;1.55
BRSAN;471.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;471.81;471.20;448.74;424.25;399.77;479.03;528.00;584.44;640.0;1.03
SKBNK;7.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;8.08;7.79;7.76;7.50;7.24;8.08;8.60;9.20;640.0;28.0
CANTE;2.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;2.48;2.29;2.29;2.15;2.00;2.48;2.77;3.11;630.0;0.46
ENERY;11.01;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;11.04;10.96;9.93;8.69;7.69;11.93;14.23;17.17;630.0;0.6
ASTOR;118.60;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;118.68;118.53;113.74;108.88;104.95;121.60;130.66;142.18;615.0;1.14
BSOKE;15.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;15.77;15.72;15.41;15.14;14.93;15.83;16.32;16.94;155.0;1.5
ENKAI;73.41;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;73.51;73.23;72.96;;;73.44;73.81;74.08;155.0;0.56
KLRHO;84.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;86.34;83.50;79.45;76.15;73.48;90.96;98.80;107.45;155.0;1.18
QUAGR;10.94;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;10.97;10.85;9.19;8.09;7.21;10.96;13.00;15.60;155.0;0.33
TUKAS;4.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;4.11;4.09;3.85;3.63;3.46;4.19;4.59;5.09;155.0;1.0
BTCIM;4.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;4.93;4.74;4.59;4.50;4.42;4.93;5.16;5.41;145.0;18.0
ISMEN;45.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;45.66;45.55;44.86;44.12;43.53;46.04;47.41;49.14;145.0;2.67
MAGEN;23.20;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;23.26;23.13;20.48;18.67;17.21;23.40;26.77;31.05;140.0;0.86
RALYH;134.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;134.57;134.31;132.59;130.95;129.31;134.62;137.90;141.68;140.0;0.37
KTLEV;15.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;15.23;14.54;14.02;13.04;12.25;15.60;17.42;19.74;135.0;0.5
TOASO;268.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;268.63;267.90;262.54;257.93;254.20;270.00;278.60;289.53;130.0;1.09
TABGD;230.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;230.45;229.33;216.24;207.30;200.07;230.70;247.36;268.55;125.0;0.67
GARAN;149.80;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;149.84;149.78;148.84;148.18;147.65;149.90;151.12;152.68;120.0;2.0
PATEK;34.98;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;35.23;34.89;32.79;31.44;30.35;37.50;40.70;44.24;120.0;2.78
THYAO;327.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;327.19;326.73;324.00;321.38;318.75;327.25;332.50;338.55;120.0;0.7
ENJSA;76.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;76.14;75.86;74.56;73.42;72.50;76.40;78.52;81.22;115.0;1.0
TRMET;82.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%34;82.99;82.56;81.37;80.14;79.15;83.35;85.63;88.54;110.0;1.26
ARCLK;136.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%61;137.20;133.58;133.58;130.74;128.75;137.20;;;105.0;0.5
DAPGM;17.78;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;17.88;17.67;17.19;15.60;14.32;19.75;22.70;26.46;105.0;0.91
EKGYO;20.56;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;20.60;20.52;20.53;20.45;20.34;20.59;20.65;20.72;105.0;1.0
GRSEL;345.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%45;345.68;345.24;338.29;325.79;315.69;358.50;381.79;411.42;105.0;0.69
AKSA;10.78;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;11.20;10.69;10.69;10.37;10.12;11.20;11.79;12.54;100.0;4.67
PASEU;115.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;115.70;114.77;110.84;105.23;99.61;117.78;129.00;141.93;100.0;3.04
AKSEN;39.22;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;39.92;38.94;38.94;38.18;37.64;39.92;;;95.0;2.5
ANSGR;22.20;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%53;22.25;21.91;21.91;21.49;20.82;22.25;22.59;23.07;95.0;0.17
BIMAS;516.40;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;525.75;514.96;514.96;506.49;500.54;525.75;;;95.0;6.49
DOAS;181.20;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;184.61;180.93;180.93;178.35;175.77;184.61;189.30;;95.0;12.63
EGEEN;8347.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;8358.14;8340.25;8320.02;8293.74;8272.50;8362.50;8411.46;8473.74;95.0;1.47
GSRAY;1.57;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%42;1.58;1.56;1.52;1.47;1.39;1.57;1.64;1.75;95.0;1.0
KCAER;14.42;SAT;DÜŞÜŞ;COŞKULU RALLİ;%47;14.70;14.34;14.34;14.06;13.86;14.70;;;95.0;3.5
MPARK;369.25;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;374.00;365.55;365.55;358.91;354.25;374.00;;;95.0;1.28
OTKAR;546.50;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;573.83;530.45;530.45;517.85;509.00;;;;95.0;1.7
SISE;38.76;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;38.98;38.28;38.28;37.73;37.34;38.98;;;95.0;0.46
TURSG;9.41;SAT;DÜŞÜŞ;COŞKULU RALLİ;%47;9.88;9.25;9.25;9.14;9.02;9.41;9.62;;95.0;2.94
AKBNK;66.60;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;66.90;65.49;65.49;64.38;63.60;66.90;;;85.0;0.27
ALTNY;18.61;SAT;DÜŞÜŞ;COŞKULU RALLİ;%56;18.76;18.30;18.30;17.93;17.68;18.76;;;85.0;0.48
DOHOL;17.53;SAT;DÜŞÜŞ;COŞKULU RALLİ;%58;17.70;17.31;17.31;17.00;16.79;17.70;;;85.0;0.77
EREGL;27.62;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;27.82;27.31;27.31;26.90;26.62;27.82;;;85.0;0.65
FROTO;101.72;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;106.81;99.71;99.71;98.14;97.03;;;;85.0;2.53
GESAN;47.02;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%44;47.06;45.89;45.89;45.06;44.23;47.06;48.56;;85.0;0.04
IZENR;9.65;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;9.67;9.62;9.20;8.65;8.09;9.88;10.99;12.27;85.0;0.67
KCHOL;181.20;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;181.90;177.64;177.64;174.30;171.95;181.90;;;85.0;0.2
TCELL;93.45;SAT;DÜŞÜŞ;COŞKULU RALLİ;%41;93.54;91.81;91.81;90.45;89.49;93.54;;;85.0;0.06
TRENJ;65.10;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%41;65.14;65.06;63.23;61.79;60.63;65.55;68.23;71.64;85.0;1.0
TSKB;13.98;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;14.10;13.83;13.83;13.61;13.47;14.10;;;85.0;0.8
TSPOR;1.27;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%39;1.28;1.26;1.26;1.21;1.14;1.30;1.33;1.38;85.0;1.0
TTRAK;589.50;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;594.87;588.50;588.50;582.13;574.24;594.87;603.94;615.50;85.0;5.37
TUREX;9.03;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%66;12.89;8.10;8.10;2.58;;12.89;15.85;18.24;85.0;4.15
ULKER;109.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%48;109.45;107.80;107.80;106.15;104.10;109.45;111.80;114.80;85.0;0.38
YEOTK;37.04;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;37.19;36.29;36.29;35.18;33.38;37.19;38.09;39.37;85.0;0.2
AEFES;15.45;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;15.80;15.44;15.44;15.15;14.95;15.80;;;75.0;35.0
ALARK;85.20;SAT;DÜŞÜŞ;COŞKULU RALLİ;%34;85.34;83.75;83.75;82.16;80.19;85.34;87.61;90.50;75.0;0.1
CCOLA;48.22;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%42;49.04;48.21;48.21;47.62;47.03;49.04;50.10;;75.0;82.0
CIMSA;47.18;SAT;DÜŞÜŞ;COŞKULU RALLİ;%32;47.22;46.46;46.46;45.70;44.76;47.22;48.30;49.68;75.0;0.06
GENIL;163.69;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%62;165.54;161.85;161.85;157.28;149.90;165.54;169.23;174.48;75.0;1.01
GRTHO;498.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;498.39;496.44;480.76;448.75;422.88;532.50;592.14;668.00;75.0;0.25
ISCTR;14.93;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;15.04;14.60;14.60;14.25;14.01;15.04;;;75.0;0.33
KONTR;13.83;SAT;DÜŞÜŞ;COŞKULU RALLİ;%42;14.22;13.78;13.78;13.44;13.20;14.22;;;75.0;7.15
MAVI;42.02;SAT;DÜŞÜŞ;COŞKULU RALLİ;%42;42.30;41.59;41.59;41.04;40.65;42.30;;;75.0;0.65
MGROS;446.24;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%36;446.81;433.69;433.69;412.49;388.05;446.81;457.41;468.01;75.0;0.05
