Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
EKGYO;10.91;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;10.95;10.88;10.76;10.48;;10.98;11.13;11.29;670.0;1.02
RALYH;51.74;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;51.77;51.66;51.34;49.85;47.96;52.38;53.43;54.72;670.0;0.32
ECILC;42.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;43.14;42.76;42.95;42.34;41.72;43.71;44.94;46.36;660.0;0.64
OTKAR;455.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;455.46;454.14;453.01;447.51;440.50;456.88;460.74;465.52;660.0;0.53
TAVHL;257.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;258.16;257.14;255.04;251.50;247.96;259.42;266.50;274.66;660.0;1.83
TUREX;11.01;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;11.13;10.70;10.91;10.60;10.35;11.42;12.00;12.75;660.0;0.39
TRMET;67.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;68.42;67.58;67.56;66.17;65.05;69.80;72.38;75.67;650.0;1.27
ANSGR;19.76;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%36;19.76;19.75;19.44;18.98;;19.81;20.06;20.32;635.0;0.34
OBAMS;6.44;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;6.51;6.38;6.40;6.29;6.20;6.59;6.80;7.07;630.0;1.16
FROTO;90.09;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%47;90.28;90.00;89.71;86.22;81.77;92.16;94.62;97.65;625.0;1.97
