Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKSA;9.77;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;9.78;9.76;9.51;9.18;8.91;10.04;10.65;11.43;670.0;1.21
ULKER;119.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;119.63;118.90;114.64;111.58;109.11;119.57;125.26;132.50;670.0;0.85
GARAN;85.63;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;85.66;85.62;81.17;77.01;73.65;87.90;95.65;105.52;660.0;1.92
TSPOR;3.19;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;3.19;3.18;3.07;2.92;2.71;3.21;3.40;3.69;660.0;0.89
GSRAY;2.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2.19;2.15;2.08;1.91;1.71;2.19;2.31;2.45;650.0;21.38
OYAKC;15.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;15.31;15.29;15.14;15.03;14.94;15.31;15.52;15.78;650.0;0.57
TCELL;79.01;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;79.03;79.00;75.47;72.70;70.46;79.94;85.10;91.67;650.0;1.59
ENERY;2.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;3.03;2.87;2.91;2.80;2.71;3.08;3.29;3.55;640.0;0.4
RALYH;36.51;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%63;36.56;36.39;33.43;29.93;27.10;39.09;45.61;53.91;635.0;0.38
THYAO;299.90;AL (GÜÇLÜ);YÜKSELİŞ;PANİK/SESSİZ;%49;300.33;299.30;298.80;292.78;284.21;304.83;312.28;324.33;625.0;0.71
AKSEN;41.75;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;41.86;41.60;40.14;39.14;38.33;43.61;45.98;48.60;155.0;0.71
FROTO;109.39;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;109.55;109.31;99.85;93.95;89.19;120.38;134.35;149.79;155.0;2.11
ISCTR;14.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;14.12;14.08;13.21;12.66;12.21;15.13;16.44;17.89;155.0;0.86
TAVHL;230.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;230.34;229.82;202.55;185.57;171.85;261.63;301.87;346.30;155.0;1.89
