Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;141.12;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;141.32;141.03;140.66;140.02;139.39;141.45;142.72;144.19;670.0;2.22
KUYAS;59.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;59.17;59.12;58.78;54.31;50.70;66.00;74.32;84.91;670.0;0.67
TAVHL;245.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;246.64;245.49;244.82;243.04;241.60;247.70;251.02;255.24;660.0;1.8
GRTHO;390.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;391.20;385.17;388.39;379.81;372.88;402.25;418.23;438.56;650.0;0.25
TTKOM;58.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;58.51;58.23;57.76;56.24;54.72;59.65;62.70;66.21;650.0;1.33
TUPRS;126.64;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;126.66;126.62;126.43;126.12;125.87;126.93;127.51;128.24;650.0;0.7
CCOLA;51.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%34;51.14;51.05;50.80;;;51.48;52.02;52.40;640.0;0.8
IZENR;6.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;6.88;6.83;6.60;6.33;6.05;6.95;7.50;8.14;640.0;0.67
DAPGM;9.37;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;9.40;9.34;9.24;8.92;8.60;9.64;10.28;11.02;155.0;1.0
MAGEN;14.26;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;14.27;14.26;13.72;13.21;12.79;14.56;15.52;16.75;145.0;1.5
MAVI;35.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%26;36.19;35.71;35.67;35.49;35.35;36.29;36.71;37.18;145.0;0.92
QUAGR;6.17;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;6.18;6.15;5.60;5.19;4.86;6.26;7.02;8.00;145.0;0.5
TUKAS;2.73;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;2.74;2.72;2.71;2.68;2.64;2.73;2.77;2.82;145.0;1.0
