Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
DAPGM;8.01;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%70;8.05;7.97;7.92;7.76;7.56;8.03;8.14;8.28;670.0;1.0
EREGL;22.55;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;22.65;22.38;22.43;;;22.57;22.69;22.76;660.0;0.62
TUKAS;2.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;2.64;2.50;2.50;2.41;2.35;2.64;2.80;3.00;660.0;13.0
OBAMS;11.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;11.51;11.42;11.34;10.93;10.53;11.84;12.65;13.59;650.0;0.96
GRSEL;289.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;290.78;286.89;281.19;272.54;265.55;295.17;311.28;331.77;640.0;0.7
GUBRF;286.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;286.85;286.58;281.87;275.50;;286.86;290.38;293.89;640.0;0.59
KTLEV;6.72;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;6.77;6.62;6.56;6.34;6.17;6.90;7.30;7.81;640.0;0.47
BRYAT;2186.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;2196.10;2175.25;2121.00;2052.32;1954.55;2189.68;2274.65;2412.00;155.0;0.94
ENKAI;62.57;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;62.66;62.41;60.98;58.81;57.05;64.49;68.54;73.68;155.0;0.53
KUYAS;37.18;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;37.23;37.12;37.16;36.38;35.40;37.70;38.24;38.91;155.0;0.83
QUAGR;5.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;5.43;5.30;5.03;4.73;4.49;5.52;6.08;6.80;155.0;0.3
TUREX;41.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%72;41.60;41.23;35.57;31.84;28.82;41.60;48.55;57.40;155.0;0.37
BRSAN;380.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%38;380.69;379.32;;;;390.43;398.62;404.38;145.0;1.01
SOKM;39.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%28;39.60;38.91;38.79;38.44;38.09;39.23;39.94;40.76;145.0;1.76
ASELS;137.23;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;137.50;137.10;127.31;118.76;111.86;141.12;157.04;177.29;140.0;2.19
IZENR;6.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;6.43;6.21;6.33;6.05;5.65;6.60;6.95;7.50;135.0;0.57
TOASO;200.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;200.80;200.22;199.68;196.95;194.22;203.05;208.50;214.78;130.0;1.07
BSOKE;19.30;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;19.32;19.29;18.19;17.24;16.47;19.73;21.50;23.76;125.0;2.0
