Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;64.81;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;65.19;64.64;64.10;63.37;62.79;65.26;66.60;68.31;670.0;2.21
TSKB;12.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;12.62;12.56;11.56;10.90;10.37;12.62;13.85;15.41;670.0;0.5
GRTHO;65.93;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;66.32;64.43;65.07;64.51;64.05;65.98;67.02;68.35;640.0;0.26
TRALT;21.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;22.02;21.73;21.76;21.59;21.42;21.96;22.30;22.69;640.0;0.71
TOASO;293.87;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%53;294.50;293.30;278.11;262.07;246.04;297.95;330.02;366.99;635.0;1.1
BIMAS;525.88;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;525.96;525.77;518.82;490.18;467.04;565.10;618.44;686.30;625.0;0.79
AEFES;28.71;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;28.76;28.64;25.57;23.41;21.67;29.05;33.07;38.18;155.0;0.77
BSOKE;10.24;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%66;10.28;10.20;9.28;8.69;8.21;11.34;12.74;14.29;155.0;0.99
TAVHL;275.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;276.41;275.39;240.75;216.47;196.85;280.00;325.23;382.77;155.0;1.83
AKSA;11.12;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;11.12;10.39;10.39;9.90;9.49;11.20;12.13;13.31;145.0;0.0
ANSGR;26.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;26.38;26.27;26.32;;;26.61;26.83;26.99;145.0;0.5
MAVI;62.13;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;62.18;62.07;54.57;48.67;43.91;64.11;75.10;89.08;145.0;0.85
PGSUS;245.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;246.75;244.66;236.99;230.06;224.45;248.20;261.12;277.56;145.0;1.22
