Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ENJSA;80.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;80.69;80.23;80.13;79.80;79.47;80.54;81.20;81.96;670.0;1.09
ENKAI;79.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;79.30;79.15;78.45;76.63;75.15;81.40;84.80;89.13;670.0;0.5
AGHOL;28.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;28.95;28.84;28.40;27.84;27.38;29.32;30.38;31.72;155.0;0.83
MAGEN;32.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;32.40;32.31;31.47;29.72;28.30;34.30;37.56;41.72;155.0;0.8
OYAKC;23.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;23.39;23.31;22.72;22.32;21.99;24.10;25.05;26.09;155.0;0.6
AEFES;16.28;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;16.32;16.22;16.12;15.77;15.48;16.70;17.36;18.21;145.0;0.67
CIMSA;45.88;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;45.91;45.83;45.72;45.41;45.10;46.10;46.72;47.43;145.0;0.6
KONTR;17.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;18.08;17.13;17.68;17.37;16.92;17.99;18.38;19.00;145.0;0.48
SISE;36.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;36.63;36.57;36.40;36.20;35.91;36.60;36.85;37.26;145.0;1.0
VESTL;33.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;33.31;32.92;32.90;;;33.34;33.68;33.92;145.0;0.77
RALYH;215.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%74;215.53;215.42;196.66;182.77;171.55;219.10;244.97;277.87;140.0;0.37
ISCTR;13.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;13.36;13.31;13.22;13.11;12.99;13.36;13.59;13.85;135.0;0.67
EKGYO;21.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%45;21.05;20.96;20.79;20.58;20.41;21.14;21.54;22.05;130.0;1.25
SAHOL;81.90;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;82.02;81.75;81.67;81.26;80.75;81.95;82.23;82.58;130.0;0.8
TAVHL;280.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;280.31;279.83;271.06;265.52;261.05;290.31;303.42;317.90;130.0;1.82
HALKB;34.48;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;34.83;34.06;32.81;31.46;30.37;35.00;37.52;40.72;125.0;0.83
KTLEV;16.22;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;16.36;15.94;15.20;13.99;13.02;17.14;19.38;22.23;125.0;0.5
SOKM;46.66;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%58;46.88;46.53;46.40;44.59;43.12;49.34;52.72;57.03;125.0;1.69
AKBNK;63.75;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;63.83;63.68;63.33;62.46;61.75;64.75;66.38;68.46;120.0;1.14
