Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SAHOL;97.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;97.83;97.72;97.39;96.72;96.19;98.46;99.69;101.26;650.0;0.81
EFOR;11.92;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%70;11.96;11.67;9.74;8.34;7.21;12.00;14.60;17.91;640.0;0.16
TABGD;160.24;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;160.48;159.87;156.04;151.71;147.39;161.39;170.04;180.01;640.0;0.66
TRMET;76.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;77.06;76.60;76.22;75.34;74.63;77.65;79.30;81.39;640.0;1.3
CIMSA;50.12;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%54;50.17;50.05;47.74;44.97;42.20;51.16;56.69;63.07;635.0;0.61
THYAO;308.45;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;308.50;308.39;304.61;300.03;295.44;310.28;319.44;330.00;635.0;0.8
TRALT;24.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;24.89;24.86;24.79;24.49;24.06;25.09;25.46;26.06;630.0;0.5
TRENJ;57.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;57.01;56.98;56.99;55.59;53.80;57.98;58.96;60.18;630.0;0.5
BIMAS;528.32;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%47;529.07;527.32;525.84;512.81;496.22;534.98;544.13;555.45;625.0;0.75
TURSG;8.58;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%53;8.59;8.58;8.38;7.96;7.63;9.05;9.82;10.81;615.0;1.15
AKSA;12.49;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;12.52;12.44;12.18;11.88;11.65;12.65;13.19;13.88;155.0;0.76
GENIL;137.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;140.25;132.00;131.21;127.52;124.54;144.03;152.76;162.40;155.0;0.6
OYAKC;26.05;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;26.09;26.00;23.51;21.78;20.39;26.30;29.51;33.60;155.0;0.89
KRDMD;28.46;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;28.49;28.43;28.23;27.97;27.60;28.49;28.82;29.34;145.0;1.0
ANSGR;27.92;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;27.96;27.86;26.00;24.65;23.57;28.16;30.66;33.84;140.0;0.57
ASELS;83.99;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;84.24;83.88;83.65;83.34;83.04;84.03;84.64;85.35;140.0;2.19
KUYAS;25.72;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;25.78;25.64;23.93;22.68;21.67;25.96;28.30;31.27;140.0;0.75
MAGEN;10.86;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;11.06;10.61;10.20;9.72;9.33;10.97;11.86;12.99;140.0;0.77
RALYH;88.35;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%66;88.42;88.16;80.53;75.07;70.66;89.34;99.51;112.44;140.0;0.36
GRTHO;234.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;237.54;223.77;208.97;190.40;175.39;239.00;273.61;317.63;135.0;0.25
HALKB;19.24;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;19.29;19.19;18.81;18.18;17.54;19.59;20.86;22.32;125.0;1.0
ISCTR;14.60;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;14.62;14.58;14.42;14.31;14.21;14.61;14.83;15.11;125.0;0.66
OBAMS;11.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;11.43;11.24;10.72;10.29;9.94;11.42;12.23;13.26;125.0;1.24
GRSEL;264.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;266.02;262.34;250.30;239.82;231.35;267.24;286.77;311.61;120.0;0.7
