Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
BRYAT;2385.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;2388.45;2381.32;2343.00;;;2424.21;2487.97;2532.75;670.0;0.94
DOAS;180.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;180.92;180.72;179.00;175.90;;181.44;183.15;184.86;660.0;1.5
TUREX;8.41;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;8.44;8.33;8.31;8.10;;8.47;8.58;8.69;660.0;0.37
GUBRF;319.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;319.86;318.23;312.87;307.69;303.50;321.25;330.91;343.19;650.0;0.6
RALYH;191.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%74;191.04;190.88;185.96;174.12;164.55;205.10;227.16;255.22;650.0;0.33
TRENJ;74.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;74.08;73.92;73.80;72.76;71.28;74.84;76.12;78.20;650.0;1.0
VAKBN;26.04;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;26.10;25.97;25.64;25.30;25.03;26.18;26.81;27.60;650.0;0.86
TRALT;30.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;31.22;30.62;29.49;28.57;27.83;32.69;34.87;37.28;640.0;0.67
TRMET;95.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;96.28;95.43;93.98;92.39;91.10;96.55;99.51;103.29;640.0;1.3
ENKAI;74.30;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%49;74.31;74.29;73.75;72.61;70.98;74.89;76.31;78.60;635.0;1.0
BIMAS;556.54;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;558.01;554.61;554.07;549.62;543.29;558.51;564.01;572.90;155.0;0.76
