Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
MGROS;383.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;384.35;382.31;375.14;367.09;360.59;388.14;403.13;422.20;660.0;0.96
GRSEL;67.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;69.07;64.28;66.48;65.74;64.70;67.21;68.12;69.58;650.0;0.7
YKBNK;19.97;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;20.02;19.94;19.64;18.77;;20.32;20.81;21.29;650.0;1.44
ASTOR;108.02;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;109.66;106.65;106.27;104.29;102.31;108.73;112.69;117.25;640.0;1.2
ULKER;76.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;76.90;76.82;76.74;75.95;75.31;78.02;79.49;81.36;640.0;0.92
AKBNK;35.77;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%45;35.93;35.64;35.20;33.72;31.60;36.68;38.52;41.49;625.0;1.21
KCHOL;139.11;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%44;139.30;138.83;138.45;135.22;131.10;140.72;142.99;145.79;625.0;0.69
VAKBN;13.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;13.90;13.86;13.51;;;14.04;14.46;14.76;620.0;1.0
HALKB;12.87;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%43;12.88;12.86;12.78;12.48;;13.01;13.18;13.34;615.0;1.0
MPARK;166.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;167.37;165.65;165.16;162.12;158.25;167.29;169.42;172.06;155.0;0.43
SOKM;55.75;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;56.03;55.59;55.36;54.65;54.08;56.52;57.84;59.53;155.0;1.75
AEFES;12.89;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;12.90;12.89;12.55;12.18;11.82;13.00;13.73;14.57;145.0;2.86
BIMAS;349.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;350.92;347.89;337.90;330.66;324.80;363.12;380.29;399.25;145.0;0.76
EKGYO;9.15;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;9.26;9.05;8.98;8.70;8.47;9.44;9.98;10.65;145.0;1.05
KONTR;37.09;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;37.13;37.00;36.45;35.54;;37.17;37.67;38.17;145.0;0.51
CCOLA;47.99;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;48.07;47.90;45.24;43.00;41.18;48.87;53.05;58.38;140.0;0.9
ARCLK;133.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;133.40;133.19;132.37;131.40;130.43;133.56;135.50;137.73;135.0;0.91
CIMSA;28.79;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;28.80;28.79;28.74;;;29.08;29.35;29.54;135.0;1.02
