Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
PASEU;140.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;140.44;139.85;136.96;131.20;125.44;144.08;155.60;168.87;660.0;2.93
GESAN;47.02;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;47.20;46.84;46.62;46.12;45.62;47.23;48.22;49.36;640.0;1.0
EFOR;22.83;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%74;22.87;22.62;22.03;21.22;20.05;22.85;23.86;25.50;630.0;0.17
ECILC;97.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;98.17;97.47;96.51;95.59;94.85;98.00;99.71;101.89;140.0;0.63
TUPRS;201.70;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%59;201.84;201.52;199.08;195.66;192.90;204.60;210.96;219.06;140.0;0.78
TRALT;35.68;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;36.10;35.08;33.33;31.68;30.34;36.00;39.08;43.00;135.0;0.7
TRENJ;77.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;77.77;77.42;76.82;75.40;73.98;78.57;81.40;84.66;135.0;0.94
VAKBN;27.08;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;27.22;26.90;26.74;26.19;25.75;27.62;28.64;29.93;135.0;0.78
ALARK;88.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;88.31;88.17;87.66;86.22;85.05;90.00;92.69;96.12;130.0;0.75
FENER;4.31;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;4.34;4.28;4.31;4.26;4.19;4.36;4.42;4.52;130.0;0.76
RALYH;195.10;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%75;195.12;195.05;185.96;174.12;164.55;205.10;227.16;255.22;130.0;0.4
HALKB;28.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;29.07;28.82;28.55;28.01;27.58;29.42;30.42;31.69;125.0;0.79
MAGEN;33.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;33.45;33.33;31.47;29.72;28.30;34.30;37.56;41.72;125.0;0.71
TRMET;98.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;98.93;97.98;97.76;95.45;93.58;101.50;105.81;111.30;125.0;1.26
ULKER;114.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;114.19;113.77;113.24;111.78;110.60;115.60;118.32;121.78;125.0;0.83
TAVHL;259.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;259.59;259.45;258.30;254.48;249.03;262.12;266.85;274.50;120.0;1.8
AGHOL;26.54;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;26.55;26.53;26.40;25.98;25.44;26.69;26.99;27.35;115.0;1.0
CWENE;24.26;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;24.31;24.19;23.44;22.20;20.97;24.96;27.43;30.28;115.0;0.71
DOAS;183.60;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;183.73;183.52;183.15;181.44;179.00;184.86;186.98;190.40;115.0;1.63
