Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ENKAI;72.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;72.56;72.44;71.73;69.65;67.98;75.09;78.96;83.88;670.0;0.5
ZOREN;3.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;3.74;3.72;3.57;3.46;3.37;3.74;3.94;4.20;670.0;1.0
BRYAT;2302.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2302.91;2301.03;2267.03;2175.49;2101.50;2415.00;2585.54;2802.49;660.0;0.94
DOAS;199.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;199.68;199.38;195.67;192.06;189.15;201.50;208.22;216.76;660.0;1.5
ECILC;59.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;59.76;59.08;56.20;53.84;51.94;60.00;64.38;69.96;660.0;0.62
GESAN;51.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;51.77;51.43;50.13;48.39;46.98;52.95;56.20;60.34;650.0;1.0
GSRAY;1.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;1.42;1.40;1.40;1.38;1.35;1.42;1.46;1.51;650.0;0.0
PASEU;94.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;94.57;94.01;79.16;68.25;59.43;96.80;117.13;142.99;650.0;3.0
RALYH;122.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;122.08;121.78;119.80;115.09;109.10;123.10;126.40;130.49;650.0;0.36
FROTO;100.41;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%50;100.44;100.39;97.20;94.41;92.15;101.72;106.93;113.55;645.0;1.81
