Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;54.74;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;54.94;54.64;53.23;51.87;50.76;55.44;57.98;61.22;660.0;1.98
ECILC;52.91;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;52.99;52.78;50.24;48.38;46.88;53.24;56.69;61.09;660.0;0.67
SASA;5.02;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;5.27;4.96;4.96;4.89;4.79;5.02;5.10;5.24;660.0;4.18
YKBNK;22.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;22.57;22.52;21.88;21.29;20.81;22.85;23.96;25.37;660.0;1.35
EKGYO;10.13;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;10.13;10.12;9.92;9.45;9.08;10.67;11.54;12.64;650.0;0.68
TCELL;62.93;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;63.00;62.87;61.58;60.02;58.45;63.52;66.66;70.27;650.0;1.18
DOAS;205.49;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;205.77;205.31;205.46;201.26;195.28;209.65;214.85;223.25;640.0;1.51
GRSEL;86.48;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;89.44;82.25;83.23;79.43;76.37;89.36;96.43;105.43;640.0;0.7
TUREX;3.91;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;3.95;3.79;3.83;3.66;3.53;4.10;4.41;4.80;640.0;0.38
PGSUS;166.34;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%60;166.41;166.28;160.83;157.17;154.22;166.75;173.57;182.24;625.0;1.19
VAKBN;14.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;14.36;14.34;14.04;13.51;;14.46;14.76;15.05;620.0;1.0
BRYAT;3067.73;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;3075.44;3060.02;3009.17;2872.43;2761.92;3230.20;3484.94;3809.00;155.0;1.0
CCOLA;55.17;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;55.24;55.09;51.00;47.65;44.95;56.41;62.64;70.57;155.0;0.81
