Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
MAGEN;12.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;12.31;12.06;12.07;11.87;11.70;12.39;12.77;13.24;670.0;0.79
GESAN;44.94;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%28;46.01;43.87;44.85;44.58;;45.06;45.21;45.36;660.0;1.0
RALYH;124.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%68;124.62;124.55;112.35;100.81;91.49;131.00;152.49;179.83;660.0;0.4
DAPGM;9.11;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%63;9.24;8.96;8.85;8.61;8.36;9.16;9.65;10.22;655.0;0.87
ENKAI;65.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;65.12;65.01;64.79;61.90;59.00;68.38;74.17;80.85;650.0;0.56
PASEU;70.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;70.81;70.53;62.47;54.75;48.51;74.95;89.34;107.64;650.0;3.0
BTCIM;4.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;5.00;4.97;4.95;4.77;4.52;5.13;5.35;5.71;640.0;0.5
GSRAY;1.53;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;1.53;1.51;1.51;1.47;;1.55;1.57;1.59;640.0;0.08
PATEK;17.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;17.46;17.13;17.05;16.85;16.65;17.29;17.69;18.14;640.0;2.71
SKBNK;4.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;4.96;4.94;4.78;4.57;4.26;4.99;5.26;5.69;630.0;0.46
AKSEN;33.78;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;33.85;33.68;33.54;;;33.89;34.16;34.35;155.0;0.7
CIMSA;54.25;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;54.46;53.92;53.79;52.92;52.22;55.20;56.82;58.88;155.0;0.64
DOAS;201.52;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;202.33;200.99;201.35;;;205.45;208.67;210.93;155.0;1.52
HALKB;21.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;21.42;21.24;21.12;20.64;;21.50;21.76;22.02;155.0;0.8
AGHOL;28.64;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%36;28.67;28.60;28.52;;;28.89;29.18;29.39;145.0;0.86
QUAGR;5.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;5.77;5.74;5.34;4.98;4.69;5.93;6.60;7.46;145.0;0.5
TOASO;213.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;213.79;213.24;211.85;206.80;201.75;218.10;228.20;239.84;145.0;1.12
FENER;4.42;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;4.45;4.40;4.38;4.24;4.11;4.54;4.80;5.11;140.0;1.02
MPARK;355.75;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;356.26;354.54;347.27;341.24;336.38;357.00;368.22;382.49;140.0;0.42
SISE;35.80;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;35.91;35.70;35.47;;;35.83;36.11;36.31;140.0;1.03
TTKOM;61.45;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;61.63;61.31;59.31;57.49;56.02;62.25;65.64;69.96;140.0;1.29
GENIL;137.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;138.40;135.22;135.91;;;138.39;140.34;141.71;135.0;0.6
KCAER;14.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;14.59;14.38;13.86;13.25;12.75;14.86;16.00;17.46;135.0;0.77
EKGYO;13.68;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;13.76;13.61;13.60;13.49;13.37;13.74;13.96;14.22;130.0;1.15
FROTO;87.74;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;87.77;87.72;86.94;;;88.46;89.65;90.48;130.0;1.56
GARAN;110.10;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%42;110.48;109.88;109.71;108.40;;110.73;111.45;112.17;130.0;1.73
KCHOL;148.40;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;148.53;148.21;148.10;;;150.09;151.65;152.75;130.0;0.68
MAVI;33.55;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;33.63;33.47;33.25;32.72;;33.66;33.95;34.24;130.0;0.91
ODAS;5.12;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;5.14;5.10;5.10;5.06;;5.13;5.15;5.17;130.0;1.0
PETKM;17.70;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;17.76;17.65;17.57;17.40;17.16;17.74;17.94;18.28;130.0;1.2
