Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
MIATK;44.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;45.46;43.47;42.68;41.40;40.37;44.74;47.12;50.14;670.0;1.65
ASELS;117.35;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%60;117.62;117.22;115.41;109.13;104.07;125.54;137.22;152.08;655.0;2.07
ISMEN;42.27;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%58;42.38;42.22;41.07;39.27;36.98;42.33;43.59;45.16;655.0;2.45
DOAS;197.82;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%48;197.88;197.78;193.64;188.18;180.41;199.09;205.85;216.77;635.0;1.42
KRDMD;29.58;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%47;29.59;29.38;29.38;28.10;26.48;30.27;31.16;32.27;625.0;0.05
PASEU;35.74;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;35.82;35.71;35.57;32.99;30.90;39.74;44.55;50.67;615.0;2.67
PGSUS;258.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;258.89;258.14;253.53;245.57;234.23;261.48;271.33;287.25;155.0;1.08
TKFEN;129.99;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%63;130.61;129.09;121.56;110.93;102.34;138.75;158.55;183.74;155.0;0.7
TUREX;22.43;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%67;22.59;22.01;21.17;20.19;19.40;22.75;24.58;26.90;155.0;0.38
YEOTK;57.85;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;58.23;57.34;56.75;55.40;54.05;58.41;61.10;64.20;155.0;0.75
BRYAT;1817.59;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;1818.02;1817.13;1772.97;1681.95;;1844.43;1894.62;1944.80;145.0;0.93
CIMSA;51.01;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%56;51.08;50.91;50.18;48.99;47.80;51.65;54.03;56.77;140.0;0.64
ALARK;90.18;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;90.48;89.82;87.87;85.72;83.98;91.35;95.36;100.46;130.0;0.83
DOHOL;14.59;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;14.63;14.56;14.37;14.16;13.94;14.63;15.06;15.55;125.0;1.04
ENKAI;58.76;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;58.88;58.55;58.06;56.45;55.14;60.67;63.67;67.49;125.0;0.56
FROTO;96.36;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;96.52;96.28;94.58;92.94;91.31;96.60;99.87;103.63;125.0;2.05
HALKB;21.02;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;21.12;20.91;20.01;19.15;18.28;21.07;22.80;24.79;125.0;0.91
KCHOL;162.80;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;163.03;162.48;162.04;157.98;152.20;166.10;171.12;179.24;125.0;0.71
KTLEV;5.63;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;5.66;5.57;5.63;5.59;5.55;5.70;5.78;5.88;125.0;0.48
KUYAS;40.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;40.63;40.56;36.03;32.47;29.59;41.80;48.44;56.90;125.0;0.75
OTKAR;490.25;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;490.78;489.34;476.39;464.00;451.61;491.72;516.50;545.06;125.0;0.58
QUAGR;4.06;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;4.08;4.00;4.04;3.93;3.81;4.18;4.40;4.66;125.0;0.33
SKBNK;4.34;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;4.35;4.32;4.27;4.20;4.12;4.37;4.52;4.69;125.0;0.54
TUPRS;128.98;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;129.15;128.77;128.52;126.89;125.26;130.54;133.80;137.56;125.0;0.79
ARCLK;142.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%43;142.83;142.55;140.47;137.23;133.10;142.75;145.03;147.85;115.0;0.87
EGEEN;9396.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;9401.20;9392.46;9075.84;8650.29;;9409.92;9644.57;9879.23;115.0;1.47
OYAKC;30.30;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;30.31;30.29;27.50;25.01;23.00;31.52;36.16;42.06;115.0;0.52
TTRAK;770.85;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;771.03;770.48;752.83;733.46;714.10;776.80;815.53;860.18;115.0;0.47
MAGEN;10.48;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;10.57;10.37;10.28;9.79;9.29;10.89;11.87;13.01;105.0;0.82
RALYH;87.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%65;87.13;87.01;80.48;75.04;69.60;87.22;98.10;110.64;105.0;0.33
TUKAS;2.01;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%60;2.06;1.98;1.98;1.87;;2.06;2.12;2.18;105.0;1.67
ALTNY;22.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%40;23.32;22.46;22.54;21.69;21.01;23.91;25.48;27.49;100.0;1.94
BSOKE;12.69;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;12.80;12.62;12.62;12.48;12.38;12.80;;;95.0;1.57
KCAER;12.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;12.03;11.98;12.00;11.68;11.22;12.32;12.72;13.36;95.0;1.04
