Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
MAVI;27.36;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;27.58;27.13;24.66;22.34;20.46;28.42;32.75;38.26;670.0;0.95
EREGL;22.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;22.52;22.50;21.08;20.14;19.38;22.60;24.35;26.57;660.0;1.24
YKBNK;16.43;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;16.44;16.42;14.95;13.99;13.21;16.51;18.31;20.60;660.0;1.97
GARAN;47.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;48.03;47.78;47.48;43.38;40.08;54.09;61.72;71.41;650.0;1.9
KRDMD;26.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;26.91;26.89;24.69;23.16;21.92;27.16;30.01;33.64;650.0;0.67
YEOTK;45.92;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;46.45;45.16;45.04;43.94;43.05;46.81;48.85;51.46;650.0;0.7
GESAN;98.05;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;98.37;97.74;93.94;87.10;80.26;102.41;116.10;131.88;640.0;1.03
TUREX;3.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;3.08;3.03;2.99;2.88;2.74;3.07;3.15;3.24;620.0;0.47
AEFES;11.09;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;11.11;11.06;10.31;9.50;8.84;11.63;13.14;15.07;155.0;0.56
CCOLA;35.47;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;35.52;35.41;32.83;30.61;28.82;36.41;40.54;45.79;155.0;0.98
CIMSA;29.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;29.61;29.32;25.86;23.22;21.09;30.11;35.02;41.26;155.0;0.61
ECILC;50.40;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;50.48;50.29;46.02;42.52;39.69;51.68;58.20;66.50;155.0;0.66
EKGYO;9.19;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;9.24;9.15;8.76;8.44;8.17;9.29;9.90;10.67;155.0;1.18
ENKAI;30.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;31.03;30.85;30.91;30.74;30.50;31.07;31.28;31.62;155.0;0.6
KUYAS;12.24;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;12.34;12.20;11.23;10.54;9.98;12.35;13.64;15.29;155.0;2.11
OYAKC;17.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;17.03;16.96;14.89;13.58;12.51;17.02;19.46;22.58;155.0;0.63
ULKER;69.83;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;70.89;68.59;60.98;55.25;50.61;70.24;80.92;94.51;155.0;0.86
AGHOL;22.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;23.05;22.90;21.52;19.20;17.32;25.28;29.62;35.13;145.0;0.92
TUKAS;3.93;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%63;3.95;3.92;3.35;2.99;2.71;4.60;5.45;6.39;145.0;1.36
ENERY;3.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;3.60;2.74;2.93;2.67;2.46;3.84;4.45;5.13;140.0;0.41
IZENR;16.89;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%100;17.31;16.16;14.07;12.32;10.91;20.15;24.30;28.87;140.0;0.57
TTRAK;775.34;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;776.26;773.41;672.49;589.41;522.27;806.77;961.53;1158.40;140.0;0.47
GRSEL;46.83;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;50.80;41.17;39.53;35.01;31.35;55.26;65.97;77.80;135.0;0.7
TRENJ;50.45;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;50.61;50.29;46.89;43.02;39.89;53.15;60.37;69.55;135.0;1.0
TRMET;70.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;71.62;70.34;69.25;67.28;65.30;71.70;75.65;80.21;135.0;1.29
VAKBN;15.27;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;15.34;15.18;14.02;13.09;12.33;15.53;17.27;19.49;135.0;0.78
AKBNK;29.58;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;29.62;29.55;27.94;25.73;23.94;31.52;35.64;40.88;130.0;1.03
GUBRF;351.30;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;351.87;350.37;333.36;311.07;293.05;369.40;410.93;463.77;130.0;0.61
ISCTR;9.06;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;9.09;9.01;8.12;7.47;6.95;9.17;10.38;11.92;130.0;0.64
MPARK;142.57;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;142.74;142.17;128.61;117.82;109.10;146.05;166.15;191.72;130.0;0.44
SOKM;58.28;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;58.40;58.22;53.48;48.50;44.47;61.54;70.82;82.63;130.0;1.8
CWENE;44.59;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;45.10;43.88;39.41;34.55;30.63;47.26;56.30;67.80;125.0;0.72
EUPWR;76.23;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;78.11;74.98;70.91;62.40;55.52;84.67;100.52;120.69;125.0;1.5
HALKB;14.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;14.76;14.61;14.65;14.47;14.29;14.88;15.25;15.67;125.0;0.88
PASEU;18.91;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;19.90;18.62;17.74;15.82;14.27;20.85;24.43;28.99;125.0;3.38
SKBNK;3.49;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;3.50;3.48;3.14;2.90;2.70;3.54;4.00;4.59;125.0;1.52
TRALT;30.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%44;30.74;30.40;30.41;29.72;29.16;31.52;32.80;34.44;125.0;0.7
ALARK;126.60;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;126.61;126.59;113.98;103.50;95.02;130.92;150.45;175.29;120.0;0.53
ANSGR;9.86;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;9.89;9.82;8.59;7.69;6.95;10.05;11.74;13.88;120.0;0.67
BIMAS;253.35;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;253.44;253.24;238.82;221.64;207.76;266.59;298.59;339.30;120.0;0.76
BRYAT;2540.20;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%47;2555.03;2525.36;2133.44;1881.79;1678.41;3009.01;3605.36;4263.77;120.0;1.0
BTCIM;2.21;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;2.24;2.18;1.96;1.80;1.66;2.23;2.54;2.94;120.0;0.74
KCAER;8.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;8.08;7.88;7.95;7.42;6.98;8.82;9.83;11.10;120.0;0.73
MGROS;355.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;356.67;354.80;317.02;288.67;265.76;362.84;415.65;482.84;120.0;0.97
PETKM;20.56;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;20.58;20.54;19.46;18.43;17.59;21.14;23.07;25.53;120.0;1.0
BRSAN;807.90;AL (RİSKLİ);YÜKSELİŞ;DÜZELTME;%62;810.85;805.04;720.69;597.63;498.18;919.60;1148.86;1440.48;115.0;1.03
ISMEN;35.43;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;35.46;35.42;30.67;26.41;22.97;37.56;45.50;55.61;115.0;1.72
MIATK;29.85;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%64;32.51;27.60;24.66;21.45;18.85;35.84;43.45;51.86;110.0;1.18
PGSUS;179.68;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;180.28;179.19;174.96;159.22;146.49;200.41;229.73;267.04;110.0;1.23
ARCLK;157.38;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;157.63;157.08;152.46;142.54;134.52;168.49;186.96;210.46;105.0;0.84
ASELS;38.32;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;38.52;38.22;36.38;33.91;31.91;40.38;44.99;50.85;105.0;2.13
DOHOL;13.97;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;13.99;13.95;13.44;12.48;11.71;14.99;16.78;19.05;105.0;0.9
EGEEN;7094.76;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;7108.49;7085.49;6732.56;6283.23;5920.08;7458.87;8295.98;9360.82;105.0;1.48
ENJSA;46.91;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;47.06;46.77;44.03;40.72;38.04;49.38;55.55;63.39;105.0;1.07
KCHOL;132.48;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;132.62;132.29;122.84;113.91;106.70;137.27;153.90;175.05;105.0;0.7
OTKAR;355.86;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%63;355.95;355.69;341.64;308.92;282.48;394.52;455.47;533.01;105.0;0.55
SISE;52.06;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;52.14;51.99;51.76;50.77;49.97;53.37;55.22;57.57;105.0;1.11
TAVHL;124.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;124.67;123.63;119.64;111.06;104.13;133.50;149.48;169.81;105.0;1.81
TCELL;53.83;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%58;53.96;53.72;50.93;46.98;43.79;57.31;64.66;74.01;105.0;1.15
TKFEN;47.48;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;47.49;47.46;47.10;46.07;45.24;48.77;50.69;53.14;105.0;0.88
TSKB;7.49;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;7.60;6.77;6.77;6.26;5.85;7.60;8.55;9.76;105.0;0.15
TSPOR;3.18;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;3.19;3.18;2.97;2.74;2.43;3.19;3.47;3.91;105.0;2.64
TUPRS;111.38;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;111.52;111.26;99.30;90.55;83.48;113.43;129.73;150.45;105.0;1.1
TURSG;3.09;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;3.09;3.08;2.73;2.44;2.20;3.21;3.75;4.45;105.0;0.97
GENIL;66.79;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;67.01;66.43;65.76;60.93;57.02;73.57;82.57;94.03;100.0;0.6
KONTR;46.47;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;46.54;46.30;41.47;37.44;34.18;47.98;55.49;65.04;100.0;0.45
AKSA;6.04;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;6.04;5.94;5.94;5.85;5.75;6.08;6.26;;95.0;0.02
AKSEN;38.17;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%45;38.23;38.10;37.91;37.40;36.75;38.26;38.62;39.06;95.0;0.76
ASTOR;140.03;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;140.46;139.68;123.71;109.10;97.29;147.33;174.55;209.18;95.0;1.22
DOAS;199.47;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;199.83;199.23;181.77;163.51;145.25;204.36;240.88;282.96;95.0;1.51
FENER;2.96;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;2.98;2.95;2.91;2.67;2.47;3.31;3.77;4.36;95.0;1.41
FROTO;75.65;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;76.64;75.32;75.32;74.39;73.47;76.64;78.32;;95.0;3.0
GSRAY;2.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;2.03;2.00;1.88;1.74;1.59;2.06;2.36;2.70;95.0;0.59
KLRHO;22.10;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;22.18;22.03;22.00;20.44;19.18;24.52;27.42;31.12;95.0;1.14
ODAS;12.47;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;12.50;12.44;11.78;10.72;9.86;13.50;15.48;18.00;95.0;1.0
SAHOL;57.37;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;57.51;57.19;53.77;50.60;48.03;58.91;64.82;72.35;95.0;0.81
THYAO;246.17;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;246.51;245.70;230.32;209.75;193.13;263.56;301.88;350.62;95.0;0.71
TTKOM;25.68;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;25.94;25.49;25.32;24.53;23.74;26.30;27.88;29.70;95.0;1.37
VESTL;66.45;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;66.49;66.41;63.72;59.89;56.80;69.90;77.03;86.09;95.0;1.0
BSOKE;1.25;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%63;1.25;1.24;1.23;1.19;1.16;1.30;1.37;1.47;85.0;0.89
CANTE;2.70;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%66;2.75;2.63;2.63;2.52;2.37;2.75;2.92;3.14;85.0;0.67
DAPGM;8.83;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;8.83;8.82;8.32;7.38;6.62;9.83;11.58;13.80;85.0;0.65
MAGEN;7.40;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%56;7.43;7.32;7.32;7.21;7.08;7.43;7.59;7.78;85.0;0.36
