Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AGHOL;22.57;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;22.64;22.50;22.25;22.06;21.90;22.93;23.40;23.91;660.0;1.01
ISMEN;32.17;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;32.32;32.11;31.52;;;33.19;34.50;35.42;650.0;2.34
REEDR;19.39;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%65;19.72;19.01;19.14;17.44;15.73;21.24;24.64;28.56;625.0;0.87
CCOLA;35.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;35.86;35.51;35.60;35.20;34.87;36.25;37.00;37.95;155.0;0.89
ASELS;43.19;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%50;43.32;43.13;42.67;42.12;41.68;43.55;44.57;45.86;140.0;2.05
TUPRS;117.30;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;117.64;117.00;116.81;116.31;115.91;117.62;118.55;119.73;140.0;1.15
MIATK;56.54;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;56.77;56.34;55.28;46.21;38.89;69.93;86.82;108.30;135.0;1.17
KTLEV;3.96;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;4.02;3.85;3.88;3.80;3.73;4.01;4.16;4.35;125.0;0.5
OTKAR;394.13;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;394.42;393.59;385.43;374.40;363.37;399.08;421.15;446.58;125.0;0.55
TABGD;159.57;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;163.93;152.98;153.28;139.73;;163.92;171.39;178.87;125.0;0.66
DAPGM;11.54;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;11.60;11.47;10.16;8.87;7.83;12.24;14.65;17.70;120.0;0.81
DOHOL;13.71;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;13.71;13.70;13.69;13.62;13.57;13.80;13.93;14.10;120.0;0.63
FENER;4.27;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;4.28;4.27;3.88;3.45;3.10;4.58;5.39;6.42;115.0;1.8
SKBNK;5.38;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;5.39;5.38;5.01;4.41;3.92;5.99;7.11;8.55;115.0;1.1
AEFES;11.01;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;11.09;10.68;10.68;10.35;10.12;11.09;;;105.0;0.24
BRSAN;924.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;925.02;923.80;816.26;674.94;560.73;1044.70;1307.98;1642.89;105.0;1.03
CIMSA;33.84;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;33.97;33.64;32.89;;;34.40;35.59;36.42;105.0;0.63
EGEEN;9058.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;9062.99;9055.30;8351.12;7593.12;6835.13;9288.97;10804.96;12552.20;105.0;1.48
KLRHO;47.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;47.92;47.14;42.80;37.27;32.80;51.75;62.06;75.18;105.0;1.17
MPARK;160.54;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;161.01;159.42;151.74;136.54;124.24;176.33;204.67;240.71;105.0;0.42
GSRAY;1.95;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;1.96;1.94;1.94;;;2.00;2.05;2.09;95.0;1.02
YEOTK;65.09;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;65.18;64.97;64.20;62.58;60.52;65.33;66.47;67.88;95.0;0.74
ULKER;73.53;SAT;DÜŞÜŞ;DÜZELTME;%54;73.72;72.16;72.16;70.61;68.68;73.72;75.94;78.76;90.0;0.14
ANSGR;14.07;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%60;14.09;14.04;12.99;11.24;9.83;15.81;19.06;23.19;85.0;0.68
BSOKE;2.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%63;2.60;2.59;2.42;2.15;1.88;2.74;3.28;3.89;85.0;0.84
BTCIM;3.68;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;3.69;3.68;3.57;3.10;2.71;4.34;5.22;6.35;85.0;1.58
GRSEL;68.14;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%62;69.03;66.87;62.79;53.82;46.58;77.28;93.98;115.23;85.0;0.7
MGROS;346.16;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%64;346.55;341.61;341.61;336.67;330.56;346.55;353.59;362.55;85.0;0.08
THYAO;217.85;SAT;DÜŞÜŞ;COŞKULU RALLİ;%40;219.08;215.11;215.11;211.14;206.24;219.08;224.72;231.91;85.0;0.45
VAKBN;16.34;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;16.37;16.31;16.07;14.74;13.67;18.21;20.68;23.82;85.0;1.0
KRDMD;25.69;SAT;DÜŞÜŞ;VOLATİLİTE;%49;25.95;25.50;25.50;24.96;24.07;25.95;26.39;27.02;80.0;1.4
SASA;5.54;SAT;DÜŞÜŞ;DÜZELTME;%48;5.64;5.12;5.12;4.51;3.75;5.64;5.96;6.22;80.0;0.25
SOKM;59.72;SAT;DÜŞÜŞ;DÜZELTME;%58;60.18;59.37;59.37;58.81;58.25;60.18;61.20;;80.0;1.32
TSKB;6.94;SAT;DÜŞÜŞ;VOLATİLİTE;%60;7.04;6.93;6.93;6.81;6.66;7.04;7.21;7.43;80.0;10.0
TUREX;3.11;SAT;DÜŞÜŞ;COŞKULU RALLİ;%41;3.20;3.09;3.09;2.99;2.93;3.20;;;75.0;5.11
AKSA;6.77;SAT;DÜŞÜŞ;VOLATİLİTE;%49;6.82;6.72;6.72;6.63;6.51;6.82;6.95;7.13;70.0;1.03
BIMAS;277.61;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%53;278.86;274.33;274.33;270.77;268.27;278.86;;;70.0;0.38
GUBRF;351.60;SAT;DÜŞÜŞ;VOLATİLİTE;%46;351.91;345.40;345.40;338.89;330.83;351.91;361.19;373.00;70.0;0.05
OYAKC;17.42;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%53;17.86;17.38;17.38;17.05;16.71;17.86;18.47;;70.0;11.32
RALYH;14.17;SAT;DÜŞÜŞ;VOLATİLİTE;%40;14.39;13.97;13.97;13.46;12.62;14.39;14.81;15.41;70.0;1.1
TTRAK;625.29;SAT;DÜŞÜŞ;VOLATİLİTE;%62;642.22;597.01;597.01;544.89;478.61;642.22;670.19;692.80;70.0;0.6
AKSEN;34.32;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%38;35.09;34.31;34.31;33.34;31.78;35.09;35.87;36.99;60.0;57.08
CANTE;2.46;SAT;DÜŞÜŞ;VOLATİLİTE;%57;2.49;2.46;2.45;2.39;2.31;2.49;2.53;2.59;60.0;53.95
DOAS;187.34;SAT;DÜŞÜŞ;VOLATİLİTE;%48;188.15;180.62;180.62;171.93;160.88;188.15;192.82;196.59;60.0;0.12
