Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TUPRS;168.28;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;168.46;168.06;160.21;152.84;146.89;172.13;185.86;203.33;655.0;0.81
DAPGM;18.49;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%63;18.50;18.48;17.19;15.60;14.32;19.75;22.70;26.46;645.0;1.0
CANTE;2.36;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;2.48;2.35;2.29;2.15;2.00;2.48;2.77;3.11;640.0;12.0
TABGD;210.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;210.27;209.85;202.79;196.42;190.06;210.67;223.40;238.07;640.0;0.68
QUAGR;9.18;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;9.20;9.12;8.42;7.47;6.70;9.95;11.72;13.97;155.0;0.33
KTLEV;12.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;12.15;12.01;11.64;11.11;10.69;12.48;13.45;14.69;135.0;0.56
TRENJ;60.05;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;60.15;59.95;59.65;58.72;57.39;60.58;61.74;63.60;125.0;1.0
PASEU;127.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;128.05;126.65;116.33;109.66;104.28;127.10;139.52;155.31;120.0;3.0
BSOKE;14.67;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;14.70;14.54;14.54;14.32;14.03;14.70;14.86;15.05;115.0;0.23
BTCIM;4.42;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%45;4.43;4.41;4.41;4.37;4.32;4.44;4.47;4.50;115.0;1.0
MIATK;42.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;42.06;41.96;40.63;38.60;36.96;43.92;47.71;52.52;115.0;1.5
GARAN;137.80;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;138.28;136.15;136.15;132.70;128.73;138.28;140.00;141.72;105.0;0.29
KLRHO;63.75;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;64.17;63.40;62.15;;;64.09;65.61;66.68;105.0;1.2
MAGEN;20.74;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%63;20.82;20.64;20.10;18.36;16.96;22.90;26.13;30.24;105.0;0.8
ASTOR;111.20;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;111.38;111.04;108.01;104.25;100.48;112.67;120.20;128.88;95.0;1.12
BRSAN;440.25;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;440.37;440.14;424.25;399.77;364.91;448.74;479.03;528.00;95.0;1.09
BRYAT;2351.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%49;2351.60;2350.36;2250.98;2047.37;1788.00;2394.00;2537.02;2713.97;95.0;0.94
EGEEN;7980.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;7987.57;7894.86;7894.86;7745.00;7572.28;7987.57;8062.50;8137.43;95.0;0.09
GRSEL;320.25;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;321.81;318.02;314.94;305.01;290.88;324.86;337.15;357.00;95.0;0.7
GSRAY;1.48;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%42;1.49;1.47;1.47;1.39;1.29;1.52;1.57;1.64;95.0;1.0
SKBNK;6.90;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;6.91;6.88;6.87;6.40;;7.24;7.50;7.76;95.0;0.5
TOASO;239.60;SAT;DÜŞÜŞ;COŞKULU RALLİ;%47;240.84;236.47;236.47;233.40;230.33;240.84;246.40;;95.0;0.4
TUKAS;3.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;3.55;3.40;3.40;3.24;3.01;3.55;3.75;4.06;95.0;0.5
AKBNK;61.00;SAT;DÜŞÜŞ;DÜZELTME;%50;61.76;60.40;60.40;58.84;56.85;61.76;62.60;63.28;90.0;1.27
EKGYO;19.22;SAT;DÜŞÜŞ;DÜZELTME;%52;19.47;19.19;19.19;18.74;18.22;19.47;19.69;19.91;90.0;8.33
ENJSA;69.95;SAT;DÜŞÜŞ;VOLATİLİTE;%55;70.22;69.77;69.77;69.45;69.13;70.22;70.80;;90.0;1.5
AKSA;10.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;10.37;10.12;10.12;9.86;9.49;10.37;10.69;11.20;85.0;7.33
DOHOL;16.32;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%57;16.64;16.31;16.31;15.93;15.45;16.64;16.84;17.01;85.0;32.0
ENERY;10.75;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%62;10.77;10.70;9.93;8.69;7.69;11.93;14.23;17.17;85.0;0.4
GRTHO;475.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;475.08;474.66;448.75;422.88;397.00;480.76;532.50;592.14;85.0;0.24
ISCTR;13.83;SAT;DÜŞÜŞ;COŞKULU RALLİ;%49;13.85;13.64;13.64;13.38;12.97;13.85;14.05;14.35;85.0;0.11
IZENR;9.03;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;9.09;8.93;8.65;8.09;7.30;9.20;9.88;10.99;85.0;0.6
PATEK;30.22;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;30.54;30.10;29.72;28.78;27.43;30.66;31.83;33.72;85.0;2.67
PGSUS;220.90;SAT;DÜŞÜŞ;COŞKULU RALLİ;%40;226.87;217.10;217.10;205.84;191.51;226.87;232.91;237.80;85.0;1.57
TCELL;87.02;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%41;87.48;85.94;85.94;84.16;81.90;87.48;88.43;89.20;85.0;0.43
TSPOR;1.21;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%35;1.23;1.19;1.21;1.14;;1.26;1.30;1.33;85.0;1.0
TUREX;8.37;SAT;DÜŞÜŞ;DÜZELTME;%72;13.08;8.35;8.35;2.90;;13.08;16.00;18.37;85.0;235.5
YKBNK;31.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%48;31.07;30.36;30.36;29.20;27.87;31.07;31.65;32.23;85.0;0.11
