Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TUKAS;2.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;2.19;2.17;2.17;2.15;2.12;2.20;2.24;2.29;670.0;1.0
BTCIM;4.29;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%29;4.31;4.26;4.26;4.19;;4.31;4.35;4.38;650.0;0.67
PASEU;42.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;43.75;42.73;38.15;35.08;32.59;43.12;48.85;56.14;650.0;3.08
TSPOR;2.32;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%32;2.33;2.31;2.30;2.27;2.24;2.34;2.41;2.49;650.0;0.34
KUYAS;33.60;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%58;33.64;33.55;31.73;28.34;23.51;35.11;39.30;46.08;635.0;0.8
OTKAR;453.25;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%47;453.41;452.98;451.61;433.97;411.50;464.00;476.39;491.72;625.0;0.59
TUPRS;122.22;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%46;122.40;122.00;119.98;;;122.94;125.26;126.89;625.0;0.82
TUREX;30.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%70;30.55;30.01;27.15;25.03;23.31;30.58;34.53;39.57;170.0;0.38
BSOKE;14.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;14.57;14.45;14.36;14.14;13.97;14.72;15.13;15.65;155.0;1.4
GENIL;152.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;154.81;148.97;148.35;141.65;;153.62;157.31;161.01;155.0;0.6
QUAGR;4.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;4.74;4.55;4.48;4.28;4.13;4.80;5.17;5.63;155.0;0.36
ECILC;43.26;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;43.29;43.21;43.17;42.93;42.59;43.40;43.70;44.17;145.0;0.54
PGSUS;266.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;268.03;265.11;266.00;264.82;263.14;267.18;268.64;271.00;140.0;1.1
SKBNK;5.13;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%58;5.15;5.10;5.12;4.88;4.69;5.50;5.94;6.50;140.0;0.56
