Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASTOR;60.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%76;64.77;57.23;51.96;44.56;38.58;63.93;77.71;95.25;655.0;1.2
ANSGR;4.34;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%32;4.35;4.32;4.31;4.26;4.19;4.36;4.43;4.53;640.0;0.54
TOASO;154.68;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%48;154.82;154.54;151.24;146.19;139.01;156.28;162.52;172.61;635.0;1.07
FENER;2.06;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;2.12;2.01;2.00;1.96;1.93;2.14;2.23;2.34;145.0;1.03
MGROS;157.56;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;158.74;156.34;154.33;149.39;144.46;160.44;170.30;181.68;135.0;0.97
BIMAS;132.91;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;134.18;131.24;132.58;130.34;127.14;134.83;137.61;142.10;130.0;0.76
FROTO;48.01;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%57;48.04;48.00;46.52;42.84;39.88;52.45;59.29;68.00;130.0;1.92
GENIL;49.07;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;51.24;45.43;47.97;;;49.66;50.98;51.91;125.0;0.6
KONTR;24.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;25.09;24.39;23.96;22.71;;24.93;25.62;26.31;125.0;0.48
RALYH;7.13;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;7.17;7.01;7.01;6.83;6.65;7.24;7.61;8.03;125.0;0.35
