Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CIMSA;34.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;34.57;34.31;34.28;33.99;33.69;34.65;35.24;35.92;660.0;0.63
GRSEL;135.29;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;135.99;134.29;135.06;132.80;;136.83;138.08;139.32;650.0;0.7
TUREX;7.62;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;7.62;7.60;7.51;7.31;7.11;7.75;8.15;8.60;650.0;0.33
BSOKE;17.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%68;17.33;17.27;14.80;13.15;11.82;17.46;20.53;24.43;155.0;0.82
BTCIM;7.11;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;7.12;7.10;6.59;6.17;5.84;7.26;8.03;9.01;155.0;0.55
EKGYO;11.13;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;11.16;11.10;11.03;10.80;;11.21;11.33;11.46;155.0;1.08
YKBNK;30.84;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;30.97;30.74;30.77;30.56;30.25;30.98;31.25;31.68;155.0;1.3
PETKM;23.54;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;23.62;23.46;23.45;23.12;;23.72;23.90;24.08;140.0;1.0
DAPGM;5.43;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;5.63;5.19;5.41;5.34;5.23;5.48;5.57;5.72;125.0;0.83
PASEU;21.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;22.04;21.02;20.52;19.53;18.73;22.13;23.97;26.33;120.0;3.43
TRALT;26.36;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;26.60;26.02;26.27;25.24;24.21;27.54;29.60;31.97;120.0;0.71
ENKAI;43.62;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;43.65;43.57;41.98;40.42;38.87;43.90;47.01;50.59;115.0;0.65
GENIL;82.93;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;83.14;82.58;78.52;74.56;71.36;84.91;92.29;101.67;115.0;0.61
RALYH;54.86;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;54.88;54.81;45.99;40.09;35.32;55.53;66.52;80.51;115.0;0.28
AKSEN;37.56;SAT;DÜŞÜŞ;COŞKULU RALLİ;%52;38.74;37.46;37.46;35.38;32.99;38.74;39.78;40.82;105.0;11.8
GRTHO;99.84;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;100.53;97.23;96.29;89.76;84.48;106.84;119.00;134.47;105.0;0.26
GUBRF;163.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%34;163.20;162.93;159.01;152.20;;164.35;168.10;171.85;105.0;0.59
SKBNK;4.22;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;4.24;4.21;4.22;4.19;4.14;4.24;4.28;4.34;105.0;1.84
TSKB;11.46;SAT;DÜŞÜŞ;COŞKULU RALLİ;%59;11.53;11.40;11.40;11.27;11.12;11.53;11.70;11.93;105.0;1.17
TKFEN;51.76;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;52.43;51.59;51.59;50.55;48.87;52.43;53.27;54.46;95.0;4.07
TUKAS;2.68;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%47;2.69;2.64;2.64;2.57;2.47;2.69;2.73;2.77;95.0;0.17
AKBNK;57.22;SAT;DÜŞÜŞ;VOLATİLİTE;%52;57.64;56.24;56.24;54.50;51.70;57.64;59.04;61.04;90.0;0.42
FENER;4.42;SAT;DÜŞÜŞ;VOLATİLİTE;%55;4.43;4.19;4.19;3.92;3.57;4.43;4.58;4.70;90.0;0.05
HALKB;15.93;SAT;DÜŞÜŞ;DÜZELTME;%50;16.42;15.91;15.91;15.09;14.14;16.42;16.83;17.24;90.0;24.5
ISCTR;12.92;SAT;DÜŞÜŞ;VOLATİLİTE;%58;13.37;12.68;12.68;11.89;10.88;13.37;13.80;14.14;90.0;1.89
VAKBN;19.53;SAT;DÜŞÜŞ;VOLATİLİTE;%64;19.55;18.90;18.90;17.84;16.62;19.55;20.08;20.61;90.0;0.03
BRSAN;352.75;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;436.70;351.50;351.50;253.31;128.40;436.70;489.40;532.00;85.0;67.16
DOHOL;14.65;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;15.04;14.56;14.56;14.00;13.28;15.04;15.34;15.58;85.0;4.14
EFOR;4.28;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;4.28;4.24;4.19;3.85;3.58;4.73;5.35;6.15;85.0;0.13
ENERY;3.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;3.13;3.10;3.08;3.04;2.98;3.13;3.18;3.27;85.0;11.13
KCAER;14.55;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;15.00;14.03;14.03;12.91;11.48;15.00;15.61;16.09;85.0;0.86
OTKAR;475.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%58;508.30;472.25;472.25;430.70;377.85;508.30;530.60;548.63;85.0;12.11
OYAKC;15.98;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;16.29;15.79;15.79;15.21;14.48;16.29;16.61;16.86;85.0;1.69
TRMET;64.20;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;64.42;64.03;63.20;60.01;55.48;66.39;70.33;76.70;85.0;1.29
DOAS;192.17;SAT;DÜŞÜŞ;VOLATİLİTE;%55;197.81;182.88;182.88;165.68;143.80;197.81;207.04;214.51;80.0;0.61
EREGL;23.18;SAT;DÜŞÜŞ;VOLATİLİTE;%50;23.85;23.13;23.13;22.30;21.25;23.85;24.30;24.65;80.0;13.15
GARAN;104.92;SAT;DÜŞÜŞ;VOLATİLİTE;%56;106.20;103.38;103.38;100.13;95.99;106.20;107.95;109.36;80.0;0.83
KCHOL;173.98;SAT;DÜŞÜŞ;VOLATİLİTE;%48;182.36;172.17;172.17;160.42;145.48;182.36;188.66;193.76;80.0;4.63
KRDMD;22.86;SAT;DÜŞÜŞ;DÜZELTME;%59;24.81;22.84;22.84;20.57;17.67;24.81;26.03;27.02;80.0;97.5
BRYAT;1664.51;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;2125.35;1649.01;1649.01;1100.00;401.63;2125.35;2420.04;2658.21;75.0;29.73
MAGEN;8.25;SAT;DÜŞÜŞ;COŞKULU RALLİ;%42;8.51;7.86;7.86;7.11;6.16;8.51;8.91;9.23;75.0;0.68
TRENJ;46.22;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;46.27;46.16;46.15;44.25;41.55;48.05;50.40;54.20;75.0;0.83
AKSA;8.12;SAT;DÜŞÜŞ;DÜZELTME;%54;8.70;7.46;7.46;6.61;5.68;8.70;9.05;9.34;70.0;0.88
BIMAS;524.28;SAT;DÜŞÜŞ;VOLATİLİTE;%50;533.32;521.85;521.85;508.63;491.82;533.32;540.41;546.14;70.0;3.73
CANTE;1.63;SAT;DÜŞÜŞ;DÜZELTME;%50;1.82;1.62;1.62;1.39;1.10;1.82;1.94;2.04;70.0;19.0
EGEEN;9843.43;SAT;DÜŞÜŞ;VOLATİLİTE;%37;10415.29;9778.80;9778.80;9045.22;8112.06;10415.29;10809.05;11127.30;70.0;8.85
FROTO;80.72;SAT;DÜŞÜŞ;VOLATİLİTE;%48;82.94;77.81;77.81;71.89;64.37;82.94;86.12;88.68;70.0;0.76
ISMEN;32.30;SAT;DÜŞÜŞ;DÜZELTME;%46;32.83;32.20;32.20;31.17;29.99;32.83;33.35;33.86;70.0;5.39
MAVI;48.04;SAT;DÜŞÜŞ;VOLATİLİTE;%60;50.09;47.75;47.75;45.06;41.64;50.09;51.53;52.70;70.0;6.96
MGROS;470.60;SAT;DÜŞÜŞ;VOLATİLİTE;%53;477.03;459.41;459.41;439.10;413.27;477.03;487.93;496.75;70.0;0.57
