Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;201.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%76;201.52;201.44;184.81;173.19;163.80;203.60;225.25;252.79;685.0;0.33
AKSEN;56.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;56.47;55.82;52.73;49.72;47.28;57.60;63.21;70.36;670.0;0.71
AGHOL;26.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;27.51;26.06;26.06;25.94;25.82;26.20;26.44;26.71;660.0;9.36
DOAS;182.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;182.40;182.23;182.07;181.12;180.35;183.60;185.37;187.62;660.0;1.43
FROTO;93.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;93.22;93.16;92.98;92.28;91.40;93.46;93.95;94.55;660.0;1.7
ULKER;110.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;110.61;110.37;109.88;109.06;108.40;111.20;112.72;114.66;660.0;0.85
YEOTK;38.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;38.62;37.50;37.83;37.64;37.49;38.49;38.94;39.44;660.0;0.75
ASTOR;100.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;100.71;99.40;99.78;99.28;98.65;100.13;100.47;100.90;655.0;1.18
SKBNK;8.20;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%52;8.21;8.18;8.00;7.83;7.70;8.26;8.56;8.95;655.0;0.5
CANTE;2.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;2.56;2.48;2.48;2.44;2.39;2.54;2.64;2.75;650.0;0.33
EFOR;24.62;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%78;24.64;24.48;23.55;22.59;21.83;25.08;26.86;29.11;650.0;0.17
EKGYO;20.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;20.11;20.09;19.99;19.65;;20.27;20.46;20.64;650.0;1.0
ENERY;9.71;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%68;9.72;9.69;9.65;;;9.82;9.96;10.05;650.0;0.5
ENJSA;78.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;78.89;78.32;78.18;76.35;74.52;80.44;84.10;88.32;650.0;1.04
GSRAY;1.49;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;1.51;1.48;1.48;1.46;1.42;1.51;1.53;1.55;650.0;2.0
KLRHO;128.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;129.21;128.46;126.70;114.38;102.05;141.95;166.60;195.01;650.0;1.21
MGROS;458.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%34;458.55;458.24;456.53;453.38;450.83;461.63;467.50;474.97;650.0;0.93
VAKBN;25.46;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;25.52;25.38;25.29;25.19;25.11;25.65;25.89;26.16;650.0;0.75
YKBNK;33.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;34.03;33.94;33.96;33.56;33.24;34.60;35.34;36.28;650.0;1.25
EGEEN;8310.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%51;8313.91;8307.33;8301.33;8250.00;8198.67;8364.84;8467.50;8585.82;645.0;1.46
KRDMD;27.70;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;27.71;27.48;27.48;27.06;;27.80;28.03;28.26;645.0;0.05
TCELL;95.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;96.02;95.78;94.28;;;96.03;97.41;98.38;640.0;1.01
HEKTS;3.62;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;3.63;3.61;3.57;;;3.62;3.66;3.69;635.0;1.0
TUPRS;195.40;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%59;195.51;195.27;193.44;191.10;188.76;196.33;201.00;206.39;635.0;0.85
TRMET;87.35;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;87.46;87.26;86.50;;;87.67;88.58;89.23;630.0;1.22
GUBRF;300.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;300.95;299.75;299.31;293.35;285.75;303.50;307.69;312.87;620.0;0.6
AKSA;12.06;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;12.07;12.05;11.80;11.27;10.84;12.65;13.63;14.89;615.0;1.0
TABGD;234.20;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%57;235.58;232.11;231.56;219.69;210.10;250.75;272.86;300.99;615.0;0.66
BRYAT;2450.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;2455.52;2444.12;2427.80;2390.51;2343.00;2454.00;2480.20;2512.61;155.0;0.94
BTCIM;4.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;4.70;4.67;4.63;4.57;4.53;4.73;4.84;4.98;155.0;0.5
CCOLA;54.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;55.05;54.84;53.32;52.25;51.39;55.05;57.04;59.58;155.0;0.91
CWENE;24.91;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;25.21;24.49;23.44;22.20;20.97;24.96;27.43;30.28;155.0;0.72
ISMEN;44.68;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;44.82;44.62;44.47;43.99;43.51;45.07;46.04;47.16;155.0;2.33
OYAKC;21.88;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;21.90;21.85;21.72;21.51;21.34;22.06;22.45;22.94;155.0;0.67
TAVHL;272.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;272.32;271.82;266.85;262.12;258.30;274.50;283.31;294.52;155.0;1.78
TUKAS;2.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;2.96;2.94;2.93;2.89;2.85;2.96;2.98;3.01;155.0;1.0
TURSG;13.04;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;13.05;13.03;12.85;12.11;11.52;14.04;15.41;17.15;155.0;1.0
ZOREN;3.63;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;3.65;3.60;3.61;3.59;3.56;3.63;3.66;3.70;155.0;0.67
ALARK;83.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;83.46;83.33;82.82;82.30;81.78;83.46;84.50;85.70;145.0;0.86
BRSAN;492.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;494.26;490.76;489.63;482.25;474.88;498.75;513.50;530.50;145.0;1.01
BSOKE;16.41;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;16.44;16.39;16.39;16.05;15.60;16.64;16.89;17.19;145.0;1.5
GARAN;135.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;135.17;134.90;134.70;134.13;133.33;135.27;135.97;137.10;145.0;1.7
KCHOL;171.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;171.06;170.92;170.42;168.74;166.60;171.60;172.78;174.24;145.0;0.75
