Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TTRAK;626.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;628.02;624.01;549.02;489.54;441.47;645.16;755.96;896.91;670.0;0.47
AEFES;9.74;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;9.78;9.69;9.04;8.47;8.01;9.97;11.03;12.38;660.0;0.7
SASA;7.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;8.01;7.83;7.56;7.19;6.82;8.01;8.75;9.60;650.0;143.0
TSKB;6.23;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;6.44;6.22;5.89;5.55;5.27;6.44;7.08;7.89;650.0;21.0
ARCLK;144.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;144.62;143.93;135.98;129.22;122.45;144.34;157.87;173.46;640.0;0.84
ASTOR;110.16;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;111.93;108.69;100.74;90.52;82.26;117.26;136.30;160.52;640.0;1.21
BRYAT;1853.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;1854.57;1851.56;1726.46;1552.59;1412.06;2007.50;2331.42;2743.46;640.0;1.0
BTCIM;1.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;1.85;1.78;1.67;1.56;1.47;1.85;2.06;2.33;640.0;107.53
GESAN;96.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;96.93;95.09;92.10;85.60;80.35;102.60;114.70;130.10;640.0;1.02
TUKAS;3.08;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;3.08;3.07;2.95;2.67;2.39;3.30;3.86;4.51;640.0;0.82
EGEEN;6216.75;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%52;6220.80;6214.01;6039.67;5722.76;5466.62;6551.95;7142.37;7893.42;635.0;1.48
AKSEN;37.22;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%46;37.29;37.12;36.46;35.45;34.02;37.47;38.72;40.74;625.0;0.68
ZOREN;4.32;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%42;4.33;4.31;4.13;3.93;3.76;4.47;4.86;5.35;625.0;1.0
MAGEN;7.57;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;7.60;7.53;7.15;6.70;6.25;7.70;8.60;9.63;615.0;0.86
ALARK;107.12;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;107.45;106.72;96.67;89.50;83.70;108.27;121.64;138.64;155.0;0.83
BIMAS;218.93;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;219.70;217.91;209.15;197.64;188.34;227.75;249.19;276.46;155.0;0.76
ENJSA;45.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;45.32;44.71;44.03;40.72;38.04;49.38;55.55;63.39;155.0;1.05
ISMEN;23.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;24.47;23.10;19.93;17.72;15.94;27.62;32.86;38.64;155.0;2.4
