Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKBNK;37.91;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;38.01;37.82;35.99;34.63;33.54;38.17;40.69;43.89;660.0;1.14
DOAS;195.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;195.76;195.61;195.41;192.88;190.34;198.54;203.60;209.44;640.0;1.43
GARAN;57.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;57.30;57.26;55.81;53.71;52.01;59.21;63.13;68.11;640.0;1.99
CCOLA;44.24;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%51;44.33;44.15;43.69;41.74;40.17;46.84;50.48;55.10;635.0;0.92
TCELL;57.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;58.08;57.73;57.15;56.43;55.84;58.31;59.66;61.37;155.0;1.12
YKBNK;21.08;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;21.18;21.02;20.54;20.20;19.92;21.72;22.52;23.40;155.0;1.48
EKGYO;7.73;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;7.82;7.65;7.71;7.67;7.63;7.78;7.86;7.96;145.0;1.1
OTKAR;439.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;439.51;439.18;438.82;437.42;436.03;440.55;443.34;446.56;145.0;0.52
TSKB;7.39;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;7.41;7.36;7.36;7.32;7.29;7.43;7.51;7.60;140.0;0.67
TTKOM;26.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;26.72;26.34;25.65;24.65;23.85;27.26;29.12;31.47;140.0;1.37
EREGL;21.21;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;21.22;21.19;20.79;20.47;20.21;21.31;21.92;22.68;135.0;0.73
ISCTR;9.72;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;9.73;9.71;9.47;9.23;9.04;9.85;10.29;10.85;135.0;1.08
PGSUS;145.98;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%42;146.83;145.29;145.58;144.86;143.94;146.08;146.59;147.22;135.0;1.23
TURSG;5.18;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;5.20;5.16;4.97;4.85;4.74;5.42;5.73;6.07;135.0;0.75
VAKBN;14.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;15.04;14.73;14.87;14.76;14.67;15.05;15.26;15.53;135.0;0.82
BIMAS;308.94;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;309.41;308.31;307.38;305.97;304.82;309.67;312.30;315.65;130.0;0.75
KCAER;11.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;11.64;11.33;11.33;11.18;11.06;11.57;11.85;12.21;125.0;0.77
ANSGR;16.01;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;16.05;15.94;15.60;15.33;15.11;16.05;16.56;17.21;120.0;0.58
ASELS;47.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;47.55;47.48;47.46;47.26;47.06;47.70;48.10;48.56;120.0;2.22
BSOKE;3.57;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%64;3.60;3.53;3.56;3.51;3.46;3.65;3.75;3.88;120.0;0.97
KRDMD;25.54;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;25.55;25.53;25.29;25.01;24.78;25.74;26.26;26.93;120.0;1.0
GRTHO;48.37;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%42;50.74;39.26;46.96;44.78;43.02;50.49;54.56;59.73;115.0;0.26
RALYH;15.95;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%43;16.00;15.82;15.91;15.77;15.62;16.09;16.38;16.72;115.0;0.4
AGHOL;20.71;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%43;20.72;20.70;20.56;20.39;20.21;20.77;21.12;21.52;110.0;0.61
AEFES;12.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;12.81;12.73;12.55;12.18;11.82;13.00;13.73;14.57;105.0;0.78
KONTR;38.28;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%43;38.30;38.24;38.13;37.71;37.17;38.43;38.72;39.09;105.0;0.41
ECILC;43.08;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;43.10;43.05;42.98;42.75;42.52;43.27;43.74;44.28;100.0;0.69
AKSA;6.81;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%43;6.84;6.77;6.57;;;6.83;7.03;7.17;95.0;0.72
DOHOL;11.73;SAT;DÜŞÜŞ;COŞKULU RALLİ;%43;11.84;11.45;11.45;10.96;10.16;11.84;12.24;12.80;95.0;0.37
FENER;3.26;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;3.32;3.19;3.19;3.03;2.76;3.32;3.45;3.64;95.0;0.76
ISMEN;27.98;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%38;28.10;27.94;27.94;27.73;27.56;28.28;28.66;29.16;95.0;2.65
KCHOL;133.68;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;133.74;133.59;133.38;132.94;132.51;133.92;134.78;135.78;95.0;0.67
KTLEV;6.65;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;6.71;6.54;6.17;5.65;5.23;7.01;7.97;9.20;95.0;0.52
KUYAS;14.31;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;14.66;13.76;13.76;12.87;11.76;14.66;15.94;17.56;95.0;0.63
MAVI;26.44;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;26.66;26.21;25.96;25.43;24.67;26.49;27.15;28.21;95.0;0.95
PETKM;20.40;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%45;21.12;20.23;20.23;19.53;19.04;21.12;;;95.0;4.24
SISE;46.43;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;46.74;45.96;45.96;45.41;44.87;46.74;47.73;;95.0;0.66
TAVHL;114.60;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%37;117.36;113.64;113.64;111.03;108.41;117.36;122.10;;95.0;2.88
CWENE;34.13;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;34.17;34.07;33.79;;;34.14;34.41;34.60;90.0;0.68
AKSEN;31.19;SAT;DÜŞÜŞ;COŞKULU RALLİ;%25;31.67;30.07;30.07;27.50;24.53;31.67;32.95;34.24;85.0;0.43
ENJSA;43.34;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;43.68;42.65;42.65;41.37;39.30;43.68;44.71;46.18;85.0;0.48
GRSEL;65.61;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;66.43;64.44;65.23;64.48;63.52;65.76;66.28;66.94;85.0;0.71
