Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
EREGL;22.26;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;22.37;22.09;21.69;20.46;;22.66;23.33;24.01;660.0;0.61
ASTOR;29.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%73;32.37;27.85;26.34;23.83;21.81;30.38;35.05;40.98;655.0;1.2
ARCLK;115.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%27;115.43;114.52;114.42;112.43;109.59;116.42;118.88;122.88;145.0;0.85
HEKTS;12.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;12.80;12.71;12.65;;;12.92;13.13;13.28;145.0;0.75
SISE;43.43;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%22;43.49;43.37;42.76;41.50;;43.74;44.43;45.12;145.0;1.1
TUREX;2.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;2.83;2.68;2.75;2.71;2.67;2.81;2.89;2.99;135.0;0.34
CIMSA;18.87;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%55;19.33;18.14;18.46;17.18;15.90;20.05;22.61;25.57;130.0;0.63
KRDMD;22.35;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%27;22.73;22.05;21.70;20.96;19.90;22.44;23.35;24.83;125.0;1.23
OYAKC;10.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%42;10.39;9.79;9.43;8.64;8.00;10.72;12.19;14.07;125.0;0.63
QUAGR;6.29;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;6.30;6.24;6.28;6.14;;6.40;6.48;6.56;125.0;0.29
SASA;5.83;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%12;5.98;5.83;;;;5.98;6.10;6.18;120.0;97.55
KCAER;6.16;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;6.29;6.00;6.15;;;6.35;6.51;6.62;115.0;0.78
FROTO;44.34;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;44.47;44.28;43.74;40.60;38.06;48.81;54.66;62.11;105.0;1.93
ALARK;68.91;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;70.86;68.32;68.32;65.77;62.61;70.86;74.49;79.12;95.0;3.33
BIMAS;125.05;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%18;125.48;124.48;;;;126.31;127.29;127.99;95.0;0.75
EKGYO;7.57;SAT;DÜŞÜŞ;COŞKULU RALLİ;%42;7.64;7.36;7.36;7.08;6.73;7.64;8.04;8.55;95.0;0.33
ENJSA;28.20;SAT;DÜŞÜŞ;COŞKULU RALLİ;%33;28.44;27.31;27.31;26.43;25.81;28.44;;;95.0;0.27
ENKAI;26.95;SAT;DÜŞÜŞ;COŞKULU RALLİ;%38;27.74;26.65;26.65;25.80;25.20;27.74;;;95.0;2.65
HALKB;11.04;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;11.37;10.89;10.89;10.40;9.81;11.37;12.05;12.93;95.0;2.2
RALYH;6.81;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;6.83;6.76;6.68;6.56;6.44;6.83;7.06;7.34;95.0;0.38
TOASO;133.62;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%40;133.73;133.53;132.89;131.56;129.86;133.83;134.77;135.93;95.0;1.15
AKSA;5.63;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;5.69;5.63;5.55;5.41;5.24;5.69;5.88;6.13;85.0;22.0
BTCIM;1.20;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;1.26;1.16;1.16;1.11;1.04;1.20;1.24;1.29;85.0;1.5
PETKM;16.58;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;17.11;16.53;16.53;15.94;15.22;17.11;17.94;19.00;85.0;10.6
TKFEN;32.99;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;34.22;32.10;32.10;28.68;24.74;34.22;35.93;37.63;85.0;1.38
VAKBN;9.41;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;9.71;9.28;9.28;8.76;7.92;9.71;10.13;10.73;85.0;2.31
AKSEN;32.30;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;33.21;29.30;29.30;24.79;19.06;33.21;35.63;37.58;75.0;0.3
BRYAT;773.53;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;811.39;731.25;731.25;638.89;521.40;811.39;860.96;901.03;75.0;0.9
GUBRF;225.10;SAT;DÜŞÜŞ;COŞKULU RALLİ;%36;229.90;216.23;216.23;205.49;197.95;229.90;;;75.0;0.54
MAGEN;4.13;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;4.26;4.11;4.11;3.96;3.77;4.26;4.48;4.76;75.0;8.92
SOKM;24.30;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%28;25.17;24.20;24.20;23.44;22.90;25.17;;;75.0;8.67
TUPRS;59.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%42;59.24;58.98;57.00;52.42;48.73;64.39;72.91;83.75;75.0;1.09
VESTL;58.60;SAT;DÜŞÜŞ;COŞKULU RALLİ;%22;59.97;57.17;57.17;52.65;47.44;59.97;62.23;64.48;75.0;0.96
BRSAN;68.40;SAT;DÜŞÜŞ;DÜZELTME;%0;70.05;67.80;67.80;65.55;62.76;70.05;73.26;77.35;70.0;2.75
DAPGM;4.05;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;4.07;3.55;3.55;2.96;2.20;4.07;4.39;4.65;65.0;0.03
ISCTR;3.90;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;3.98;3.84;3.84;3.74;3.64;3.98;4.15;;65.0;1.47
KONTR;22.87;SAT;DÜŞÜŞ;COŞKULU RALLİ;%33;23.72;22.85;22.85;22.23;21.62;23.72;24.83;;65.0;42.24
ZOREN;2.72;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;3.06;2.62;2.62;2.11;1.46;3.06;3.33;3.55;65.0;3.46
AEFES;4.82;SAT;DÜŞÜŞ;DÜZELTME;%0;5.05;4.80;4.80;4.39;3.93;5.05;5.25;5.45;60.0;10.42
ASELS;27.37;SAT;DÜŞÜŞ;VOLATİLİTE;%38;28.03;27.18;27.18;26.14;24.45;28.03;28.87;30.07;60.0;3.51
BSOKE;1.45;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%50;1.52;1.37;1.37;1.26;1.15;1.52;1.56;1.60;60.0;0.94
CANTE;3.66;SAT;DÜŞÜŞ;VOLATİLİTE;%0;4.26;3.01;3.01;1.57;;4.26;5.03;5.66;60.0;0.92
CCOLA;15.72;SAT;DÜŞÜŞ;VOLATİLİTE;%0;15.88;15.42;15.42;14.66;13.79;15.88;16.26;16.64;60.0;0.56
DOAS;107.86;SAT;DÜŞÜŞ;DÜZELTME;%0;110.83;107.00;107.00;104.30;101.61;110.83;115.71;;60.0;3.44
DOHOL;7.99;SAT;DÜŞÜŞ;DÜZELTME;%27;8.17;7.86;7.86;7.36;6.79;8.17;8.41;8.66;60.0;1.31
ODAS;7.06;SAT;DÜŞÜŞ;DÜZELTME;%0;7.43;6.11;6.11;4.59;2.66;7.43;8.25;8.91;60.0;0.39
