Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FROTO;48.34;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;48.43;48.30;43.74;40.60;38.06;48.81;54.66;62.11;670.0;2.19
RALYH;7.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;7.34;7.17;7.09;6.90;6.74;7.42;7.79;8.26;670.0;0.36
ECILC;26.31;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;26.37;26.21;26.23;26.11;25.99;26.38;26.62;26.90;660.0;0.67
KCHOL;72.16;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;72.25;72.04;71.53;70.97;70.52;72.43;73.47;74.80;650.0;0.69
SISE;46.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%34;46.42;46.38;45.92;45.04;44.33;47.35;48.99;51.08;650.0;1.31
TTRAK;245.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;245.46;245.20;245.10;242.83;240.99;248.77;253.00;258.38;650.0;0.46
DOAS;107.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%28;107.23;106.84;106.40;;;108.46;110.08;111.22;640.0;1.47
THYAO;144.09;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%26;144.33;143.75;143.66;143.16;142.67;144.27;145.26;146.41;640.0;0.7
MGROS;135.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;135.53;135.40;134.84;133.63;132.41;136.35;138.77;141.57;630.0;0.86
CIMSA;15.87;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%42;16.08;15.53;14.07;11.74;;15.90;17.18;18.46;625.0;0.62
KUYAS;6.63;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;6.65;6.63;6.59;6.57;6.55;6.68;6.74;6.81;605.0;3.0
YKBNK;8.88;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;8.96;8.82;8.84;8.77;8.70;8.93;9.08;9.24;170.0;1.23
