Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKBNK;39.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;39.34;39.05;38.73;;;39.39;39.90;40.26;660.0;1.17
DOAS;213.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;214.14;213.89;212.67;210.26;206.84;215.08;218.06;222.87;660.0;1.44
GSRAY;1.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;1.89;1.87;1.87;1.86;1.85;1.89;1.92;1.96;660.0;0.82
TUREX;3.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;4.00;3.86;3.78;3.63;3.47;3.98;4.30;4.66;650.0;0.4
GRTHO;67.02;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;67.32;65.91;64.63;59.07;54.58;73.62;83.97;97.15;630.0;0.27
DAPGM;5.43;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%60;5.45;5.41;5.31;5.14;4.88;5.49;5.71;6.07;625.0;0.87
OBAMS;7.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;8.42;7.63;7.95;7.03;;8.67;9.17;9.68;620.0;1.23
KLRHO;56.30;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;56.75;55.91;52.76;49.29;45.82;57.06;64.00;72.00;605.0;1.15
VESTL;82.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;82.28;81.87;79.70;73.83;67.96;86.96;98.70;112.23;155.0;0.78
AGHOL;27.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;27.69;27.54;26.03;24.81;23.83;28.01;30.28;33.17;145.0;0.96
MPARK;194.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;195.00;194.12;193.61;186.86;181.39;204.54;217.13;233.14;145.0;0.43
BIMAS;374.07;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;374.61;373.35;373.83;370.68;366.21;376.97;380.86;387.14;140.0;0.75
FROTO;95.14;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;95.26;95.09;93.93;89.17;85.31;101.64;110.52;121.82;140.0;2.11
PETKM;23.92;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;23.95;23.89;23.52;22.76;22.00;24.47;26.00;27.76;140.0;1.0
RALYH;23.71;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;23.84;23.36;22.34;20.96;19.84;24.58;27.15;30.43;140.0;0.39
TTRAK;793.18;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;793.70;792.07;753.84;723.46;698.91;802.94;859.54;931.52;140.0;0.47
MGROS;479.19;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;479.90;478.45;451.65;428.98;410.66;488.29;530.52;584.24;135.0;0.97
ULKER;106.99;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;107.57;106.30;103.33;97.46;92.71;112.82;123.75;137.67;135.0;0.85
ALARK;124.57;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;124.62;124.52;117.78;112.25;106.72;124.62;135.67;148.41;130.0;0.83
ANSGR;17.93;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;17.96;17.87;17.85;17.60;17.34;18.17;18.68;19.27;130.0;0.62
ISMEN;31.07;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%38;31.16;31.04;30.92;;;31.50;31.96;32.28;130.0;2.53
KCHOL;162.94;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;163.15;162.62;162.25;160.43;157.85;164.06;166.30;169.93;130.0;0.67
KTLEV;9.18;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;9.25;9.02;8.29;7.37;6.44;9.43;11.28;13.41;125.0;0.48
PATEK;35.96;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%85;37.18;35.51;29.50;25.51;22.28;43.40;52.86;63.32;125.0;2.74
SAHOL;72.91;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;72.94;72.88;70.50;68.13;65.75;73.44;78.19;83.66;115.0;0.93
TURSG;5.96;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%42;5.98;5.95;5.93;5.87;5.80;6.02;6.16;6.32;110.0;1.77
AEFES;14.53;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%58;14.69;14.44;14.44;14.26;14.08;14.69;15.02;;105.0;1.78
AKSEN;36.83;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;36.84;36.82;36.72;35.62;34.51;38.09;40.29;42.84;105.0;0.66
ARCLK;152.60;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;152.75;152.43;149.40;144.18;136.76;154.62;161.07;171.50;105.0;0.88
BSOKE;5.63;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;5.64;5.63;5.23;4.84;4.52;5.86;6.59;7.52;105.0;6.61
CCOLA;52.22;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;52.31;52.12;48.72;45.81;42.90;52.31;58.13;64.83;105.0;0.9
ECILC;47.76;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;47.82;47.66;47.38;45.76;43.46;49.00;50.99;54.23;105.0;0.58
EGEEN;15057.87;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;15063.10;15054.34;14925.73;14080.98;13236.23;15970.93;17660.43;19607.65;105.0;1.48
EKGYO;10.46;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;10.48;10.44;10.10;9.60;9.10;10.72;11.71;12.86;105.0;1.35
GARAN;58.33;SAT;DÜŞÜŞ;COŞKULU RALLİ;%54;58.61;57.73;57.73;56.86;55.79;58.61;59.84;61.42;105.0;0.46
ISCTR;10.18;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;10.30;10.13;10.13;9.96;9.75;10.30;10.54;10.85;105.0;2.37
MAVI;33.52;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;33.54;33.49;32.88;31.12;29.71;35.71;38.98;43.13;105.0;0.85
ODAS;9.76;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;9.81;9.70;9.45;9.01;;9.79;10.04;10.28;105.0;0.83
SOKM;63.59;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%58;64.59;63.50;63.50;62.73;61.96;64.59;65.98;;105.0;10.91
TOASO;234.22;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;234.25;234.19;231.53;224.38;218.60;243.09;256.40;273.35;105.0;1.06
YKBNK;21.33;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;21.53;21.17;21.17;20.71;19.97;21.53;21.90;22.43;105.0;1.2
AKSA;7.62;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;7.62;7.61;7.49;7.13;6.66;7.75;8.01;8.33;95.0;0.28
BRYAT;3679.37;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%49;3681.82;3676.91;3646.13;3387.89;3129.64;3965.65;4482.14;5077.41;95.0;1.0
TAVHL;163.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;163.85;163.31;154.49;146.70;138.91;164.12;179.70;197.65;95.0;1.84
TSKB;8.37;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;8.48;8.34;8.34;8.24;8.13;8.48;8.66;;95.0;3.67
TUKAS;2.74;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;2.75;2.73;2.66;2.51;2.33;2.77;2.87;3.00;95.0;2.83
TUPRS;129.78;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;129.95;129.63;127.52;124.49;120.17;130.55;134.30;140.36;95.0;1.1
BTCIM;3.89;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;3.96;3.89;3.89;3.81;3.71;3.96;4.04;4.19;85.0;215.72
DOHOL;12.79;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;12.89;12.68;12.68;12.43;12.11;12.89;13.02;13.13;85.0;0.85
ENJSA;51.21;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;51.52;51.16;51.16;50.75;50.23;51.52;51.74;51.92;85.0;6.5
GENIL;68.46;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%61;69.70;66.39;66.02;62.53;59.04;70.33;77.30;85.34;85.0;0.6
KCAER;18.16;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;18.18;18.12;17.00;15.48;13.31;18.53;20.42;23.47;85.0;0.63
