Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ARCLK;112.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%16;112.71;111.94;111.52;109.41;107.30;114.13;118.35;123.22;145.0;0.85
ASELS;31.37;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;31.44;31.34;29.16;25.74;22.98;34.68;41.05;49.15;145.0;1.93
SASA;6.68;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%100;6.69;6.68;6.65;6.57;6.49;6.79;6.96;7.16;145.0;1.09
TOASO;135.88;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;136.12;135.67;125.04;111.71;100.93;146.59;171.43;203.03;145.0;1.12
BSOKE;1.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%75;1.51;1.50;1.42;1.30;1.19;1.63;1.87;2.17;135.0;1.07
KUYAS;7.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;7.40;6.80;5.95;5.12;4.44;7.30;8.85;10.82;135.0;2.08
FROTO;42.53;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;42.56;42.52;40.91;38.31;36.21;45.11;49.96;56.12;130.0;2.1
ULKER;40.78;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%62;40.80;40.75;38.08;33.42;29.65;45.61;54.29;65.33;130.0;0.86
EGEEN;6058.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%37;6065.65;6054.15;6034.16;5317.64;4738.53;7192.38;8527.27;10225.33;125.0;1.48
OYAKC;5.91;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;5.98;5.78;5.80;5.71;5.63;5.94;6.11;6.32;125.0;0.59
TRENJ;37.02;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;37.09;36.95;36.82;;;37.22;37.53;37.75;125.0;1.0
TRMET;56.55;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%0;57.20;56.04;56.53;55.93;55.32;57.28;58.50;59.90;125.0;1.27
ENKAI;29.21;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;29.33;29.01;28.77;26.37;24.42;32.66;37.14;42.84;120.0;0.6
GUBRF;305.80;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;306.57;304.53;256.64;221.83;193.70;312.90;377.74;460.23;120.0;0.61
SISE;41.29;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%16;41.31;41.28;41.08;40.78;40.48;41.44;42.04;42.72;120.0;1.01
TCELL;34.47;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%25;34.48;34.45;34.42;34.19;33.90;34.58;34.74;34.93;120.0;0.79
