Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;165.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;165.03;164.91;156.85;150.57;145.50;167.00;178.70;193.57;670.0;0.33
AKSEN;41.36;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;41.48;41.19;40.60;39.90;39.34;41.72;43.01;44.66;660.0;0.71
ASELS;218.92;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%55;219.02;218.87;210.90;203.41;197.35;223.02;236.98;254.74;655.0;1.94
PATEK;32.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;33.31;32.34;31.33;30.01;28.12;32.65;34.29;36.94;650.0;2.73
PASEU;115.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;116.27;115.51;114.50;112.68;110.10;116.32;118.57;122.20;640.0;3.0
BIMAS;538.70;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%50;538.83;538.54;533.13;522.72;509.46;540.44;547.75;556.79;635.0;0.78
DOHOL;17.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;17.93;17.91;17.88;17.82;17.75;17.96;18.09;18.24;155.0;1.0
MAGEN;22.08;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;22.13;22.02;21.10;19.18;17.62;24.22;27.81;32.38;155.0;0.83
GENIL;209.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%63;211.04;207.87;202.36;196.92;192.52;211.16;221.30;234.19;145.0;0.59
TOASO;275.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;275.53;274.51;274.19;267.35;261.83;285.25;297.99;314.20;145.0;1.08
CWENE;25.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;25.97;25.07;24.96;23.44;22.20;27.43;30.28;33.90;135.0;0.71
PETKM;19.38;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;19.47;19.30;19.34;19.14;18.97;19.68;20.07;20.56;135.0;1.13
TABGD;240.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;241.23;239.65;225.64;214.90;206.22;243.00;263.01;288.45;135.0;0.66
KLRHO;128.60;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%63;129.27;128.03;112.92;103.22;95.38;146.67;169.67;195.05;125.0;1.18
KTLEV;13.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;13.48;13.29;13.13;12.32;11.51;14.13;15.74;17.60;125.0;0.46
EFOR;21.07;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%76;21.11;20.79;20.97;20.51;20.05;21.53;22.45;23.51;120.0;0.16
ECILC;92.60;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;92.63;92.54;86.92;81.67;77.43;95.40;105.18;117.62;115.0;0.5
ENJSA;80.35;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;80.38;80.32;79.53;77.44;75.75;82.90;86.79;91.74;115.0;1.0
GRTHO;597.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;599.74;588.47;537.29;494.48;459.88;606.50;686.26;787.73;110.0;0.25
AKSA;12.10;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;12.11;12.09;11.66;11.16;10.75;12.47;13.41;14.60;105.0;1.0
BSOKE;16.09;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%43;16.10;16.08;16.06;15.67;15.28;16.54;17.31;18.20;105.0;1.0
GRSEL;347.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;347.33;346.53;333.67;322.06;310.45;348.03;371.25;398.01;105.0;0.7
SOKM;37.14;SAT;DÜŞÜŞ;COŞKULU RALLİ;%52;37.30;36.74;36.74;36.18;35.48;37.30;38.10;39.12;105.0;0.4
TCELL;98.55;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%45;98.59;98.51;98.44;97.40;96.56;100.12;102.06;104.52;105.0;1.02
TUPRS;183.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;183.17;183.02;177.23;166.61;158.02;194.40;214.19;239.36;105.0;0.88
TURSG;9.33;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;9.48;9.33;9.33;9.17;8.97;9.48;9.71;10.00;105.0;0.0
AEFES;13.78;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;14.04;13.46;13.46;12.79;11.93;14.04;14.40;14.70;95.0;0.81
AGHOL;25.14;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;26.06;25.10;25.10;23.99;22.58;26.06;26.66;27.14;95.0;23.0
KONTR;15.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%43;15.66;15.17;15.13;13.64;;16.30;17.12;17.95;95.0;0.5
MGROS;448.97;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%30;449.13;448.81;445.74;;;451.96;456.84;460.26;95.0;1.0
OYAKC;20.76;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;21.20;20.71;20.71;20.22;19.60;21.20;21.91;22.80;95.0;8.45
SKBNK;6.75;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%41;6.76;6.62;6.62;6.46;6.25;6.76;6.85;6.92;95.0;0.08
TRALT;25.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;25.55;25.43;25.46;25.17;24.75;25.75;26.11;26.70;95.0;0.71
TRENJ;76.45;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;76.49;76.41;74.88;71.21;68.25;80.80;87.63;96.31;95.0;1.0
TRMET;92.05;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%45;92.30;91.85;88.97;86.29;84.13;93.30;98.29;104.64;95.0;1.25
ANSGR;21.12;SAT;DÜŞÜŞ;DÜZELTME;%54;21.58;21.08;21.08;20.28;19.36;21.58;21.98;22.38;90.0;11.5
DAPGM;14.71;SAT;DÜŞÜŞ;DÜZELTME;%60;14.85;14.46;14.46;13.83;13.10;14.85;15.17;15.48;90.0;0.56
QUAGR;9.73;SAT;DÜŞÜŞ;VOLATİLİTE;%53;9.74;9.52;9.52;9.35;9.23;9.74;;;90.0;0.05
ENERY;10.34;SAT;DÜŞÜŞ;COŞKULU RALLİ;%67;10.73;10.25;10.25;9.87;9.60;10.73;;;85.0;4.33
HALKB;26.94;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;27.00;26.87;26.60;25.46;;27.50;28.13;28.76;85.0;0.86
KCAER;13.54;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;13.77;13.51;13.51;13.10;12.62;13.77;13.98;14.18;85.0;7.67
TSPOR;1.23;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%39;1.29;1.22;1.22;1.20;1.18;1.23;1.24;1.25;85.0;6.15
EGEEN;7835.00;SAT;DÜŞÜŞ;VOLATİLİTE;%50;7871.34;7767.50;7767.50;7647.82;7495.58;7871.34;7935.58;7987.50;80.0;0.54
KUYAS;50.25;SAT;DÜŞÜŞ;VOLATİLİTE;%54;50.30;48.66;48.66;46.77;44.37;50.30;51.31;52.13;80.0;0.03
THYAO;312.50;SAT;DÜŞÜŞ;DÜZELTME;%59;313.88;311.54;311.54;308.66;304.00;313.88;316.21;319.52;80.0;1.44
ULKER;103.90;SAT;DÜŞÜŞ;VOLATİLİTE;%51;104.10;100.80;100.80;96.99;92.15;104.10;106.15;107.80;80.0;0.06
BRYAT;2158.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;2219.20;2151.00;2151.00;2072.39;1972.40;2219.20;2261.40;2295.50;75.0;8.74
YEOTK;35.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;35.78;34.88;34.88;33.84;32.52;35.78;36.34;36.79;75.0;6.5
ARCLK;114.20;SAT;DÜŞÜŞ;VOLATİLİTE;%56;117.92;113.20;113.20;107.76;100.84;117.92;120.84;123.20;70.0;3.72
