Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASELS;193.85;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;194.06;193.75;192.59;188.59;185.36;199.05;206.49;215.96;670.0;2.01
GRSEL;355.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;356.10;353.43;342.49;329.19;318.44;364.00;388.79;420.32;660.0;0.7
MIATK;44.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;44.58;44.45;41.64;39.42;37.62;45.24;49.39;54.66;660.0;1.6
PATEK;34.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;35.25;34.44;34.29;32.65;31.33;36.94;39.99;43.87;650.0;2.68
ENERY;10.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;10.56;10.45;9.93;8.69;7.69;11.93;14.23;17.17;630.0;0.57
BRSAN;469.50;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;469.62;469.38;448.74;424.25;399.77;479.03;528.00;584.44;625.0;1.0
SKBNK;7.82;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%49;8.08;7.76;7.76;7.50;7.24;8.08;8.60;9.20;625.0;4.33
ASTOR;112.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;112.90;111.24;108.88;104.95;101.02;113.74;121.60;130.66;615.0;1.18
REEDR;10.56;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%43;10.58;10.54;10.54;10.48;10.40;10.59;10.66;10.77;605.0;1.0
BSOKE;16.94;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;17.01;16.89;16.54;16.06;15.67;17.31;18.20;19.34;155.0;1.4
BTCIM;4.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;4.87;4.85;4.85;4.71;4.59;5.09;5.36;5.71;155.0;1.0
ENKAI;74.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;74.41;74.11;74.22;73.93;73.50;74.52;74.89;75.48;155.0;0.59
MAGEN;22.56;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;22.63;22.47;20.48;18.67;17.21;23.40;26.77;31.05;155.0;0.78
QUAGR;11.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;11.38;11.15;9.90;8.67;7.67;11.89;14.19;17.11;155.0;0.35
TUKAS;4.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;4.15;4.13;3.93;3.70;3.52;4.30;4.73;5.27;155.0;1.0
ECILC;69.20;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;69.50;68.72;67.24;65.75;64.55;69.65;72.42;75.95;145.0;0.62
KONTR;15.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%42;15.35;14.92;14.84;14.61;14.42;15.64;16.18;16.78;145.0;0.49
ISMEN;45.66;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%57;45.76;45.62;44.86;44.12;43.53;46.04;47.41;49.14;140.0;2.5
TUPRS;182.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;183.11;182.63;168.88;159.85;152.56;183.47;200.29;221.69;140.0;0.79
KTLEV;15.02;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;15.24;14.57;14.13;13.13;12.32;15.74;17.60;19.97;135.0;0.49
TABGD;229.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;230.19;227.70;217.09;207.98;200.62;231.80;248.76;270.33;135.0;0.66
KLRHO;93.25;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%57;96.11;90.84;85.91;81.37;77.70;101.71;112.47;124.35;130.0;1.19
TOASO;262.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;262.23;261.79;260.71;256.45;252.19;265.98;274.50;284.32;130.0;1.1
AKSA;10.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;11.26;10.73;10.73;10.41;10.15;11.26;11.87;12.64;125.0;2.12
CWENE;18.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;18.89;18.21;18.22;17.98;17.79;19.05;19.61;20.24;125.0;0.73
ENJSA;76.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;76.25;75.76;74.79;73.61;72.65;76.70;78.90;81.71;125.0;1.04
GUBRF;294.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;294.82;293.97;292.80;289.88;286.95;296.41;302.25;308.98;125.0;0.6
RALYH;135.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;135.05;134.88;134.62;132.59;130.95;137.90;141.68;146.49;125.0;0.42
TRENJ;64.05;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%38;64.14;63.95;63.23;61.79;60.63;65.55;68.23;71.64;125.0;0.9
TRMET;83.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%34;83.55;83.10;81.90;80.57;79.50;84.05;86.53;89.67;125.0;1.25
BRYAT;2500.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;2502.16;2497.70;2394.00;2250.98;2047.37;2537.02;2713.97;3000.00;120.0;0.94
EGEEN;8550.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%48;8559.61;8543.45;8508.50;8446.25;8384.01;8585.51;8710.00;8853.48;110.0;1.47
GARAN;148.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;148.62;148.43;148.37;147.80;147.23;149.07;150.20;151.51;110.0;1.71
GSRAY;1.58;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%44;1.64;1.57;1.57;1.52;1.47;1.64;1.75;1.88;110.0;6.0
YKBNK;34.34;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%48;34.35;34.33;34.32;34.24;34.17;34.46;34.62;34.82;110.0;1.0
ARCLK;135.40;SAT;DÜŞÜŞ;COŞKULU RALLİ;%61;137.20;133.58;133.58;130.74;128.75;137.20;;;105.0;0.99
DAPGM;17.80;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%61;17.88;17.71;17.19;15.60;14.32;19.75;22.70;26.46;105.0;0.89
EKGYO;20.18;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;20.24;20.13;;;;20.32;20.43;20.51;105.0;1.2
THYAO;321.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;321.84;321.01;321.38;318.75;315.01;324.00;327.25;332.50;105.0;0.69
