Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ECILC;54.51;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;54.64;54.30;53.91;52.87;52.03;55.60;57.53;60.00;670.0;0.62
TTRAK;892.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;892.71;890.69;822.96;779.38;744.15;893.42;974.62;1077.91;670.0;0.48
ASTOR;107.53;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;110.05;105.43;106.40;104.56;103.08;109.38;112.81;117.17;650.0;1.2
TSKB;10.13;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%50;10.37;9.84;9.84;9.51;9.24;10.37;10.98;11.77;635.0;0.83
GESAN;74.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;74.65;74.16;73.73;72.37;70.45;75.08;76.75;79.45;630.0;1.04
EGEEN;14875.32;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%45;14933.38;14836.12;;;;15587.47;16146.55;16539.23;625.0;1.48
CWENE;31.47;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;31.64;31.24;31.21;;;32.26;33.08;33.66;620.0;0.73
YEOTK;57.49;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;57.56;57.39;56.65;;;58.20;59.42;60.28;620.0;0.67
EKGYO;10.22;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;10.27;10.18;10.22;10.16;10.10;10.33;10.45;10.61;155.0;1.08
MAVI;47.27;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;47.43;47.10;41.71;38.27;35.49;53.68;61.84;70.84;155.0;0.92
MPARK;271.19;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;272.04;269.20;249.53;232.09;217.99;277.73;310.23;351.57;155.0;0.42
OTKAR;565.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;565.67;563.76;545.06;532.72;522.75;587.98;617.22;649.50;155.0;0.54
CIMSA;33.11;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;33.13;33.08;32.96;32.53;32.18;33.66;34.46;35.49;145.0;0.85
EREGL;22.52;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;22.53;22.50;22.35;22.13;21.95;22.71;23.11;23.64;145.0;0.75
SASA;5.76;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;5.78;5.74;5.65;5.49;5.37;5.91;6.20;6.58;145.0;0.6
TCELL;79.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;79.07;78.96;75.07;72.38;70.20;79.43;84.45;90.84;145.0;1.13
VESTL;94.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;94.43;93.92;92.80;89.65;86.50;96.70;103.00;110.26;145.0;0.82
AEFES;19.22;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;19.24;19.18;18.11;17.38;16.79;19.29;20.66;22.39;140.0;0.65
BIMAS;405.79;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;406.91;404.30;401.54;395.32;390.29;411.60;423.19;437.93;140.0;0.76
SAHOL;91.85;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;91.94;91.74;87.41;84.34;81.85;92.38;98.11;105.39;140.0;0.81
KCAER;21.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;21.64;21.40;20.98;20.26;19.67;22.16;23.52;25.24;135.0;0.8
MGROS;441.33;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;441.71;440.94;440.19;437.02;433.85;444.10;450.44;457.74;135.0;0.97
