Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKBNK;21.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;21.78;21.54;20.72;19.89;19.22;22.07;23.62;25.59;660.0;1.1
AKSEN;35.92;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;36.00;35.80;35.73;35.05;34.38;36.57;37.92;39.48;660.0;0.69
GUBRF;291.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;291.32;291.01;285.08;272.01;261.45;306.20;330.54;361.51;660.0;0.63
HEKTS;12.07;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;12.41;12.07;11.77;11.37;11.05;12.41;13.15;14.09;660.0;247.18
RALYH;16.82;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;16.87;16.68;14.98;13.27;11.90;17.74;20.91;24.96;660.0;0.37
MIATK;9.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;9.88;9.49;9.41;9.11;8.81;9.78;10.38;11.07;650.0;1.18
PETKM;16.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;16.87;16.20;16.20;15.79;15.46;16.87;17.64;18.62;650.0;2.35
SAHOL;46.68;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;46.69;46.66;45.00;43.50;42.29;47.42;50.22;53.77;650.0;0.66
SASA;7.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;7.67;7.66;7.56;7.19;6.82;8.01;8.75;9.60;650.0;3.0
SKBNK;2.33;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;2.33;2.26;2.26;2.18;2.12;2.39;2.54;2.72;650.0;0.03
ULKER;34.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;34.68;34.62;34.28;33.65;33.14;35.30;36.47;37.96;650.0;0.99
GESAN;69.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;70.58;67.95;68.85;66.80;64.75;71.39;75.50;80.23;640.0;1.02
VAKBN;11.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;11.35;11.24;11.01;10.65;10.36;11.59;12.26;13.11;640.0;0.83
YKBNK;13.22;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;13.22;13.21;12.68;12.15;11.72;13.54;14.53;15.79;640.0;0.63
CANTE;3.56;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%69;3.58;3.52;3.38;3.09;2.71;3.59;3.79;4.05;630.0;0.52
TUREX;2.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;2.80;2.75;2.75;2.66;2.60;2.88;3.04;3.24;620.0;0.25
TSPOR;2.67;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%59;2.67;2.66;2.56;2.46;2.37;2.72;2.92;3.16;615.0;0.71
ASELS;31.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;31.61;31.45;30.05;28.79;27.77;32.10;34.45;37.45;155.0;2.3
CIMSA;20.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;20.44;20.31;18.90;17.59;16.54;21.00;23.43;26.52;155.0;0.62
DOHOL;11.63;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;11.66;11.59;11.05;10.55;10.14;11.86;12.80;13.98;155.0;0.94
ECILC;37.89;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;37.94;37.81;37.73;35.81;34.26;40.83;44.41;48.95;155.0;0.66
EKGYO;8.18;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;8.20;8.16;8.15;7.94;7.77;8.48;8.87;9.36;155.0;1.14
GARAN;34.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;34.82;34.37;33.14;31.79;30.69;35.32;37.84;41.05;145.0;1.81
TSKB;5.20;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;5.21;5.18;5.09;4.90;4.75;5.39;5.74;6.19;145.0;0.5
CCOLA;24.30;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;24.36;24.24;24.13;23.58;23.13;25.03;26.06;27.38;140.0;1.04
SOKM;37.18;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;37.45;37.02;35.10;33.63;32.44;37.48;40.22;43.71;140.0;1.69
TTRAK;399.31;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;399.78;398.32;369.43;344.27;323.94;410.09;456.96;516.58;140.0;0.48
OYAKC;13.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;13.47;13.27;12.50;11.64;10.95;13.88;15.48;17.51;135.0;0.61
TRENJ;33.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;33.60;33.40;33.05;31.82;30.83;35.04;37.33;40.24;135.0;1.0
TRMET;59.45;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;59.78;59.19;56.86;53.50;50.78;62.30;68.57;76.54;135.0;1.27
TUKAS;2.04;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;2.05;2.02;1.99;1.89;1.81;2.14;2.32;2.55;135.0;0.99
YEOTK;25.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;26.19;24.82;24.27;22.90;21.78;26.50;29.07;32.33;135.0;0.71
AEFES;7.62;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;7.65;7.59;7.27;7.04;6.85;7.64;8.07;8.62;130.0;0.83
AKSA;6.07;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;6.08;6.06;5.97;5.72;5.52;6.37;6.83;7.41;130.0;0.72
ALARK;79.95;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;80.00;79.90;78.71;74.96;71.94;84.75;91.73;100.59;130.0;0.82
BRYAT;1433.52;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%44;1435.71;1431.33;1408.77;1295.61;1204.16;1591.69;1802.50;2070.67;130.0;1.0
DOAS;144.81;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%44;145.46;144.39;134.78;125.49;117.98;149.81;167.12;189.15;130.0;1.54
ENKAI;28.38;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;28.40;28.36;28.30;27.39;26.65;29.78;31.49;33.65;130.0;0.7
TCELL;38.77;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;38.82;38.72;37.41;36.04;34.94;39.61;42.15;45.37;130.0;1.18
VESTL;59.40;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;59.41;59.39;58.10;55.35;53.13;62.55;67.68;74.20;130.0;1.0
ASTOR;77.70;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;78.87;76.73;74.16;69.02;64.86;82.47;92.05;104.24;125.0;1.2
CWENE;23.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;23.89;22.54;22.00;20.47;19.24;24.47;27.31;30.93;125.0;0.72
EUPWR;41.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;44.73;39.85;37.46;34.05;31.29;42.97;49.32;57.40;125.0;1.5
GENIL;47.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;48.53;44.47;45.50;44.54;43.76;47.05;48.84;51.12;125.0;0.6
GRTHO;24.26;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;25.41;19.87;23.69;22.71;21.92;25.28;27.11;29.44;125.0;0.26
GSRAY;1.33;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;1.35;1.31;1.29;1.26;1.23;1.35;1.41;1.49;125.0;0.83
HALKB;14.12;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;14.20;14.02;14.11;13.81;13.57;14.60;15.16;15.87;125.0;0.8
KTLEV;1.72;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;1.89;1.39;1.67;1.59;1.53;1.80;1.95;2.13;125.0;0.5
PASEU;8.54;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;9.02;8.41;8.42;8.06;7.54;8.78;9.24;9.97;125.0;3.52
TRALT;28.08;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;28.12;28.02;27.32;26.15;25.20;29.20;31.38;34.15;125.0;0.63
AGHOL;12.46;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;12.49;12.42;11.82;11.35;10.97;12.58;13.46;14.58;120.0;0.91
BTCIM;1.60;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%60;1.61;1.60;1.50;1.42;1.36;1.63;1.77;1.96;120.0;2.87
DAPGM;6.52;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%63;6.60;6.42;5.85;5.38;5.01;6.60;7.46;8.57;120.0;0.79
