Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;56.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;56.92;56.67;56.03;55.56;55.17;57.69;58.82;60.06;670.0;0.88
FROTO;106.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;107.08;106.95;98.02;92.48;87.99;117.33;130.48;145.00;670.0;1.97
ISCTR;12.57;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;12.62;12.52;12.37;11.98;11.66;13.01;13.74;14.67;670.0;0.85
MPARK;229.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;229.98;227.94;218.41;206.91;197.62;236.99;258.41;285.66;670.0;0.43
TTKOM;35.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;36.37;35.48;34.90;34.29;33.80;35.88;37.01;38.45;670.0;1.34
ALARK;135.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;135.99;135.92;124.84;117.95;112.39;148.78;165.09;183.10;660.0;0.72
BSOKE;6.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;6.46;6.44;6.23;5.65;5.18;7.17;8.25;9.63;640.0;1.16
PGSUS;173.60;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;173.87;173.39;171.41;170.05;168.95;176.13;179.36;182.91;635.0;1.26
AKBNK;54.44;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;54.72;54.19;50.53;48.06;46.06;54.53;59.14;65.00;155.0;1.16
ARCLK;165.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;165.88;165.05;164.21;163.10;162.20;166.00;168.07;170.70;155.0;0.84
BIMAS;392.23;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;393.54;390.49;387.05;382.95;379.64;393.68;401.32;411.04;155.0;0.75
GARAN;71.65;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;71.84;71.55;70.12;68.07;66.41;73.43;77.25;82.11;155.0;1.88
MAVI;38.21;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;38.43;37.98;35.98;33.63;31.74;39.77;44.14;49.69;155.0;0.95
RALYH;27.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;27.95;27.38;24.94;23.06;21.54;27.98;31.48;35.94;155.0;0.38
SAHOL;83.55;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;83.63;83.46;81.02;79.17;77.67;84.02;87.47;91.87;155.0;0.82
TCELL;68.99;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;69.16;68.84;67.38;66.16;65.17;69.36;71.64;74.55;155.0;1.14
TSKB;9.52;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;9.54;9.48;9.38;9.14;8.94;9.77;10.22;10.80;155.0;0.5
TUPRS;151.87;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;151.98;151.77;143.09;137.66;133.27;161.99;174.86;189.07;155.0;1.08
YKBNK;30.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;30.32;30.11;29.18;27.87;26.81;31.30;33.74;36.86;155.0;1.33
ANSGR;19.29;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;19.37;19.15;18.76;18.43;18.16;19.90;20.68;21.54;145.0;0.57
DOAS;254.79;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;254.86;254.74;243.60;235.74;229.39;256.30;270.94;289.57;145.0;1.46
AEFES;16.04;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;16.05;16.02;15.66;15.40;15.19;16.09;16.58;17.20;140.0;0.52
KCHOL;204.80;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;205.00;204.51;195.33;187.54;181.25;207.93;222.44;240.90;140.0;0.7
HALKB;15.05;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;15.20;14.87;14.96;14.82;14.70;15.19;15.46;15.80;135.0;0.83
VAKBN;16.64;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;16.78;16.47;16.08;15.65;15.31;16.76;17.55;18.55;135.0;0.82
TURSG;6.47;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%41;6.49;6.45;6.41;6.27;6.16;6.64;6.91;7.25;125.0;0.98
AGHOL;28.49;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%62;28.51;28.48;27.72;27.25;26.86;29.38;30.50;31.75;120.0;1.57
TOASO;250.49;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%58;250.61;250.38;237.72;229.39;222.66;251.19;266.71;286.46;120.0;1.09
TABGD;142.57;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%31;143.48;141.19;139.59;137.75;136.27;146.00;150.36;155.17;115.0;0.66
VESTL;86.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;86.26;86.24;86.25;84.35;82.45;88.60;92.40;96.78;110.0;1.0
OTKAR;492.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;508.58;490.10;490.10;477.12;464.15;508.58;532.11;;105.0;8.73
SOKM;62.16;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%60;63.64;61.80;61.80;60.51;59.22;63.64;65.98;;105.0;4.15
TTRAK;825.39;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;826.03;824.04;811.18;769.85;736.44;878.00;955.01;1052.96;105.0;0.47
THYAO;300.15;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;300.37;299.84;294.74;290.64;287.33;301.37;309.01;318.73;100.0;0.72
BTCIM;4.16;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;4.17;4.16;4.08;4.00;3.92;4.18;4.35;4.53;95.0;6.75
ENKAI;33.73;SAT;DÜŞÜŞ;COŞKULU RALLİ;%55;34.32;33.64;33.64;32.97;32.14;34.32;35.27;36.49;95.0;6.84
SKBNK;3.57;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%36;3.64;3.55;3.55;3.45;3.33;3.64;3.78;3.95;95.0;2.72
TAVHL;187.40;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%62;187.76;187.20;171.23;160.24;151.35;189.00;209.48;235.54;95.0;1.8
ZOREN;5.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;5.78;5.72;5.64;5.47;5.25;5.77;5.89;6.04;95.0;1.0
CANTE;2.40;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;2.41;2.38;2.40;2.39;2.38;2.42;2.44;2.47;85.0;0.31
GRSEL;85.59;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%38;85.81;85.28;83.84;82.36;81.16;86.23;88.99;92.50;85.0;0.73
KTLEV;11.12;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;11.14;11.10;9.49;8.34;7.40;11.36;13.51;16.24;85.0;0.62
MGROS;433.90;SAT;DÜŞÜŞ;COŞKULU RALLİ;%51;440.13;429.42;429.42;421.00;415.10;440.13;;;85.0;1.39
OYAKC;14.07;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;14.33;13.93;13.93;13.27;12.52;14.33;14.66;14.99;85.0;1.91
SISE;47.15;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;47.25;46.32;46.32;45.67;45.02;47.25;48.43;;85.0;0.13
TUREX;4.72;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;4.78;4.57;4.50;4.20;3.96;4.97;5.52;6.22;85.0;0.4
BRYAT;3156.13;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%49;3200.68;3112.43;3112.43;2969.78;2805.36;3200.68;3272.01;3343.34;75.0;1.02
ENERY;2.65;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;2.68;2.58;2.61;2.55;2.45;2.67;2.75;2.88;75.0;0.42
EREGL;20.25;SAT;DÜŞÜŞ;COŞKULU RALLİ;%48;20.30;19.69;19.69;18.70;17.57;20.30;20.79;21.28;75.0;0.09
AKSEN;34.85;SAT;DÜŞÜŞ;DÜZELTME;%54;35.00;34.53;34.53;34.06;33.48;35.00;35.67;36.52;70.0;0.48
ASELS;58.28;SAT;DÜŞÜŞ;DÜZELTME;%53;58.38;56.89;56.89;55.71;54.89;58.38;;;70.0;0.07
DOHOL;13.21;SAT;DÜŞÜŞ;DÜZELTME;%55;13.28;13.04;13.04;12.87;12.70;13.28;13.59;;70.0;0.45
