Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;206.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%75;206.05;205.86;191.23;178.38;168.00;212.00;235.94;266.38;685.0;0.36
ENERY;10.84;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%71;10.87;10.78;10.65;10.46;10.32;10.95;11.30;11.73;675.0;0.5
DOAS;187.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;187.66;187.56;186.98;184.86;183.15;190.40;194.34;199.36;660.0;1.5
DOHOL;17.63;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;17.67;17.60;17.60;17.54;17.47;17.67;17.80;17.94;650.0;1.33
IZENR;9.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;9.89;9.72;9.74;9.61;9.51;9.95;10.19;10.49;650.0;0.55
AGHOL;27.34;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%59;27.35;26.99;26.99;26.69;26.40;27.35;27.94;28.62;645.0;0.03
SKBNK;8.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;8.46;8.44;8.24;8.03;7.86;8.58;8.97;9.47;640.0;1.0
YEOTK;37.66;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;37.72;37.57;37.40;36.95;36.31;37.85;38.40;39.30;640.0;0.67
TURSG;12.62;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;12.63;12.61;12.20;11.59;10.97;12.95;14.17;15.58;635.0;1.0
ALARK;93.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;93.91;93.78;91.79;89.56;87.75;95.40;99.56;104.86;155.0;0.86
CWENE;26.46;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;26.60;26.26;24.96;23.44;22.20;27.43;30.28;33.90;155.0;0.7
KLRHO;151.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;152.58;150.23;148.01;145.30;142.59;151.37;156.80;163.06;155.0;1.2
EUPWR;31.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%36;31.96;30.69;30.38;29.74;29.23;31.40;32.58;34.08;145.0;1.49
ECILC;104.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;104.29;103.54;101.10;99.30;97.85;107.35;111.60;116.30;140.0;0.63
AEFES;15.03;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;15.04;15.02;14.93;14.80;14.67;15.09;15.34;15.63;135.0;1.0
MGROS;529.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;529.29;528.70;512.59;498.72;487.52;535.00;560.83;593.69;135.0;0.97
CCOLA;56.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;56.01;55.99;54.31;53.05;52.04;56.35;58.70;61.68;130.0;1.0
TUPRS;205.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;205.04;204.95;202.67;198.57;195.25;209.30;216.94;226.67;130.0;0.8
AKBNK;61.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;61.93;61.88;61.46;60.94;60.53;62.30;63.27;64.49;125.0;1.5
HALKB;29.44;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;29.50;29.37;28.76;28.18;27.60;29.47;30.62;31.95;125.0;0.86
YKBNK;34.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;34.33;34.28;33.81;33.32;32.92;34.60;35.51;36.68;125.0;1.5
AKSEN;53.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;53.91;53.89;53.11;50.02;47.53;58.10;63.85;71.16;120.0;1.0
ENKAI;76.05;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;76.06;76.04;74.89;73.75;72.61;76.31;78.60;81.24;120.0;1.0
GUBRF;337.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;337.80;336.99;327.77;319.74;313.25;340.75;355.71;374.74;120.0;0.59
TRALT;39.86;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;40.12;39.48;36.38;34.15;32.34;40.00;44.17;49.47;120.0;0.68
PASEU;138.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%43;138.24;137.92;136.96;131.20;125.44;144.08;155.60;168.87;115.0;3.0
BIMAS;546.63;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;547.16;545.93;545.03;537.45;527.80;550.35;555.67;562.26;110.0;0.75
GARAN;135.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%45;135.52;135.49;134.82;134.39;134.05;136.29;137.29;138.40;110.0;2.0
KCHOL;171.10;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;171.12;171.06;170.95;170.32;169.43;171.58;172.35;173.60;110.0;0.5
TTKOM;57.20;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%34;57.32;57.11;56.53;55.78;55.18;57.75;59.15;60.93;110.0;1.33
BRYAT;2398.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;2398.23;2397.75;2385.70;2294.00;;2457.69;2508.25;2558.81;105.0;0.92
FENER;4.41;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%44;4.43;4.41;4.36;4.30;4.21;4.43;4.51;4.63;105.0;40.75
MAGEN;31.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;31.76;31.62;31.47;29.72;28.30;34.30;37.56;41.72;105.0;0.75
OYAKC;22.02;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%53;22.03;22.00;21.86;21.62;21.39;22.15;22.62;23.16;105.0;0.5
SOKM;45.52;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;45.85;45.33;44.59;43.12;41.65;46.40;49.34;52.72;105.0;1.74
TRENJ;84.35;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;84.49;84.20;83.42;80.74;78.58;87.75;92.74;99.09;105.0;0.93
ULKER;113.70;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;113.85;113.52;112.34;111.05;109.76;113.93;116.50;119.46;105.0;0.83
ASELS;184.56;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;185.21;179.88;179.88;171.28;161.37;185.21;189.51;193.81;95.0;0.14
BRSAN;481.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;481.35;480.66;473.26;451.00;;490.73;503.00;515.27;95.0;1.03
BSOKE;16.15;SAT;DÜŞÜŞ;COŞKULU RALLİ;%43;16.35;16.04;16.04;15.80;15.63;16.35;;;95.0;1.82
EKGYO;19.93;SAT;DÜŞÜŞ;COŞKULU RALLİ;%43;19.95;19.45;19.45;19.06;18.79;19.95;;;95.0;0.04
KUYAS;48.50;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%38;51.27;47.88;47.88;45.49;43.10;51.27;55.60;;95.0;4.47
SISE;36.14;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%48;36.17;36.11;36.13;36.01;35.86;36.21;36.29;36.39;95.0;1.0
TABGD;238.00;SAT;DÜŞÜŞ;COŞKULU RALLİ;%54;239.40;235.08;235.08;231.68;229.30;239.40;;;95.0;0.48
TAVHL;268.25;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;268.53;268.10;266.85;262.12;258.30;274.50;283.31;294.52;95.0;1.87
