Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ALARK;98.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;98.44;98.13;95.84;92.83;90.40;100.70;106.30;113.43;670.0;0.82
DOHOL;17.96;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;17.97;17.95;17.82;17.68;17.56;18.06;18.33;18.68;660.0;1.0
TRMET;100.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;100.31;99.76;99.09;96.53;93.96;102.27;107.40;113.32;640.0;1.29
ANSGR;23.28;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%45;23.29;23.25;23.07;22.90;22.77;23.34;23.65;24.04;635.0;0.33
VESTL;33.12;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%41;33.13;33.11;33.05;32.53;31.88;33.41;33.77;34.22;635.0;1.0
KLRHO;193.90;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%67;195.19;192.82;181.02;171.99;164.70;195.60;212.41;233.79;155.0;1.19
MAGEN;34.58;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;34.69;34.43;32.08;30.21;28.70;35.10;38.58;43.01;155.0;0.73
SISE;41.52;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;41.64;41.40;40.11;39.24;38.53;43.15;45.22;47.50;155.0;1.0
SOKM;49.64;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;50.02;49.42;46.63;44.77;43.27;53.11;57.51;62.38;155.0;1.73
TCELL;98.94;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;99.05;98.83;98.54;97.87;97.32;99.63;100.88;102.48;155.0;0.96
CWENE;27.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;27.56;26.70;26.50;24.68;23.21;29.44;32.83;37.15;145.0;0.72
ENJSA;84.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;85.17;84.74;84.78;83.56;82.58;86.75;89.02;91.91;145.0;1.05
OTKAR;529.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%35;530.58;527.63;523.66;513.55;505.38;540.00;558.84;582.80;145.0;0.58
AKSEN;61.50;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;61.63;61.33;57.69;53.73;50.53;64.10;71.48;80.87;140.0;0.76
OYAKC;25.66;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%56;25.69;25.62;24.49;23.75;23.15;25.68;27.05;28.80;140.0;0.75
RALYH;210.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%75;210.07;209.81;196.66;182.77;171.55;219.10;244.97;277.87;140.0;0.37
