Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SASA;6.21;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;6.23;6.19;6.16;6.05;5.95;6.29;6.50;6.74;660.0;0.82
AGHOL;9.55;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;9.58;9.52;9.50;9.33;9.16;9.71;10.05;10.45;650.0;0.93
MIATK;9.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%66;10.16;8.30;8.79;8.57;8.38;9.57;10.10;10.69;650.0;1.18
RALYH;7.12;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;7.13;7.09;7.01;6.83;6.65;7.24;7.61;8.03;650.0;0.29
AKSA;6.15;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%30;6.16;6.14;5.97;5.62;;6.25;6.44;6.64;645.0;0.82
ASELS;27.52;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%42;27.67;27.45;27.19;;;27.67;28.04;28.30;645.0;2.25
BIMAS;129.98;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%46;130.49;129.30;129.25;126.53;123.06;131.16;133.07;135.44;645.0;0.76
GESAN;61.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%30;62.22;61.69;59.58;;;62.68;65.12;66.84;640.0;1.04
YEOTK;19.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;19.53;18.72;19.19;18.65;18.21;20.08;21.10;22.39;640.0;0.69
SAHOL;37.76;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%26;37.85;37.65;37.74;36.62;35.19;38.53;39.32;40.29;625.0;0.81
ODAS;7.15;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%28;7.22;7.07;7.07;;;7.47;7.78;8.00;605.0;0.87
TUPRS;61.45;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%46;61.48;61.42;58.24;53.43;49.54;66.02;74.99;86.39;605.0;1.18
MAGEN;5.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%71;5.44;5.16;5.17;4.97;4.81;5.49;5.86;6.33;150.0;0.75
ULKER;32.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;32.98;31.55;31.91;;;32.67;33.26;33.68;145.0;0.86
BRSAN;99.95;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;102.64;97.34;97.61;93.63;89.64;102.54;110.50;119.68;135.0;1.03
MAVI;12.66;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%16;12.85;12.46;12.57;12.45;12.33;12.73;12.98;13.26;135.0;0.95
MGROS;151.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;153.10;149.69;150.01;145.90;141.79;155.10;163.32;172.79;135.0;0.97
CCOLA;17.51;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;17.64;17.37;17.29;16.97;16.55;17.52;17.75;18.04;130.0;0.92
ASTOR;51.65;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%76;55.26;48.65;44.20;38.29;33.50;53.77;64.79;78.82;125.0;1.2
KUYAS;6.50;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;6.58;6.46;6.40;6.27;;6.51;6.59;6.66;125.0;2.0
ANSGR;4.41;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%33;4.46;4.31;4.40;4.36;4.32;4.45;4.53;4.61;120.0;0.55
SISE;43.77;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%33;43.78;43.76;42.73;41.31;;43.84;44.62;45.40;120.0;1.01
AEFES;5.89;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;5.93;5.85;5.80;5.64;5.51;6.06;6.36;6.74;115.0;0.82
FROTO;49.37;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;49.41;49.35;46.52;42.84;39.88;52.45;59.29;68.00;115.0;2.19
KRDMD;19.65;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%33;19.71;19.60;18.56;;;19.90;20.96;21.70;115.0;1.12
YKBNK;9.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;9.80;9.75;9.55;9.29;8.92;9.82;10.14;10.67;115.0;1.49
ALARK;66.87;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;67.05;66.67;66.07;;;68.71;70.78;72.24;105.0;0.86
ECILC;27.63;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;27.72;27.50;26.97;25.60;;28.06;28.82;29.57;105.0;0.69
ISCTR;5.22;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%44;5.25;5.17;5.03;4.79;4.60;5.40;5.84;6.39;105.0;0.71
TOASO;157.13;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;157.25;157.03;156.28;151.24;146.19;162.52;172.61;184.24;105.0;1.11
TAVHL;78.50;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%28;78.65;78.42;77.98;76.15;;79.42;80.43;81.43;100.0;1.88
ARCLK;121.79;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%39;122.01;121.54;120.42;114.07;105.97;124.89;129.36;134.88;95.0;0.85
DOHOL;8.92;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%38;8.93;8.91;8.67;;;9.00;9.26;9.44;95.0;1.03
ENKAI;26.71;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;26.77;26.62;26.68;;;27.67;28.45;29.00;95.0;0.58
HALKB;11.28;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%38;11.34;11.21;10.97;;;11.39;11.72;11.95;95.0;0.86
ISMEN;9.65;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%33;9.76;9.61;9.54;;;9.86;10.12;10.29;95.0;2.34
KCHOL;71.13;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%36;71.38;70.77;68.61;;;71.24;73.30;74.75;95.0;0.7
SOKM;27.54;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%39;28.08;27.23;27.11;26.54;25.98;27.80;28.92;30.21;95.0;1.75
TTRAK;242.45;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%34;242.76;241.80;240.72;233.21;;246.62;250.76;254.90;95.0;0.48
TUREX;2.68;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;2.70;2.65;2.65;2.53;;2.74;2.81;2.88;95.0;0.56
VAKBN;9.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%25;9.61;9.59;9.36;;;9.63;9.83;9.98;95.0;1.0
AKBNK;15.82;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%33;15.83;15.80;15.50;14.98;14.33;15.86;16.22;16.66;85.0;0.63
BRYAT;782.25;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%33;792.66;778.03;778.03;761.18;739.73;792.66;801.70;809.01;85.0;2.47
GRSEL;14.61;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%42;14.71;14.47;14.14;13.47;;14.67;15.04;15.42;85.0;0.69
GUBRF;217.20;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%36;227.94;214.70;214.70;205.40;196.10;227.94;244.80;;85.0;4.3
PGSUS;100.83;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%41;100.90;100.77;100.79;98.70;;102.43;103.58;104.73;85.0;1.3
TKFEN;34.26;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%20;34.28;34.23;33.48;;;34.78;35.79;36.51;85.0;0.54
TRALT;19.94;SAT;DÜŞÜŞ;COŞKULU RALLİ;%50;21.09;19.15;19.15;16.93;14.09;21.09;22.29;23.25;85.0;1.45
TSKB;4.29;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%20;4.30;4.27;4.20;;;4.37;4.50;4.60;85.0;0.5
GARAN;22.66;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%37;22.70;22.63;22.31;21.54;20.56;22.85;23.39;24.06;75.0;1.76
GSRAY;1.20;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%42;1.21;1.18;1.20;1.14;;1.24;1.27;1.31;75.0;0.8
HEKTS;11.04;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%33;11.16;10.81;10.81;10.40;9.88;11.16;11.38;11.56;75.0;0.55
KONTR;23.22;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%43;23.24;23.18;22.71;;;23.75;24.56;25.13;75.0;0.47
