Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKSEN;44.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;45.04;44.89;44.93;44.75;44.61;45.22;45.55;45.97;670.0;0.67
CCOLA;78.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;79.00;78.73;75.34;71.18;67.81;82.08;89.84;99.71;670.0;0.88
MPARK;410.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;411.96;407.41;362.07;323.12;291.64;425.03;497.60;589.90;670.0;0.43
VAKBN;23.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;23.79;23.72;23.66;23.51;23.36;23.84;24.14;24.48;670.0;0.75
ECILC;51.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;52.00;51.88;51.91;51.50;50.91;52.32;52.82;53.64;660.0;0.6
MGROS;558.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;558.57;558.22;528.82;508.71;492.46;561.32;598.77;646.42;660.0;0.97
PETKM;24.48;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;24.49;24.47;23.52;22.86;22.33;24.58;25.80;27.36;660.0;1.0
RALYH;43.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;43.17;43.05;38.31;33.88;30.29;45.48;53.74;64.25;650.0;0.41
ODAS;8.78;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%40;8.80;8.76;8.74;8.64;;8.82;8.88;8.93;645.0;1.0
TKFEN;55.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;56.03;55.44;55.26;54.12;52.49;56.41;57.83;60.12;640.0;0.7
YEOTK;56.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%34;57.20;56.40;55.90;54.93;54.15;57.46;59.27;61.56;640.0;0.7
BTCIM;4.95;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%42;4.96;4.94;4.85;4.66;4.42;4.98;5.11;5.28;625.0;0.35
ENKAI;41.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;41.22;41.00;39.80;38.66;37.74;41.64;43.76;46.46;155.0;0.55
GARAN;127.78;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;127.95;127.68;115.91;105.11;96.38;133.37;153.49;179.08;155.0;1.83
ISCTR;17.18;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;17.20;17.15;15.79;14.74;13.90;17.48;19.43;21.91;155.0;0.91
AKBNK;66.37;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;66.38;66.36;65.76;64.57;63.61;67.69;69.91;72.74;145.0;1.12
GUBRF;168.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%25;169.54;165.48;167.13;164.70;162.27;170.14;175.00;180.60;145.0;0.61
KRDMD;32.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;32.92;32.89;31.72;30.39;29.31;33.88;36.37;39.53;145.0;2.0
KUYAS;12.51;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;12.74;12.40;;;;12.64;12.75;12.82;145.0;2.02
TUKAS;2.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%40;2.71;2.69;2.69;2.65;2.62;2.76;2.85;2.95;145.0;0.6
AEFES;29.92;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;29.95;29.88;26.46;24.13;22.25;30.22;34.55;40.07;140.0;0.64
AGHOL;45.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%59;45.81;45.69;43.60;41.60;39.99;46.83;50.55;55.29;140.0;0.95
AKSA;11.78;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;11.79;11.76;10.87;10.28;9.80;11.82;12.91;14.31;140.0;0.62
BIMAS;579.18;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;580.14;577.91;531.06;500.09;475.06;581.13;638.83;712.23;140.0;0.75
BSOKE;10.51;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%66;10.55;10.48;9.52;8.89;8.37;10.55;11.74;13.25;140.0;1.13
DOHOL;17.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;17.01;16.98;16.78;16.34;15.98;17.49;18.31;19.35;140.0;0.92
MAVI;63.67;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;63.76;63.59;56.08;49.90;44.89;66.08;77.61;92.28;140.0;1.05
TAVHL;290.75;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;291.27;290.47;249.54;223.58;202.60;291.50;339.86;401.38;140.0;1.86
ULKER;167.51;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;167.67;167.33;156.71;145.61;136.65;174.64;195.31;221.60;140.0;0.86
DAPGM;5.67;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;5.74;5.57;5.60;5.47;5.31;5.69;5.78;5.89;135.0;0.78
EREGL;28.08;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;28.09;28.08;26.65;25.61;24.77;28.33;30.27;32.74;135.0;1.2
PASEU;19.73;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;20.12;19.61;18.94;18.25;17.69;20.06;21.35;22.99;135.0;3.43
ISMEN;36.81;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%40;36.89;36.77;35.88;35.03;34.34;37.25;38.83;40.84;130.0;2.24
GRTHO;68.52;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;68.95;66.88;68.16;67.01;66.08;70.02;72.17;74.90;125.0;0.26
TABGD;199.44;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;201.00;197.08;189.29;177.64;168.22;208.14;229.85;257.47;125.0;0.66
TUREX;7.16;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;7.18;7.10;7.05;6.94;6.83;7.19;7.41;7.67;125.0;0.45
ENJSA;62.98;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;63.01;62.95;62.84;62.13;61.12;63.55;64.42;65.84;120.0;0.99
HALKB;19.45;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;19.48;19.42;18.77;17.86;17.13;20.24;21.93;24.09;120.0;1.0
OYAKC;18.48;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%47;18.49;18.47;17.76;17.19;16.73;18.68;19.74;21.09;120.0;0.52
SAHOL;103.28;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%48;103.32;103.22;101.80;100.60;99.40;103.29;105.69;108.46;120.0;0.75
SOKM;64.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;65.06;64.80;64.20;63.47;62.88;65.39;66.75;68.48;120.0;1.71
FENER;5.48;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%57;5.49;5.48;5.05;4.64;4.23;5.56;6.39;7.34;115.0;2.25
PGSUS;255.25;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;255.62;254.94;246.01;237.35;230.35;260.00;276.13;296.65;115.0;1.19
KCHOL;217.55;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;217.69;217.34;215.52;212.29;;218.06;219.84;221.62;105.0;0.69
OTKAR;617.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;617.26;616.51;601.01;578.00;554.99;629.48;675.50;728.54;105.0;0.53
TCELL;101.99;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;102.07;101.93;95.37;88.80;83.49;106.00;118.25;133.83;105.0;1.24
