Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AGHOL;39.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;39.38;39.37;38.38;36.08;33.15;39.99;41.60;43.60;660.0;0.49
ENKAI;42.86;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;42.87;42.83;42.74;41.04;39.66;45.49;48.65;52.68;660.0;0.5
SASA;5.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;5.31;5.29;5.26;;;5.41;5.53;5.62;660.0;0.6
TSPOR;3.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;3.68;3.62;3.52;;;3.70;3.85;3.95;660.0;1.21
TUKAS;2.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;2.89;2.88;2.86;2.78;2.71;2.95;3.10;3.27;660.0;3.07
OBAMS;5.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;6.00;5.77;;;;6.00;6.11;6.18;630.0;1.24
ALTNY;23.91;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;24.13;23.79;22.50;20.13;;24.37;25.68;26.99;625.0;1.93
GENIL;72.23;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;72.33;72.07;70.41;68.00;66.06;74.31;78.79;84.50;615.0;0.62
GARAN;115.62;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%57;115.92;115.46;105.11;96.38;87.65;115.91;133.37;153.49;140.0;1.79
BSOKE;11.79;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%65;11.81;11.78;10.73;9.86;9.16;12.14;13.76;15.82;125.0;1.46
TRALT;22.12;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;22.18;22.03;21.68;20.88;;22.31;22.75;23.19;125.0;0.67
TUREX;7.63;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;7.66;7.56;7.42;7.24;7.05;7.64;8.00;8.42;125.0;0.33
DOHOL;15.41;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;15.62;15.41;15.12;14.47;;15.62;15.98;16.34;120.0;175.47
MPARK;379.56;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%57;379.62;379.43;363.94;324.64;292.87;427.48;500.71;593.87;120.0;0.44
GUBRF;161.90;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%21;162.52;160.89;159.01;152.20;;164.35;168.10;171.85;115.0;0.61
