Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;19.36;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;19.50;19.20;19.17;18.67;18.27;19.98;20.92;22.11;660.0;0.91
ECILC;28.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;28.85;28.68;28.69;28.43;28.05;28.96;29.28;29.81;660.0;0.59
TRALT;21.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;22.03;21.94;21.98;21.90;21.83;22.06;22.21;22.38;650.0;0.72
GRSEL;17.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;18.07;16.37;17.05;16.37;15.81;18.16;19.43;21.05;640.0;0.7
YEOTK;18.79;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%39;19.22;18.19;18.76;18.39;;19.05;19.25;19.46;640.0;0.7
TURSG;1.16;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%30;1.17;1.16;1.15;1.14;1.13;1.17;1.19;1.22;635.0;16.09
AKBNK;16.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;16.75;16.72;16.66;16.22;15.86;17.38;18.21;19.27;630.0;1.37
AGHOL;9.52;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%47;9.53;9.50;9.45;9.42;9.38;9.59;9.68;9.78;615.0;0.73
RALYH;7.87;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;7.96;7.62;7.64;7.34;7.09;8.14;8.70;9.42;155.0;0.38
KUYAS;6.88;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;6.94;6.86;6.83;6.71;6.57;6.91;6.99;7.09;145.0;2.2
TOASO;180.63;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;180.86;180.42;170.36;162.62;156.37;182.88;197.30;215.64;140.0;1.12
MAVI;12.78;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%33;12.97;12.59;12.75;12.71;12.67;12.80;12.88;12.96;135.0;0.95
