Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKBNK;30.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;30.33;30.09;29.88;29.46;29.13;30.56;31.34;32.33;670.0;1.12
AKSA;7.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;7.39;7.36;7.06;6.87;6.71;7.73;8.19;8.70;670.0;1.36
TUPRS;125.95;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;126.22;125.72;109.61;98.90;90.23;126.94;146.91;172.30;670.0;1.16
AKSEN;41.73;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;41.88;41.53;41.05;40.53;40.10;41.91;42.89;44.14;660.0;0.73
FENER;3.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;3.01;2.99;2.91;2.67;2.47;3.31;3.77;4.36;660.0;2.16
ISCTR;9.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;9.71;9.60;8.61;7.87;7.27;9.81;11.20;12.96;660.0;0.67
CANTE;2.81;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%66;2.82;2.79;2.76;2.73;2.71;2.87;2.95;3.03;650.0;0.23
MAGEN;9.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;9.33;9.19;8.89;8.58;8.33;9.38;9.95;10.68;650.0;0.75
GESAN;99.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;99.67;98.34;98.91;98.27;97.75;99.95;101.15;102.67;640.0;1.02
TUREX;3.20;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;3.26;3.04;3.17;3.15;3.14;3.23;3.28;3.32;640.0;0.37
TTRAK;777.81;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%61;778.39;776.57;742.23;645.83;567.92;898.06;1077.65;1306.11;635.0;0.47
IZENR;12.68;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%69;12.69;12.67;11.75;10.14;7.84;13.36;15.35;18.58;630.0;0.62
ASTOR;137.31;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%56;137.67;137.00;123.71;109.10;97.29;147.33;174.55;209.18;605.0;1.18
ISMEN;34.63;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;34.96;34.49;33.90;33.36;32.93;34.77;35.76;37.04;155.0;2.41
KRDMD;30.13;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;30.21;30.06;26.95;24.99;23.40;33.79;38.44;43.57;155.0;1.21
OYAKC;20.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;20.46;20.28;17.47;15.66;14.20;23.76;28.04;32.77;155.0;0.62
TURSG;3.90;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;3.92;3.88;3.37;2.95;2.62;4.04;4.81;5.80;155.0;1.0
YKBNK;16.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;16.43;16.36;15.22;14.21;13.38;16.87;18.76;21.17;155.0;1.46
ANSGR;12.93;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;13.15;12.55;10.84;9.51;8.43;13.00;15.49;18.66;145.0;0.57
ENJSA;49.01;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;49.18;48.86;48.19;47.38;46.71;49.52;51.04;52.98;145.0;1.09
PETKM;20.38;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;20.39;20.37;20.34;20.28;20.22;20.41;20.52;20.65;145.0;1.0
TKFEN;52.05;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;52.09;52.00;51.21;49.39;47.92;54.14;57.53;61.83;145.0;0.66
KUYAS;15.78;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;15.92;15.71;14.35;13.06;12.02;16.44;18.84;21.90;140.0;2.23
MPARK;153.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;153.43;152.05;141.43;128.19;117.49;162.82;187.49;218.86;140.0;0.42
ULKER;82.28;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;82.78;81.69;73.07;65.03;58.53;86.07;101.05;120.11;140.0;0.86
DAPGM;10.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;10.51;10.05;8.71;7.70;6.88;10.35;12.23;14.63;135.0;0.83
KCAER;10.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;10.92;10.24;9.33;8.53;7.88;12.11;14.01;16.11;135.0;0.78
KONTR;53.69;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;53.97;53.11;47.59;42.39;38.19;55.99;65.67;77.99;135.0;0.48
CIMSA;44.48;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%60;44.93;43.77;36.83;32.10;28.28;53.30;64.51;76.89;130.0;0.63
TSPOR;3.90;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;3.92;3.87;3.56;3.26;3.03;4.03;4.58;5.27;130.0;0.84
CWENE;42.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;43.25;42.47;42.38;41.20;40.26;44.27;46.45;49.23;125.0;0.73
EUPWR;82.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;83.31;81.63;76.56;70.72;66.00;86.00;96.88;110.72;125.0;1.51
REEDR;12.37;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%100;13.69;10.83;11.86;11.55;11.30;12.95;13.69;14.51;125.0;0.86
ASELS;42.10;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;42.11;42.09;38.96;35.99;33.59;43.75;49.27;56.30;120.0;1.64
BSOKE;1.35;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%64;1.37;1.33;1.33;1.27;1.22;1.42;1.53;1.67;120.0;1.28
BTCIM;2.71;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;2.73;2.68;2.46;2.19;1.98;2.88;3.36;3.98;120.0;0.45
CCOLA;34.36;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;34.38;34.35;33.29;30.99;29.12;37.02;41.31;46.77;120.0;1.15
ECILC;52.76;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;52.82;52.68;49.19;45.08;41.76;55.83;63.49;73.22;120.0;0.67
EGEEN;7795.16;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%55;7800.26;7791.72;7539.97;6936.35;6448.49;8515.69;9640.24;11070.75;120.0;1.48
EREGL;22.67;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;22.67;22.66;22.59;22.32;22.10;23.04;23.55;24.20;120.0;0.81
GRSEL;50.58;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%63;51.88;48.71;48.26;42.07;37.07;58.27;69.80;84.47;120.0;0.7
KCHOL;130.64;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;130.72;130.54;130.09;129.49;128.90;130.83;132.02;133.40;120.0;0.74
MAVI;27.05;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;27.16;26.94;25.21;22.78;20.82;29.13;33.65;39.41;120.0;0.93
SISE;53.42;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;53.44;53.40;53.17;51.91;50.89;55.21;57.56;60.55;120.0;1.53
TOASO;253.47;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;253.91;253.06;251.48;247.84;244.21;255.97;263.24;271.62;120.0;1.09
TSKB;7.48;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;8.01;7.47;7.09;6.52;6.06;8.01;9.07;10.43;120.0;53.0
GUBRF;348.50;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;348.60;348.33;337.95;314.78;296.05;375.40;418.57;473.48;115.0;0.59
ZOREN;5.07;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;5.09;5.03;5.03;4.99;4.96;5.09;5.16;5.26;115.0;0.5
GARAN;47.54;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%48;47.58;47.52;47.48;43.38;40.08;54.09;61.72;71.41;110.0;1.57
MIATK;60.82;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%65;63.25;58.75;48.31;40.58;34.33;75.22;93.55;113.78;110.0;1.18
PASEU;23.00;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%57;23.88;22.74;20.68;18.57;16.86;24.10;28.04;33.05;110.0;3.38
YEOTK;69.09;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%57;71.58;65.56;62.06;57.71;54.19;77.20;87.51;98.89;110.0;0.7
ALARK;117.65;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%60;117.84;117.41;113.98;103.50;95.02;130.92;150.45;175.29;105.0;0.8
ARCLK;157.20;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;157.42;156.94;152.46;142.54;134.52;168.49;186.96;210.46;105.0;0.85
BIMAS;266.30;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;267.04;265.32;244.83;226.50;211.69;274.45;308.59;352.03;105.0;0.76
BRSAN;711.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;712.57;710.46;597.63;498.18;398.72;720.69;919.60;1148.86;105.0;1.03
ENKAI;32.11;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;32.19;31.95;31.27;30.13;;32.16;32.79;33.42;105.0;0.54
KLRHO;34.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%63;34.46;33.64;30.62;27.41;24.82;35.80;41.77;49.37;105.0;1.16
SKBNK;4.63;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%65;4.74;4.63;4.06;3.64;3.30;4.74;5.53;6.53;105.0;46.7
SOKM;58.81;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;59.38;58.48;55.64;50.24;45.88;64.36;74.41;87.19;105.0;1.73
TAVHL;123.10;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;124.30;120.41;120.41;117.35;115.20;124.30;;;105.0;0.45
ENERY;2.75;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;2.89;2.75;2.64;2.39;2.03;2.89;3.21;3.71;100.0;89.61
MGROS;357.47;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;358.27;356.66;337.81;305.49;279.37;390.06;450.28;526.87;100.0;0.98
AEFES;10.48;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;10.70;10.47;10.47;10.29;10.17;10.70;;;95.0;20.4
AGHOL;21.83;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;21.88;21.78;21.52;19.20;17.32;25.28;29.62;35.13;95.0;0.97
BRYAT;2113.77;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;2118.99;2108.56;2038.78;1805.42;1572.07;2327.51;2794.22;3332.12;95.0;1.0
GSRAY;1.91;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;1.92;1.90;1.88;1.74;1.59;2.06;2.36;2.70;95.0;0.54
DOAS;203.54;SAT;DÜŞÜŞ;COŞKULU RALLİ;%52;206.57;201.41;201.41;197.36;194.52;206.57;;;85.0;1.43
DOHOL;13.24;SAT;DÜŞÜŞ;COŞKULU RALLİ;%54;13.25;13.07;13.07;12.94;12.84;13.25;;;85.0;0.09
EKGYO;7.96;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;8.36;7.86;7.86;7.74;7.54;7.96;8.07;8.21;85.0;3.81
FROTO;72.01;SAT;DÜŞÜŞ;COŞKULU RALLİ;%53;72.57;71.21;71.21;69.02;66.49;72.57;73.67;74.77;85.0;0.7
GENIL;64.73;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;66.34;62.03;60.93;57.02;53.11;65.76;73.57;82.57;85.0;0.6
HALKB;15.45;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;15.56;15.32;15.22;14.55;13.69;15.69;16.16;16.75;85.0;0.85
HEKTS;8.58;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%54;9.07;8.21;8.21;7.22;5.96;9.07;9.60;10.03;85.0;1.34
OTKAR;344.12;SAT;DÜŞÜŞ;COŞKULU RALLİ;%62;347.18;339.85;339.85;334.10;330.07;347.18;;;85.0;0.72
QUAGR;6.63;SAT;DÜŞÜŞ;COŞKULU RALLİ;%57;6.92;6.60;6.60;6.09;5.50;6.92;7.18;7.43;85.0;9.67
TCELL;50.49;SAT;DÜŞÜŞ;COŞKULU RALLİ;%57;50.90;50.31;50.31;49.84;49.51;50.90;;;85.0;2.23
TRMET;65.55;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;65.79;65.36;65.30;62.48;58.90;67.28;69.25;71.70;85.0;1.26
VAKBN;13.90;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%54;13.95;13.84;13.30;12.51;11.71;14.29;15.88;17.72;85.0;0.83
PGSUS;163.68;SAT;DÜŞÜŞ;COŞKULU RALLİ;%59;166.48;163.55;163.55;160.62;156.99;166.48;170.64;175.96;75.0;21.63
RALYH;15.09;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%46;15.28;15.07;15.07;14.81;14.39;15.28;15.49;15.79;75.0;10.77
SAHOL;54.24;SAT;DÜŞÜŞ;COŞKULU RALLİ;%49;54.28;53.61;53.61;53.14;52.67;54.28;55.13;;75.0;0.06
TUKAS;3.04;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%60;3.05;2.98;2.98;2.90;2.79;3.05;3.10;3.13;75.0;0.18
VESTL;64.75;SAT;DÜŞÜŞ;COŞKULU RALLİ;%46;65.35;63.86;63.86;62.70;61.88;65.35;;;75.0;0.67
GRTHO;37.26;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;37.64;36.63;36.63;35.84;35.28;37.64;;;65.0;0.61
THYAO;227.13;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%48;227.75;224.29;224.29;220.83;216.56;227.75;232.67;238.95;65.0;0.22
ODAS;12.09;SAT;DÜŞÜŞ;DÜZELTME;%54;12.50;12.09;12.09;11.77;11.54;12.50;;;60.0;0.0
SASA;5.74;SAT;DÜŞÜŞ;VOLATİLİTE;%49;5.97;5.55;5.55;5.07;4.45;5.97;6.23;6.44;60.0;1.24
TTKOM;23.94;SAT;DÜŞÜŞ;DÜZELTME;%49;23.96;23.62;23.62;23.36;23.17;23.96;;;60.0;0.06
KTLEV;3.14;SAT;DÜŞÜŞ;COŞKULU RALLİ;%58;3.22;3.13;3.13;3.05;2.94;3.22;3.34;3.50;55.0;14.3
TRENJ;45.70;SAT;DÜŞÜŞ;DÜZELTME;%52;46.22;45.52;45.52;44.97;44.58;46.22;;;50.0;2.89
TRALT;29.00;SAT;DÜŞÜŞ;DÜZELTME;%48;29.20;28.90;28.90;28.67;28.51;29.20;;;40.0;2.0
