Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AEFES;10.99;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;11.01;10.98;10.05;9.28;8.67;11.28;12.70;14.50;670.0;1.01
AKBNK;28.31;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;28.42;28.21;27.94;25.73;23.94;31.52;35.64;40.88;670.0;1.11
ALARK;117.39;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;117.54;117.21;105.91;96.97;89.74;120.36;137.02;158.21;670.0;0.85
CCOLA;32.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;32.80;32.58;30.51;28.74;27.30;33.38;36.68;40.88;670.0;0.86
SOKM;50.43;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;51.41;49.87;45.47;42.01;39.23;51.04;57.47;65.65;670.0;1.76
TSKB;6.64;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;6.65;6.62;6.25;5.84;5.51;6.91;7.67;8.65;670.0;0.5
TUPRS;87.26;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;87.49;87.05;80.17;75.08;70.96;88.39;97.88;109.94;670.0;1.14
KUYAS;10.82;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;10.91;10.78;10.10;9.62;9.24;10.88;11.77;12.90;660.0;1.89
ODAS;11.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;11.83;11.76;10.96;10.05;9.32;12.42;14.11;16.25;660.0;0.75
DOHOL;12.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;12.70;12.63;12.02;11.33;10.78;13.13;14.41;16.03;650.0;0.94
ENKAI;31.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;31.07;30.98;30.23;28.95;27.91;32.31;34.70;37.74;650.0;0.64
TKFEN;41.68;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;42.05;41.16;40.02;38.03;36.05;42.47;46.44;51.02;650.0;0.7
