Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ASTOR;25.17;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%77;30.20;20.98;23.49;21.53;19.57;25.91;29.83;34.34;140.0;1.2
FROTO;40.20;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;40.36;40.12;38.31;36.21;34.11;40.91;45.11;49.96;125.0;2.01
GSRAY;1.36;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%42;1.39;1.33;1.31;1.26;1.22;1.38;1.47;1.58;125.0;0.92
TOASO;121.83;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%44;121.96;121.70;111.71;100.93;90.15;125.04;146.59;171.43;120.0;1.08
GENIL;48.69;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%43;50.58;45.52;47.44;44.81;41.45;49.29;51.15;53.44;110.0;0.6
ARCLK;99.58;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%18;99.60;99.55;;;;104.31;108.03;110.64;105.0;0.79
BSOKE;1.44;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;1.63;1.44;1.42;1.30;1.19;1.63;1.87;2.17;105.0;98.48
KUYAS;6.78;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%50;6.86;6.73;6.12;5.25;4.55;7.52;9.13;11.18;105.0;1.89
BRYAT;815.62;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;842.47;771.94;771.94;690.64;587.23;842.47;886.11;921.37;95.0;0.61
GESAN;57.25;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%33;58.16;56.35;56.95;;;58.44;59.60;60.43;95.0;1.01
ISMEN;10.05;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;10.22;9.88;9.88;9.54;9.12;10.22;10.70;11.32;95.0;1.06
RALYH;6.34;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%28;6.41;6.16;6.25;;;6.40;6.52;6.60;95.0;0.38
TCELL;31.83;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%28;31.89;31.78;;;;33.06;34.02;34.70;95.0;1.1
TRALT;25.41;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;25.44;25.36;22.61;19.71;16.81;26.20;32.00;38.68;95.0;0.7
OTKAR;177.51;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%25;180.55;174.02;174.02;169.58;164.67;180.55;182.42;183.94;85.0;0.87
TUPRS;56.66;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;56.68;56.64;52.42;48.73;45.03;57.00;64.39;72.91;85.0;1.26
AKSA;5.50;SAT;DÜŞÜŞ;DÜZELTME;%0;5.51;5.36;5.36;5.13;4.86;5.51;5.63;5.75;80.0;0.09
ALARK;60.35;SAT;DÜŞÜŞ;VOLATİLİTE;%0;62.72;57.66;57.66;51.82;44.40;62.72;65.86;68.39;80.0;0.88
CIMSA;10.96;SAT;DÜŞÜŞ;VOLATİLİTE;%0;11.17;10.86;10.86;10.35;9.78;11.17;11.42;11.67;80.0;2.01
ENKAI;25.17;SAT;DÜŞÜŞ;VOLATİLİTE;%38;25.78;24.47;24.47;23.58;22.60;25.78;26.15;26.45;80.0;0.87
FENER;2.03;SAT;DÜŞÜŞ;DÜZELTME;%0;2.06;2.01;2.01;1.97;1.92;2.06;2.11;2.19;80.0;1.28
HEKTS;11.22;SAT;DÜŞÜŞ;VOLATİLİTE;%0;11.53;11.04;11.04;10.47;9.75;11.53;11.83;12.08;80.0;1.68
TTRAK;219.90;SAT;DÜŞÜŞ;VOLATİLİTE;%27;225.48;213.46;213.46;205.28;196.24;225.48;228.94;231.73;80.0;0.87
GUBRF;248.40;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%38;249.94;245.88;232.60;195.29;142.17;269.91;316.08;390.70;75.0;0.61
OYAKC;4.94;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%9;4.95;4.91;;;;5.18;5.37;5.51;75.0;0.48
PGSUS;98.88;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%40;99.47;98.40;95.06;;;99.12;102.32;104.56;75.0;1.22
TRMET;48.84;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%36;49.15;48.60;;;;52.16;54.76;56.60;75.0;1.29
AKBNK;13.22;SAT;DÜŞÜŞ;VOLATİLİTE;%0;13.88;12.99;12.99;11.96;10.65;13.88;14.43;14.88;70.0;2.8
CCOLA;15.65;SAT;DÜŞÜŞ;VOLATİLİTE;%0;15.85;15.54;15.54;15.18;14.73;15.85;16.04;16.20;70.0;1.92
EKGYO;6.72;SAT;DÜŞÜŞ;VOLATİLİTE;%42;7.00;6.41;6.41;6.00;5.56;7.00;7.17;7.31;70.0;0.88
EREGL;17.77;SAT;DÜŞÜŞ;VOLATİLİTE;%0;18.41;17.04;17.04;16.11;15.08;18.41;18.80;19.12;70.0;0.87
MPARK;87.08;SAT;DÜŞÜŞ;VOLATİLİTE;%22;87.53;86.86;86.86;86.19;85.36;87.53;88.48;89.69;70.0;2.1
SAHOL;33.17;SAT;DÜŞÜŞ;VOLATİLİTE;%0;34.02;32.20;32.20;30.97;29.61;34.02;34.54;34.96;70.0;0.87
SISE;36.46;SAT;DÜŞÜŞ;VOLATİLİTE;%21;37.29;36.44;36.44;35.46;34.20;37.29;37.82;38.25;70.0;43.53
YKBNK;7.38;SAT;DÜŞÜŞ;VOLATİLİTE;%0;8.00;7.27;7.27;6.42;5.33;8.00;8.46;8.83;70.0;5.62
BRSAN;62.00;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;65.47;61.80;61.80;57.57;52.19;65.47;67.74;69.58;65.0;17.35
AKSEN;32.08;SAT;DÜŞÜŞ;VOLATİLİTE;%0;35.33;28.33;28.33;23.55;18.29;35.33;37.34;38.97;60.0;0.87
BIMAS;112.83;SAT;DÜŞÜŞ;VOLATİLİTE;%22;114.86;110.49;110.49;107.50;104.21;114.86;116.12;117.14;60.0;0.87
DOAS;100.28;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;100.82;97.87;97.87;93.10;87.60;100.82;103.21;105.59;60.0;0.22
ECILC;21.46;SAT;DÜŞÜŞ;VOLATİLİTE;%0;23.08;19.58;19.58;17.20;14.57;23.08;24.08;24.90;60.0;0.87
ENJSA;25.31;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%33;26.01;24.50;24.50;23.48;22.35;26.01;26.44;26.79;60.0;0.87
HALKB;9.62;SAT;DÜŞÜŞ;DÜZELTME;%0;10.40;8.72;8.72;7.57;6.31;10.40;10.88;11.28;60.0;0.87
ISCTR;3.56;SAT;DÜŞÜŞ;VOLATİLİTE;%0;3.70;3.40;3.40;3.19;2.96;3.70;3.79;3.86;60.0;0.9
KCHOL;64.11;SAT;DÜŞÜŞ;VOLATİLİTE;%35;65.34;63.93;63.93;62.30;60.23;65.34;66.22;66.92;60.0;6.78
MAGEN;3.83;SAT;DÜŞÜŞ;VOLATİLİTE;%0;3.92;3.66;3.66;3.36;2.98;3.92;4.08;4.21;60.0;0.5
SASA;5.47;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%16;5.50;5.37;5.37;5.21;5.02;5.50;5.59;5.65;60.0;0.26
TSKB;3.87;SAT;DÜŞÜŞ;VOLATİLİTE;%22;3.96;3.76;3.76;3.62;3.47;3.96;4.02;4.07;60.0;0.82
TTKOM;19.55;SAT;DÜŞÜŞ;VOLATİLİTE;%37;20.07;18.95;18.95;18.20;17.36;20.07;20.39;20.65;60.0;0.87
TUKAS;1.93;SAT;DÜŞÜŞ;VOLATİLİTE;%0;2.06;1.93;1.78;1.58;1.36;2.06;2.15;2.22;60.0;358.12
ULKER;31.86;SAT;DÜŞÜŞ;VOLATİLİTE;%46;33.47;30.00;30.00;27.63;25.03;33.47;34.46;35.27;60.0;0.87
VAKBN;8.71;SAT;DÜŞÜŞ;VOLATİLİTE;%0;9.37;7.95;7.95;6.99;5.93;9.37;9.77;10.10;60.0;0.87
CANTE;4.73;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;5.58;3.76;3.76;2.53;1.16;5.58;6.10;6.52;55.0;0.87
TSPOR;2.32;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;2.37;2.22;2.22;2.06;1.85;2.37;2.45;2.52;55.0;0.54
ANSGR;3.90;SAT;DÜŞÜŞ;VOLATİLİTE;%33;3.97;3.90;3.90;3.78;3.65;3.97;4.03;4.09;50.0;57.43
DOHOL;7.88;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%27;8.25;7.45;7.45;6.90;6.30;8.25;8.48;8.67;50.0;0.86
EGEEN;4875.61;SAT;DÜŞÜŞ;VOLATİLİTE;%26;5037.87;4688.60;4688.60;4450.71;4188.07;5037.87;5138.25;5219.38;50.0;0.87
GARAN;19.16;SAT;DÜŞÜŞ;VOLATİLİTE;%0;20.54;17.57;17.57;15.54;13.30;20.54;21.40;22.09;50.0;0.87
MAVI;12.68;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;12.87;12.63;12.63;12.25;11.82;12.87;13.06;13.25;50.0;3.55
ODAS;7.11;SAT;DÜŞÜŞ;VOLATİLİTE;%0;8.16;7.07;7.07;5.81;4.21;8.16;8.84;9.39;50.0;26.25
TKFEN;31.86;SAT;DÜŞÜŞ;VOLATİLİTE;%0;34.53;28.79;28.79;24.88;20.56;34.53;36.18;37.52;50.0;0.87
GRSEL;12.47;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;13.39;11.91;11.91;10.21;8.04;13.39;14.30;15.04;45.0;1.65
AEFES;4.71;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;5.04;4.34;4.34;3.85;3.32;5.04;5.24;5.41;40.0;0.88
AGHOL;8.07;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;8.51;7.56;7.56;6.92;6.21;8.51;8.78;9.00;40.0;0.86
ASELS;26.40;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%38;26.93;25.78;25.78;25.00;24.13;26.93;27.26;27.53;40.0;0.86
KONTR;21.80;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%33;22.36;21.60;21.60;20.72;19.60;22.36;22.83;23.21;40.0;2.76
KRDMD;15.15;SAT;DÜŞÜŞ;DÜZELTME;%20;15.79;14.41;14.41;13.48;12.44;15.79;16.18;16.50;40.0;0.87
PETKM;15.20;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;16.10;14.17;14.17;12.85;11.40;16.10;16.65;17.10;40.0;0.87
SKBNK;1.88;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%0;1.98;1.87;1.87;1.74;1.57;1.98;2.06;2.11;40.0;6.64
SOKM;22.61;SAT;DÜŞÜŞ;VOLATİLİTE;%28;23.22;21.92;21.92;21.03;20.06;23.22;23.59;23.89;40.0;0.87
