Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ZOREN;3.71;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;3.74;3.68;3.68;3.64;3.59;3.74;3.77;3.83;660.0;1.0
BTCIM;4.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;4.71;4.59;4.59;4.47;4.30;4.71;4.85;5.09;650.0;1.0
IZENR;10.30;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;10.41;10.11;9.88;9.20;8.65;10.99;12.27;13.89;650.0;0.58
TUPRS;185.40;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%58;185.45;185.33;176.89;166.33;157.80;193.96;213.62;238.65;645.0;0.78
GUBRF;311.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%50;311.52;310.13;307.68;301.91;297.25;317.00;327.74;341.41;635.0;0.6
MAGEN;23.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%65;23.44;23.35;20.86;18.98;17.46;23.90;27.40;31.86;155.0;0.8
ECILC;83.15;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;83.46;82.64;77.94;74.41;71.55;83.65;90.23;98.61;145.0;0.61
EREGL;30.32;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;30.40;30.19;29.81;29.02;;30.43;30.86;31.29;145.0;0.62
ASELS;217.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;217.25;216.92;210.14;202.79;196.85;222.02;235.71;253.12;140.0;2.19
RALYH;155.60;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%60;155.80;155.07;149.21;144.39;140.50;157.00;165.98;177.39;140.0;0.38
PETKM;19.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;19.07;18.94;18.97;18.85;18.69;19.06;19.15;19.26;135.0;1.17
THYAO;319.75;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%61;319.84;319.63;317.75;;;320.91;323.38;325.13;130.0;0.75
ENJSA;77.60;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;77.99;77.23;76.48;74.98;73.47;78.34;81.35;84.82;125.0;1.05
HALKB;26.76;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;26.80;26.72;26.64;;;27.30;27.82;28.19;125.0;1.0
AKSA;11.25;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;11.26;11.23;11.18;10.77;10.44;11.84;12.60;13.58;120.0;0.5
EFOR;21.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%76;21.79;21.49;21.58;21.35;21.17;21.95;22.38;22.92;120.0;0.15
TRENJ;76.60;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;76.83;76.36;72.62;69.39;66.78;77.85;83.87;91.54;120.0;0.96
