Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
ANSGR;22.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;22.56;22.46;22.39;22.29;22.21;22.56;22.75;22.99;670.0;0.67
SOKM;42.04;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;42.91;41.54;41.32;40.47;39.79;42.68;44.25;46.25;670.0;1.74
CCOLA;50.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;50.77;50.41;50.19;49.72;49.34;50.95;51.83;52.95;660.0;0.89
GRSEL;334.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;334.47;333.32;333.67;322.06;310.45;348.03;371.25;398.01;640.0;0.69
ECILC;88.90;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%57;89.14;88.51;87.28;80.71;71.36;93.84;101.97;115.10;635.0;0.62
TRMET;84.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;84.88;84.56;84.13;81.96;78.88;86.29;88.97;93.30;620.0;1.29
MAGEN;25.38;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;25.64;25.03;25.28;24.71;24.25;26.20;27.26;28.61;155.0;0.74
TURSG;10.72;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;10.74;10.70;10.48;10.20;9.97;10.94;11.47;12.14;145.0;1.0
AKSEN;48.10;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;48.18;47.99;47.11;45.17;43.61;50.25;53.86;58.46;140.0;0.73
RALYH;184.10;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%69;184.14;183.98;170.76;161.82;154.60;185.20;201.85;223.02;140.0;0.33
EFOR;22.43;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%76;22.46;22.27;21.76;21.15;20.66;22.75;23.89;25.34;135.0;0.16
KLRHO;163.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%64;163.60;162.68;140.73;125.71;113.58;165.00;192.98;228.56;125.0;1.19
PASEU;149.80;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;151.33;149.30;144.08;136.96;131.20;155.60;168.87;185.76;125.0;3.06
AKSA;12.09;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;12.10;12.08;11.66;11.16;10.75;12.47;13.41;14.60;120.0;1.0
ENJSA;79.70;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;79.73;79.67;78.12;76.30;74.48;80.37;84.00;88.19;115.0;1.0
