Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
MAVI;26.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;26.51;26.32;23.46;21.36;19.67;26.84;30.74;35.70;670.0;0.95
SOKM;59.38;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;60.08;58.99;53.48;48.50;44.47;61.54;70.82;82.63;670.0;1.77
TTRAK;782.65;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;783.87;780.07;672.49;589.41;522.27;806.77;961.53;1158.40;670.0;0.47
TRALT;28.72;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;28.73;28.71;28.54;28.13;27.54;28.95;29.46;30.28;630.0;1.0
TUREX;3.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;3.15;3.12;3.07;2.99;2.88;3.15;3.24;3.40;620.0;0.67
KTLEV;3.83;AL (GÜÇLÜ);YÜKSELİŞ;PANİK/SESSİZ;%60;4.19;3.10;3.80;3.20;2.35;4.40;5.14;6.34;605.0;0.5
CIMSA;28.99;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;29.15;28.75;25.54;22.97;20.89;29.70;34.50;40.60;155.0;0.64
BRYAT;2099.44;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;2103.38;2095.50;1796.69;1609.40;1458.03;2448.36;2892.21;3382.25;145.0;1.0
GUBRF;343.40;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%49;344.39;341.78;333.36;311.07;293.05;369.40;410.93;463.77;145.0;0.61
KUYAS;12.18;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;12.26;12.13;11.13;10.46;9.91;12.22;13.48;15.08;145.0;1.89
TUKAS;3.62;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%63;3.63;3.60;3.30;2.95;2.67;3.86;4.51;5.33;145.0;0.96
CCOLA;36.07;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;36.19;35.94;32.74;30.54;28.76;36.29;40.39;45.60;140.0;0.87
ECILC;50.40;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;50.48;50.28;45.69;42.25;39.47;51.25;57.66;65.81;140.0;0.61
ENERY;2.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;3.01;2.19;2.49;2.31;2.17;3.10;3.51;3.97;140.0;0.41
ISMEN;36.55;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%63;36.67;36.50;30.67;26.41;22.97;37.56;45.50;55.61;140.0;2.36
IZENR;13.98;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%100;14.38;13.27;11.84;10.52;9.45;16.44;19.57;23.04;140.0;0.57
