Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
SKBNK;5.96;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%65;5.99;5.91;5.01;4.41;3.92;5.99;7.11;8.55;655.0;0.7
KTLEV;3.81;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;3.84;3.73;3.77;3.70;3.64;3.88;4.01;4.17;640.0;0.45
REEDR;23.18;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%83;23.34;22.99;21.24;19.14;17.44;24.64;28.56;33.55;640.0;0.84
CCOLA;34.88;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;34.90;34.87;33.29;30.99;29.12;37.02;41.31;46.77;635.0;1.15
QUAGR;6.62;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;6.63;6.58;6.62;6.50;;6.71;6.78;6.84;615.0;0.25
EUPWR;74.13;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%57;74.36;73.99;73.62;69.80;65.98;78.35;86.00;94.81;605.0;1.58
ASELS;42.67;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;42.90;42.57;39.24;36.22;33.78;44.13;49.76;56.91;155.0;2.15
BRSAN;834.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;835.68;833.75;720.69;597.63;498.18;919.60;1148.86;1440.48;155.0;1.03
OTKAR;396.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;396.89;394.36;383.97;373.22;362.46;397.28;418.78;443.57;155.0;0.54
SOKM;63.93;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%57;64.80;63.42;56.22;50.71;46.26;65.12;75.38;88.43;155.0;1.73
YKBNK;18.42;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;18.49;18.37;16.60;15.32;14.28;18.67;21.05;24.09;155.0;1.39
