Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
FROTO;91.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%38;91.31;90.86;89.80;88.26;87.02;92.28;95.14;98.77;660.0;2.12
KUYAS;16.40;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%53;16.41;16.19;16.19;15.49;;16.73;17.12;17.50;635.0;0.05
TSKB;11.63;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;11.65;11.60;11.59;11.52;;11.65;11.69;11.72;155.0;0.67
ASELS;60.82;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;61.07;60.71;60.38;59.77;59.28;61.37;62.51;63.96;145.0;2.19
PGSUS;237.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;238.18;236.95;235.90;;;238.15;239.91;241.15;135.0;1.24
ENKAI;44.89;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;44.99;44.72;44.85;44.56;44.14;45.14;45.50;46.08;130.0;0.55
TKFEN;72.86;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%45;73.22;72.33;70.71;68.03;65.86;75.05;80.04;86.39;130.0;0.69
KTLEV;4.59;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%33;4.67;4.42;4.56;4.49;4.44;4.66;4.79;4.94;125.0;0.51
PATEK;19.26;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;21.94;18.28;18.53;18.08;17.72;20.10;21.17;22.36;125.0;2.73
BRSAN;462.00;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%42;463.30;460.74;460.25;;;469.40;476.58;481.63;115.0;1.03
TTRAK;656.23;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%25;656.49;655.69;655.93;652.27;647.62;658.50;661.07;664.25;115.0;0.48
AEFES;18.89;SAT;DÜŞÜŞ;COŞKULU RALLİ;%55;19.52;17.42;17.42;15.01;11.94;19.52;20.82;21.86;105.0;0.43
BSOKE;13.91;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%65;14.18;13.61;13.61;13.21;12.81;14.18;14.90;;105.0;0.91
BTCIM;4.94;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%64;5.14;4.69;4.69;4.17;3.52;5.14;5.41;5.64;105.0;0.81
CCOLA;50.19;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%56;52.15;45.36;45.36;37.53;27.56;52.15;56.36;59.76;105.0;0.41
DOHOL;12.79;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%56;13.35;12.34;12.34;11.18;9.70;13.35;13.97;14.48;105.0;1.23
MPARK;321.25;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%58;324.84;307.80;307.80;280.25;248.50;324.84;338.62;352.39;105.0;0.27
RALYH;41.96;SAT;DÜŞÜŞ;COŞKULU RALLİ;%56;43.67;41.20;41.20;37.19;32.58;43.67;45.68;47.68;105.0;2.24
AGHOL;28.25;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%55;30.78;27.78;27.78;24.32;19.93;30.78;32.63;34.13;95.0;5.45
EFOR;5.94;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%66;5.99;5.66;5.18;4.65;4.23;6.03;7.01;8.25;95.0;0.19
GESAN;40.98;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%0;41.72;40.95;40.95;40.18;39.22;41.72;42.82;44.22;95.0;24.67
CWENE;19.17;SAT;DÜŞÜŞ;COŞKULU RALLİ;%61;19.66;17.57;17.57;15.17;12.11;19.66;20.95;21.99;85.0;0.31
EKGYO;9.44;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%52;9.60;9.19;9.19;8.72;8.12;9.60;9.85;10.06;85.0;0.61
ENERY;3.61;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%54;3.63;3.57;3.52;3.40;3.28;3.67;3.91;4.19;85.0;0.41
GRTHO;114.97;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%67;116.30;112.64;112.64;110.07;107.50;116.30;120.97;;85.0;0.57
PASEU;23.98;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;24.01;23.97;22.24;20.92;19.85;24.38;26.84;29.98;85.0;3.0
TRENJ;34.28;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%56;35.80;32.78;32.78;29.30;24.88;35.80;37.66;39.17;85.0;1.01
ULKER;111.24;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%53;123.15;97.52;97.52;80.07;60.80;123.15;130.51;136.46;85.0;0.87
BRYAT;1805.96;SAT;DÜŞÜŞ;DÜZELTME;%40;1828.73;1785.17;1785.17;1731.28;1644.16;1828.73;1872.29;1934.31;80.0;1.09
