Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
MAGEN;14.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;14.68;14.31;14.24;13.62;13.12;15.23;16.38;17.84;670.0;0.76
TUPRS;149.53;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;149.81;149.18;145.45;140.90;137.22;152.80;161.27;172.05;670.0;0.8
EFOR;21.54;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%72;21.57;21.37;20.06;18.94;18.03;21.88;23.97;26.63;665.0;0.16
GESAN;46.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%32;47.63;45.38;45.97;45.02;44.07;47.14;49.04;51.23;660.0;1.01
SASA;3.19;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;3.20;3.18;;;;3.22;3.24;3.25;660.0;1.0
TURSG;8.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;8.41;8.40;8.32;8.23;8.16;8.46;8.63;8.84;660.0;1.89
CANTE;1.58;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%31;1.59;1.57;1.58;1.56;1.54;1.59;1.60;1.63;650.0;1.0
DOAS;185.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;185.43;185.38;184.82;181.29;176.80;187.30;189.78;192.84;650.0;1.5
ENKAI;63.43;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;63.49;63.33;62.42;60.86;;63.64;64.49;65.35;650.0;0.6
KLRHO;70.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;71.02;70.52;69.59;61.36;54.71;82.90;98.24;117.74;650.0;1.17
PATEK;23.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;24.03;22.87;22.19;21.09;20.20;23.98;26.04;28.66;650.0;2.74
RALYH;114.10;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;114.13;114.01;113.87;109.10;;117.62;120.25;122.88;650.0;0.33
ZOREN;3.16;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;3.17;3.15;3.15;3.12;3.10;3.19;3.24;3.31;650.0;1.0
TTRAK;597.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;597.05;596.90;592.66;585.77;577.00;597.50;602.34;608.32;645.0;0.5
BRYAT;1850.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;1850.42;1849.56;1841.82;1817.00;;1861.31;1875.00;1888.69;640.0;0.95
SAHOL;88.70;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%41;88.85;88.51;87.58;85.38;83.17;90.30;94.70;99.77;640.0;0.79
TUKAS;2.84;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;2.86;2.79;2.79;2.73;2.67;2.86;2.97;3.10;640.0;0.4
