Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CANTE;1.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%28;1.68;1.64;1.67;1.65;1.62;1.68;1.69;1.71;660.0;0.33
QUAGR;5.72;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;6.00;5.71;5.40;5.03;4.73;6.00;6.69;7.58;650.0;28.0
PASEU;71.60;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%58;71.70;71.57;63.27;55.39;49.03;76.00;90.67;109.33;625.0;3.33
KUYAS;56.50;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;56.71;56.22;54.31;50.70;47.09;58.78;66.00;74.32;155.0;0.75
MAGEN;13.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;13.58;13.46;13.22;12.80;12.46;13.90;14.69;15.69;155.0;0.76
RALYH;133.20;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%70;133.26;133.05;122.67;109.16;98.24;144.50;169.67;201.68;155.0;0.4
IZENR;6.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;6.56;6.48;6.33;6.05;5.65;6.60;6.95;7.50;135.0;0.6
PATEK;18.34;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;18.84;18.15;18.15;17.75;17.41;18.82;19.58;20.55;135.0;2.72
BIMAS;472.04;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;472.51;471.43;470.69;463.88;455.21;475.47;480.25;486.17;130.0;0.76
ASELS;136.13;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;136.22;136.08;129.38;120.45;111.51;140.43;158.30;178.89;125.0;2.0
EFOR;17.05;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%66;17.11;16.68;15.87;15.03;14.35;17.23;18.80;20.79;125.0;0.17
KLRHO;45.22;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;46.92;43.79;44.28;40.88;38.14;49.76;56.08;64.12;125.0;1.19
VAKBN;23.58;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;23.62;23.53;23.50;23.34;23.11;23.66;23.86;24.18;125.0;0.8
FENER;3.74;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%52;3.78;3.70;3.69;;;3.92;4.11;4.24;120.0;0.97
AKBNK;51.95;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;52.01;51.89;51.47;50.65;;52.12;52.58;53.03;115.0;1.0
BSOKE;19.99;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%64;20.02;19.97;19.36;18.19;17.01;20.81;23.16;25.87;115.0;1.5
TCELL;94.70;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%47;94.84;94.57;94.45;93.84;93.22;95.21;96.43;97.84;115.0;1.07
TTKOM;60.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;60.57;60.45;59.65;57.76;56.24;62.70;66.21;70.68;115.0;1.4
DAPGM;9.24;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%62;9.27;9.21;8.92;8.60;8.14;9.24;9.64;10.28;105.0;1.0
ENKAI;62.48;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%54;62.49;62.44;61.90;59.00;54.87;64.79;68.38;74.17;105.0;0.41
GARAN;111.80;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%44;111.89;111.75;111.45;110.73;109.71;112.17;113.06;114.50;105.0;1.8
HALKB;20.88;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;20.89;20.87;20.52;;;21.03;21.42;21.70;105.0;1.0
MPARK;333.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%56;333.42;332.01;325.54;315.75;;333.23;338.63;344.02;105.0;0.42
SAHOL;77.75;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%45;77.82;77.66;77.70;77.17;76.50;78.08;78.45;78.91;105.0;0.78
SISE;34.55;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;34.57;34.53;34.41;;;35.00;35.46;35.78;105.0;1.22
TSKB;11.19;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;11.28;11.18;11.17;11.02;;11.28;11.36;11.44;105.0;9.0
YEOTK;41.88;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%50;43.66;40.44;40.44;36.72;32.00;43.66;45.66;47.27;105.0;1.24
YKBNK;25.94;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;25.95;25.93;25.72;25.24;24.64;26.05;26.38;26.79;105.0;1.0
