Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AGHOL;32.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%63;32.69;32.65;32.33;30.97;29.88;34.52;37.05;40.26;670.0;0.73
FROTO;107.93;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;108.07;107.86;99.37;93.56;88.87;108.75;119.57;133.32;670.0;1.95
TUREX;5.97;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;6.10;5.63;5.70;5.18;4.75;6.55;7.53;8.77;670.0;0.36
BTCIM;4.57;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%40;4.57;4.56;4.36;4.23;4.12;4.58;4.84;5.16;660.0;0.29
TSPOR;3.11;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;3.11;3.10;3.07;2.92;2.71;3.21;3.40;3.69;640.0;0.76
ENKAI;34.48;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%51;34.49;34.45;33.84;;;34.50;35.01;35.38;635.0;0.55
OTKAR;542.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%56;542.32;541.40;535.19;524.75;514.31;548.11;569.00;593.07;635.0;0.53
ENERY;2.69;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;2.70;2.68;2.67;2.61;2.55;2.75;2.88;3.03;630.0;0.65
KTLEV;11.45;AL (GÜÇLÜ);YÜKSELİŞ;PANİK/SESSİZ;%54;11.70;10.94;10.38;8.74;6.42;12.01;14.03;17.30;605.0;0.49
AKSEN;37.80;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;37.87;37.72;37.52;36.91;36.03;38.14;38.90;40.14;155.0;0.78
BIMAS;441.38;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;442.84;439.44;428.55;417.16;407.97;446.95;468.15;495.13;155.0;0.75
SISE;51.14;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;51.20;51.08;50.44;49.77;49.11;51.26;52.59;54.13;155.0;0.94
SOKM;62.20;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;62.70;61.92;61.82;61.23;60.75;62.78;63.88;65.29;155.0;1.74
FENER;3.51;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;3.57;3.46;3.37;3.28;3.20;3.68;3.89;4.13;145.0;1.1
AKSA;9.70;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;9.71;9.68;9.51;9.18;8.91;10.04;10.65;11.43;140.0;0.71
CCOLA;63.90;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;63.95;63.84;63.41;61.52;60.00;66.45;69.97;74.43;140.0;0.89
EREGL;23.04;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;23.09;22.97;22.73;22.44;22.15;23.09;23.68;24.35;140.0;0.66
KCHOL;235.51;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;235.78;235.12;220.42;207.84;197.66;240.76;264.21;294.04;140.0;0.7
MPARK;286.99;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;287.87;284.90;264.09;243.87;227.52;296.79;334.47;382.40;140.0;0.42
SKBNK;3.86;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%58;3.87;3.85;3.82;3.77;3.71;3.89;4.01;4.14;140.0;0.35
GRSEL;131.61;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;136.78;124.23;119.12;110.89;104.25;132.41;147.72;167.21;135.0;0.7
ANSGR;23.18;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%61;23.23;23.10;22.09;21.12;20.34;23.65;25.45;27.73;130.0;0.58
DOHOL;14.10;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%49;14.12;14.08;13.90;13.65;13.41;14.20;14.70;15.27;130.0;1.15
KUYAS;13.89;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;13.98;13.84;13.74;13.39;13.11;14.30;14.95;15.77;130.0;1.95
RALYH;37.48;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%63;37.48;37.47;33.43;29.93;27.10;39.09;45.61;53.91;130.0;0.19
SASA;5.92;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%43;5.93;5.91;5.73;5.56;5.42;6.01;6.34;6.75;130.0;1.67
ULKER;108.10;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%48;108.26;107.91;107.12;105.51;103.89;109.12;112.35;116.08;130.0;0.87
AEFES;19.35;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;19.36;19.34;18.80;17.94;17.24;20.20;21.80;23.85;125.0;0.47
ARCLK;185.60;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;185.71;185.47;180.23;175.98;172.55;187.10;195.02;205.08;125.0;0.85
GARAN;86.79;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%58;86.99;86.68;81.17;77.01;73.65;87.90;95.65;105.52;125.0;1.8
MGROS;446.84;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%51;447.42;446.25;445.40;440.26;432.93;450.55;456.92;467.21;125.0;0.98
SAHOL;95.18;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;95.32;95.01;90.06;86.48;83.59;95.85;102.52;111.01;125.0;0.85
TAVHL;223.60;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%65;223.95;223.41;202.48;185.51;171.80;229.90;261.51;301.71;125.0;1.84
TKFEN;52.90;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%60;53.06;52.67;51.81;50.34;49.15;54.19;56.94;60.43;125.0;0.69
VAKBN;20.42;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%55;20.47;20.35;20.37;19.13;18.12;22.38;24.70;27.65;125.0;0.71
ASELS;60.67;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%53;60.70;60.66;60.55;59.65;58.37;61.45;62.56;64.36;115.0;1.99
ISCTR;13.37;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;13.87;13.37;13.03;12.52;12.09;13.87;14.84;16.07;115.0;212.68
KRDMD;27.00;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;27.02;26.98;26.58;26.15;25.53;27.01;27.55;28.42;115.0;1.0
ODAS;9.15;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;9.32;9.09;9.09;;;9.32;9.50;9.63;115.0;2.83
TABGD;161.43;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;162.80;159.35;153.61;148.77;144.86;170.44;181.90;194.55;115.0;0.66
TCELL;77.47;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%60;77.49;77.46;75.47;72.70;70.46;79.94;85.10;91.67;115.0;1.25
TOASO;254.45;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%59;254.53;254.39;248.06;237.75;229.42;264.72;283.92;308.34;115.0;1.16
TTRAK;892.97;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;893.06;892.77;837.52;791.15;753.67;912.47;998.85;1108.73;115.0;0.49
VESTL;99.50;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%47;99.56;99.43;95.46;91.80;88.14;99.98;107.30;115.73;115.0;0.86
YKBNK;31.86;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;31.88;31.85;30.39;28.84;27.60;32.88;35.75;39.41;115.0;2.0
TURSG;7.67;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;7.68;7.66;7.41;7.08;6.81;7.95;8.57;9.36;110.0;0.48
AKBNK;56.25;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;56.35;56.15;56.18;52.63;49.75;61.92;68.54;76.95;105.0;1.1
ECILC;51.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%56;51.09;50.91;49.99;48.47;;51.19;52.03;52.87;105.0;0.67
ENJSA;61.45;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;61.49;61.42;60.84;59.75;58.66;62.19;64.36;66.87;105.0;1.03
HALKB;16.36;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%53;16.38;16.34;16.12;15.62;14.91;16.61;17.23;18.22;105.0;1.0
MAVI;45.10;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%55;45.16;45.04;42.30;38.75;35.87;48.04;54.66;63.09;105.0;0.95
TSKB;10.01;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%51;10.50;10.00;9.94;9.59;9.31;10.50;11.15;11.98;105.0;49.0
ZOREN;5.93;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%53;5.94;5.91;5.90;5.61;5.25;6.10;6.29;6.54;105.0;0.5
CIMSA;31.55;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%50;31.58;31.50;31.54;30.96;30.22;31.94;32.35;32.85;95.0;0.72
GSRAY;2.20;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%51;2.31;2.20;2.19;2.08;1.91;2.31;2.45;2.68;95.0;106.11
ISMEN;30.37;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%40;30.46;30.33;30.28;29.56;28.64;30.79;31.30;31.93;95.0;2.24
OYAKC;14.32;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%48;14.33;14.31;14.31;14.02;;14.55;14.71;14.87;95.0;0.41
PGSUS;204.00;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%59;204.41;203.66;199.07;192.43;185.79;207.28;220.56;235.86;95.0;1.21
QUAGR;4.09;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%44;4.12;4.01;4.05;;;4.21;4.34;4.43;95.0;0.38
THYAO;303.08;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%49;303.39;302.65;298.80;292.78;284.21;304.83;312.28;324.33;95.0;0.73
TTKOM;41.02;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%59;41.08;40.97;39.85;38.30;37.04;42.36;45.25;48.94;95.0;1.2
ASTOR;101.59;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%57;102.35;100.96;101.59;99.47;96.78;103.08;104.56;106.40;85.0;1.19
BSOKE;6.31;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%61;6.32;6.31;6.19;6.08;6.01;6.32;;;85.0;2.4
EKGYO;8.47;SAT;DÜŞÜŞ;GÜÇLÜ YÜKSELİŞ;%51;8.65;8.38;8.38;8.08;7.70;8.65;8.81;8.94;85.0;1.98
KCAER;19.53;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%57;19.70;19.32;19.08;18.24;17.17;19.67;20.26;20.98;85.0;0.8
MAGEN;9.48;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;9.63;9.28;9.04;8.44;7.85;9.77;10.96;12.33;85.0;0.75
TUPRS;155.17;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%47;155.36;155.00;150.41;143.58;136.76;158.85;172.49;188.22;85.0;1.15
GESAN;73.15;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%41;73.20;73.10;72.37;70.45;68.00;73.73;75.08;76.75;75.0;1.0
GRTHO;74.02;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;74.89;70.67;67.90;61.72;55.54;75.54;87.90;102.14;75.0;0.26
CANTE;2.35;SAT;DÜŞÜŞ;VOLATİLİTE;%58;2.37;2.35;2.35;2.32;2.29;2.37;2.39;2.40;70.0;3.28
DOAS;242.33;SAT;DÜŞÜŞ;VOLATİLİTE;%54;245.62;240.64;240.64;234.90;227.59;245.62;248.70;251.19;70.0;1.95
PASEU;15.56;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%46;16.04;15.42;15.31;14.51;;15.94;16.38;16.82;65.0;3.35
ALARK;113.00;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%52;113.72;112.86;112.86;111.81;110.10;113.72;114.57;115.79;60.0;5.37
DAPGM;5.18;SAT;DÜŞÜŞ;VOLATİLİTE;%51;5.24;5.11;5.11;4.91;4.68;5.24;5.34;5.44;60.0;0.81
PETKM;19.78;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%57;20.55;19.69;19.69;18.30;16.70;20.55;21.24;21.93;60.0;8.56
PATEK;17.72;SAT;DÜŞÜŞ;COŞKULU RALLİ;%61;20.14;17.53;17.53;14.52;10.70;20.14;21.75;23.06;55.0;12.63
MIATK;52.15;SAT;DÜŞÜŞ;VOLATİLİTE;%52;56.28;51.95;51.95;46.96;40.61;56.28;58.96;61.13;50.0;20.65
TRMET;47.30;SAT;DÜŞÜŞ;VOLATİLİTE;%52;47.38;47.20;47.20;46.90;46.56;47.38;47.53;47.68;50.0;0.8
BRSAN;545.50;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%44;581.47;541.00;541.00;494.35;435.01;581.47;606.51;626.75;40.0;7.99
BRYAT;2717.66;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%47;2878.89;2635.31;2635.31;2354.58;1997.47;2878.89;3029.58;3151.37;40.0;1.96
EGEEN;14011.91;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%45;14119.90;13819.49;13819.49;13473.26;13032.83;14119.90;14305.74;14455.95;40.0;0.56
EUPWR;47.17;SAT;DÜŞÜŞ;VOLATİLİTE;%48;49.64;46.57;46.57;43.02;38.51;49.64;51.55;53.08;40.0;4.15
GUBRF;150.30;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%33;154.77;147.10;147.10;138.26;127.02;154.77;159.52;163.35;40.0;1.4
HEKTS;5.56;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%31;5.60;5.55;5.55;5.47;5.39;5.60;5.63;5.67;40.0;3.48
KLRHO;39.30;SAT;DÜŞÜŞ;DÜZELTME;%48;41.03;38.76;38.76;36.15;32.83;41.03;42.43;43.56;40.0;3.2
KONTR;33.74;SAT (PANİK);DÜŞÜŞ;PANİK/SESSİZ;%45;34.82;32.49;32.49;30.90;29.14;34.82;35.49;36.03;40.0;0.87
TRALT;21.10;SAT;DÜŞÜŞ;VOLATİLİTE;%48;21.25;20.96;20.96;20.62;20.19;21.25;21.43;21.58;40.0;1.07
