Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
DOAS;182.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;183.03;182.65;181.44;179.00;175.90;183.15;184.86;186.98;670.0;1.53
RALYH;192.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%74;192.03;191.92;185.96;174.12;164.55;205.10;227.16;255.22;665.0;0.37
TUREX;8.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%37;8.40;8.28;8.31;8.10;;8.47;8.58;8.69;660.0;0.33
TRMET;98.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;99.48;98.27;97.76;95.45;93.58;101.50;105.81;111.30;640.0;1.28
PASEU;130.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%43;130.42;129.86;125.44;117.24;106.80;131.20;136.96;144.08;625.0;3.0
ALARK;89.55;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%46;89.78;89.27;87.63;86.19;85.03;89.95;92.63;96.04;145.0;0.82
BRYAT;2361.00;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;2361.71;2360.24;2343.00;;;2424.21;2487.97;2532.75;145.0;0.93
FENER;4.47;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;4.53;4.41;4.42;4.36;4.31;4.52;4.64;4.79;145.0;1.14
TRENJ;80.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;80.21;79.78;78.57;76.82;75.40;81.40;84.66;88.82;135.0;0.95
VAKBN;26.72;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;26.83;26.59;26.10;25.67;25.33;26.78;27.57;28.57;135.0;0.85
BIMAS;546.63;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;547.49;545.49;543.29;535.23;;549.62;554.07;558.51;130.0;0.75
MGROS;503.50;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%38;504.76;502.20;497.31;486.36;477.52;515.00;535.39;561.33;130.0;0.97
AGHOL;26.30;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%55;26.33;26.27;25.98;25.44;;26.40;26.69;26.99;125.0;1.0
OYAKC;22.04;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%52;22.05;22.02;21.86;21.62;21.39;22.15;22.62;23.16;125.0;0.5
SKBNK;8.49;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%52;8.51;8.47;8.24;8.03;7.86;8.58;8.97;9.47;125.0;1.0
TRALT;32.70;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;33.03;32.22;31.20;29.96;28.95;33.22;35.54;38.50;125.0;0.69
TUPRS;197.70;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%58;197.79;197.59;196.86;193.87;191.45;201.70;207.28;214.37;125.0;0.82
TURSG;12.70;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%50;12.95;12.20;12.20;11.59;10.97;12.95;14.17;15.58;125.0;0.5
ULKER;113.90;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;114.05;113.72;113.24;111.78;110.60;115.60;118.32;121.78;125.0;0.83
CWENE;24.02;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;24.04;24.00;23.44;22.20;20.97;24.96;27.43;30.28;120.0;1.0
BRSAN;494.75;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%48;495.00;494.50;490.73;473.26;451.00;503.00;515.27;530.46;115.0;1.0
