Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
KRDMD;25.78;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;25.81;25.75;25.71;25.55;25.39;25.91;26.24;26.62;670.0;1.0
GENIL;91.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;91.71;90.80;85.72;80.39;76.08;94.35;104.29;116.93;660.0;0.6
PETKM;23.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;23.89;23.78;23.78;23.68;23.58;23.90;24.10;24.33;650.0;0.1
RALYH;54.16;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;54.24;53.94;48.83;42.39;35.95;56.79;69.67;84.51;650.0;0.39
SKBNK;4.61;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;4.61;4.60;4.55;4.45;4.38;4.70;4.87;5.09;650.0;0.44
BRSAN;478.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;480.24;477.30;474.56;440.00;;501.69;520.75;539.81;640.0;1.03
TTRAK;663.94;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%53;664.23;663.33;663.80;659.07;653.06;667.12;670.43;674.54;635.0;0.47
TUPRS;144.43;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%31;144.48;144.39;143.85;143.08;142.45;145.11;146.56;148.40;635.0;1.05
GRSEL;137.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;138.37;137.42;137.24;136.12;134.69;138.03;138.81;139.79;630.0;0.71
GRTHO;130.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%65;131.32;126.23;127.70;115.17;105.05;147.96;171.31;201.00;630.0;0.26
TRMET;69.40;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;69.45;69.36;68.44;67.15;;69.46;70.18;70.89;630.0;1.25
THYAO;289.40;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%22;289.44;289.35;287.94;;;289.61;290.92;291.84;625.0;0.74
ASELS;62.27;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;62.40;62.21;62.20;61.33;60.62;63.61;65.24;67.31;155.0;2.24
