Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKBNK;71.85;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;71.86;71.84;70.55;69.12;67.96;72.87;75.55;78.95;660.0;1.77
TTRAK;706.42;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;707.04;705.06;693.43;685.40;678.91;721.39;740.43;761.45;660.0;0.46
DAPGM;8.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%74;8.01;7.99;7.88;7.78;7.70;8.05;8.24;8.48;650.0;1.0
EREGL;24.45;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;24.45;24.44;24.22;24.08;23.96;24.71;25.05;25.42;650.0;0.12
MGROS;564.91;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;564.97;564.84;564.13;558.05;;568.90;572.25;575.60;650.0;0.98
OYAKC;24.90;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%61;24.94;24.85;24.03;22.21;20.73;26.98;30.38;34.71;650.0;0.71
QUAGR;3.53;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;3.54;3.52;3.52;3.51;3.50;3.54;3.56;3.60;650.0;1.0
AGHOL;31.33;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;31.38;31.28;31.21;30.95;30.58;31.47;31.79;32.32;640.0;0.83
TUREX;16.27;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%59;16.31;16.18;16.20;16.04;;16.33;16.42;16.50;640.0;0.44
GENIL;141.45;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%53;141.95;140.62;139.01;132.62;123.52;145.40;153.31;166.09;635.0;0.6
OBAMS;9.61;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;9.75;9.49;9.21;8.46;;9.79;10.21;10.62;630.0;1.19
PASEU;35.74;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%53;35.84;35.71;33.28;31.13;29.40;36.74;40.73;45.81;625.0;3.33
FENER;4.71;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;4.77;4.66;4.64;4.53;4.44;4.82;5.02;5.29;155.0;1.04
GUBRF;295.25;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;295.85;294.24;293.93;291.13;288.32;297.40;303.00;309.46;155.0;0.59
ISMEN;42.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;42.72;42.25;41.86;41.47;41.15;42.50;43.23;44.16;155.0;2.36
DOAS;189.10;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%25;189.88;188.58;184.71;182.00;179.80;194.16;200.59;207.69;145.0;1.51
DOHOL;14.29;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;14.29;14.21;14.21;14.14;14.09;14.32;14.44;14.60;145.0;0.01
KRDMD;31.78;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;31.83;31.74;30.93;30.33;29.85;31.90;33.02;34.43;145.0;1.25
OTKAR;447.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%43;447.64;445.90;438.62;433.44;429.25;456.66;468.94;482.50;145.0;0.58
TKFEN;75.39;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;75.46;75.30;73.16;71.78;70.67;77.97;81.24;84.85;145.0;0.7
ASELS;112.06;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;112.54;111.83;105.10;100.80;97.33;120.07;130.26;141.52;140.0;2.13
PGSUS;275.75;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;276.83;274.78;262.55;254.38;247.78;290.97;310.33;331.70;140.0;1.11
ARCLK;140.60;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;140.67;140.52;138.83;137.74;136.85;142.64;145.24;148.10;135.0;0.88
FROTO;89.90;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;89.95;89.87;88.98;88.42;87.96;90.95;92.29;93.77;135.0;1.87
GRTHO;264.25;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;266.36;255.74;247.17;221.30;200.39;289.00;337.21;398.53;135.0;0.25
SAHOL;103.86;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%45;103.87;103.84;102.30;100.68;99.37;104.92;107.93;111.77;135.0;0.89
EKGYO;15.10;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%54;15.12;15.08;14.94;14.79;14.65;15.11;15.39;15.72;130.0;0.88
GARAN;133.85;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%51;133.95;133.80;132.55;131.20;129.84;134.23;136.94;140.06;130.0;1.95
KTLEV;5.58;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%39;5.62;5.52;5.53;5.44;5.37;5.69;5.86;6.08;125.0;0.57
RALYH;91.09;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%65;91.16;90.92;82.80;76.91;72.15;92.32;103.30;117.26;125.0;0.37
TABGD;165.33;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%62;165.83;164.58;164.16;162.77;160.79;165.55;167.26;170.04;125.0;0.66
