Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
OYAKC;24.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;24.15;24.12;22.94;21.32;20.02;25.55;28.56;32.39;670.0;0.54
IZENR;5.25;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;5.35;5.07;5.20;5.14;5.07;5.29;5.43;5.59;650.0;0.56
ANSGR;26.87;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%49;26.89;26.83;25.76;24.46;23.42;27.85;30.27;33.34;645.0;0.5
KUYAS;23.06;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%55;23.07;23.05;22.05;21.16;20.44;23.50;25.17;27.29;645.0;1.0
OBAMS;11.09;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;11.19;11.00;10.54;10.14;9.82;11.18;11.93;12.87;640.0;1.05
PASEU;34.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%49;34.93;34.36;33.17;31.05;29.33;36.60;40.55;45.59;640.0;3.07
TABGD;157.98;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;158.09;157.82;156.04;151.71;147.39;161.39;170.04;180.01;640.0;0.65
TRMET;73.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;74.16;73.52;73.48;72.68;71.65;74.05;74.62;75.32;640.0;1.29
TUREX;16.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;16.17;16.10;16.03;15.80;15.48;16.25;16.52;16.97;640.0;0.4
ASELS;78.00;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%51;78.31;77.85;77.76;73.83;69.90;82.63;90.48;99.54;635.0;2.05
TURSG;8.65;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;9.05;8.65;8.38;7.96;7.63;9.05;9.82;10.81;625.0;123.46
ENKAI;49.00;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%51;49.11;48.80;48.92;48.58;48.14;49.17;49.41;49.71;155.0;0.55
TCELL;103.74;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%53;103.79;103.69;100.19;97.04;94.50;105.28;111.14;118.60;145.0;1.09
GRTHO;186.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%56;187.46;181.62;176.35;164.01;154.04;196.30;219.29;248.54;135.0;0.25
TRENJ;58.85;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%58;59.03;58.67;57.98;56.99;55.59;58.96;60.18;62.15;135.0;1.0
BIMAS;550.54;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%46;551.01;549.91;547.15;537.42;529.55;562.88;581.01;604.07;130.0;0.76
KRDMD;27.94;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;28.00;27.89;27.82;27.51;27.12;28.04;28.26;28.53;130.0;1.2
PGSUS;238.00;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;238.76;237.31;234.70;231.85;229.55;239.30;244.60;251.35;130.0;1.1
THYAO;309.67;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;309.91;309.33;307.66;302.49;298.32;316.02;325.65;337.91;130.0;0.7
RALYH;80.36;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%64;80.39;80.27;77.74;72.82;68.84;85.70;94.88;106.54;125.0;0.36
