Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
RALYH;6.75;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%42;6.79;6.66;6.68;6.56;6.44;6.83;7.06;7.34;660.0;0.38
EREGL;22.09;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%33;22.23;21.86;21.82;21.56;21.35;22.24;22.73;23.35;650.0;0.62
TUPRS;62.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;63.02;62.66;57.00;52.42;48.73;64.39;72.91;83.75;640.0;1.12
CIMSA;17.32;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%50;17.90;16.41;16.01;15.19;14.53;18.84;20.77;22.90;155.0;0.63
TOASO;137.64;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%47;137.90;137.40;135.93;134.77;133.83;137.81;139.97;142.72;145.0;1.09
FROTO;45.41;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;45.48;45.38;43.74;40.60;38.06;48.81;54.66;62.11;130.0;2.12
SISE;42.74;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%20;42.81;42.67;42.73;42.19;41.50;43.10;43.48;43.95;130.0;0.95
KRDMD;20.53;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%20;20.78;20.33;20.23;19.92;19.66;20.75;21.35;22.10;125.0;1.22
OYAKC;8.11;AL (RİSKLİ);YÜKSELİŞ;COŞKULU RALLİ;%31;8.38;7.68;7.44;7.03;6.70;8.88;9.85;10.93;100.0;0.64
BIMAS;128.18;SAT;DÜŞÜŞ;COŞKULU RALLİ;%22;132.63;127.50;127.50;123.47;120.65;132.63;;;95.0;6.57
ECILC;23.62;SAT;DÜŞÜŞ;COŞKULU RALLİ;%0;24.04;23.02;23.02;21.77;19.74;24.04;25.05;26.50;95.0;0.7
