Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AKSA;10.93;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;10.95;10.90;10.34;9.92;9.58;11.03;11.82;12.82;670.0;0.57
GESAN;50.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;50.68;49.63;49.29;48.73;48.28;50.20;51.24;52.57;660.0;1.02
MGROS;516.44;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;516.98;515.89;500.76;486.21;474.46;524.28;551.38;585.85;660.0;0.97
ASTOR;105.76;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;107.81;104.03;100.12;95.41;91.60;107.73;116.51;127.67;650.0;1.19
ENERY;4.60;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%62;4.63;4.54;4.34;4.07;3.84;4.79;5.31;5.96;650.0;0.45
TRENJ;52.15;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;52.18;52.12;51.26;48.46;45.65;54.74;60.35;66.82;640.0;1.0
ISCTR;13.33;AL (GÜÇLÜ);YÜKSELİŞ;VOLATİLİTE;%55;13.35;13.31;13.26;13.03;12.69;13.50;13.79;14.26;635.0;0.74
GRTHO;146.80;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;147.30;144.80;143.31;135.87;125.27;150.76;159.97;174.85;630.0;0.25
PATEK;20.50;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%44;20.61;20.46;20.45;20.13;19.72;20.67;20.89;21.17;605.0;2.57
KUYAS;20.90;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%58;21.01;20.76;20.17;19.72;19.36;21.74;22.80;23.98;155.0;0.79
OYAKC;20.61;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%59;20.66;20.54;19.86;18.84;18.00;21.53;23.44;25.88;155.0;0.73
GENIL;115.91;AL (TAKİP);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;116.26;115.34;111.94;107.33;103.60;119.41;128.01;138.95;145.0;0.6
MAGEN;7.92;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%15;8.01;7.79;7.72;7.44;;7.93;8.08;8.24;145.0;0.75
AGHOL;36.83;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%50;36.87;36.78;35.79;34.67;33.76;37.61;39.71;42.37;140.0;0.92
KRDMD;30.48;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;30.58;30.40;29.38;28.56;27.89;30.72;32.26;34.22;140.0;1.25
BIMAS;518.36;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%43;518.98;517.55;509.15;499.50;489.84;521.10;540.41;562.66;130.0;0.76
