Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
TUKAS;3.18;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%54;3.19;3.17;3.00;2.87;2.77;3.21;3.45;3.75;670.0;1.89
TUPRS;136.06;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;136.32;135.84;134.30;130.55;127.52;140.36;147.35;156.23;670.0;1.13
DOAS;211.16;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%45;211.61;210.86;209.97;208.54;207.38;212.29;214.96;218.36;660.0;1.51
PATEK;32.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%87;33.05;31.65;28.82;24.95;21.83;35.06;42.26;51.42;655.0;2.72
GRTHO;63.23;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%50;63.65;61.61;59.07;54.58;50.09;64.63;73.62;83.97;640.0;0.26
VESTL;76.30;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%48;76.39;76.19;73.83;67.96;59.60;79.70;86.96;98.70;625.0;0.82
FROTO;92.77;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%52;92.96;92.68;88.37;84.66;81.67;94.35;101.25;110.03;155.0;1.95
RALYH;20.81;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%54;21.03;20.23;20.10;19.15;18.38;21.64;23.42;25.68;155.0;0.38
TOASO;235.30;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%61;235.64;234.99;231.53;224.38;218.60;243.09;256.40;273.35;155.0;1.09
TTRAK;771.52;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%60;772.07;770.36;741.84;713.76;691.06;787.23;839.55;906.10;155.0;0.47
AKSEN;37.84;AL (TAKİP);YÜKSELİŞ;DÜZELTME;%58;37.92;37.74;36.64;35.55;34.46;37.98;40.16;42.66;140.0;0.74
MAVI;34.13;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;34.23;34.02;32.86;31.11;29.70;35.69;38.95;43.09;140.0;0.9
OBAMS;10.28;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%100;11.33;9.41;9.52;9.04;8.66;11.17;12.29;13.53;140.0;1.2
ODAS;10.68;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%64;10.72;10.64;10.58;10.28;10.04;11.06;11.62;12.33;140.0;1.0
ANSGR;17.71;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%48;17.76;17.61;17.44;17.26;17.12;17.72;18.05;18.47;135.0;0.5
BSOKE;5.38;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%55;5.49;5.29;5.08;4.72;4.42;5.66;6.34;7.20;135.0;1.11
GENIL;74.65;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%65;75.77;72.77;70.33;66.02;62.53;77.30;85.34;95.56;135.0;0.6
TRENJ;44.72;AL (TAKİP);YÜKSELİŞ;COŞKULU RALLİ;%64;45.00;44.44;43.38;41.44;39.88;46.50;50.10;54.68;135.0;1.0
KCHOL;160.82;AL (ZAYIF);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;161.09;160.42;159.34;158.43;157.69;162.52;164.69;167.08;130.0;0.67
PETKM;23.76;AL (TAKİP);YÜKSELİŞ;VOLATİLİTE;%54;24.47;23.52;23.52;22.76;22.00;24.47;26.00;27.76;130.0;2.96
MPARK;188.96;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%58;189.33;188.11;186.86;181.39;175.93;193.61;204.54;217.13;125.0;0.43
TRALT;24.84;AL (ZAYIF);YÜKSELİŞ;COŞKULU RALLİ;%53;25.02;24.58;24.01;23.31;22.74;25.14;26.45;28.11;120.0;0.69
AGHOL;25.74;AL (ZAYIF);YÜKSELİŞ;DÜZELTME;%56;25.78;25.71;25.11;24.06;23.22;26.79;28.73;31.20;115.0;1.02
AKSA;8.05;AL (ZAYIF);YÜKSELİŞ;PANİK/SESSİZ;%52;8.05;8.04;8.01;7.75;7.49;8.33;8.84;9.43;115.0;0.29
ALARK;125.25;AL (ZAYIF);YÜKSELİŞ;VOLATİLİTE;%61;125.27;125.23;124.62;117.78;112.25;135.67;148.41;164.62;115.0;1.01
