Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
CCOLA;55.88;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;55.92;55.83;51.40;47.98;45.21;56.94;63.31;71.42;670.0;0.88
ECILC;53.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;53.22;53.02;50.99;49.00;47.38;54.23;57.95;62.69;660.0;0.65
EKGYO;10.16;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%52;10.17;10.14;9.92;9.45;9.08;10.67;11.54;12.64;650.0;0.98
GARAN;60.50;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%51;60.55;60.47;59.33;56.56;54.31;63.82;68.99;75.57;650.0;1.55
TCELL;64.14;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%60;64.22;64.07;63.52;61.58;60.02;66.66;70.27;74.87;650.0;1.1
TKFEN;46.00;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%57;46.10;45.86;44.49;43.24;42.22;46.52;48.86;51.83;650.0;0.68
DOAS;205.87;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%47;206.25;205.62;205.46;201.26;195.28;209.65;214.85;223.25;640.0;1.51
BIMAS;386.66;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;386.88;386.36;369.72;356.39;345.62;391.26;416.09;447.67;635.0;0.74
BRSAN;710.00;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%42;710.21;709.80;704.35;685.08;669.50;735.50;771.40;817.08;635.0;1.05
ODAS;9.99;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%54;10.01;9.96;9.89;9.72;9.59;10.16;10.47;10.87;635.0;0.67
