Hisse;Kapanis;Sinyal;Trend;Rejim;Basari_Orani;Hedef_Bant;Stop_Bant;Fibo_D1;Fibo_D2;Fibo_D3;Fibo_R1;Fibo_R2;Fibo_R3;Sentez_Puani;Risk_Odul
AEFES;13.64;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%56;13.64;13.63;13.00;12.55;12.18;13.73;14.57;15.63;660.0;0.3
AKSA;7.03;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%43;7.03;7.02;6.94;6.89;6.84;7.13;7.26;7.40;660.0;0.05
AKSEN;34.52;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%35;34.57;34.45;33.87;33.31;32.86;34.77;35.81;37.14;660.0;0.77
ISMEN;28.83;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%36;28.92;28.79;28.71;28.35;28.05;29.31;29.99;30.85;660.0;2.71
TSKB;8.13;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;8.14;8.11;7.94;7.79;7.67;8.19;8.47;8.83;660.0;0.5
PETKM;21.82;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%46;21.84;21.80;21.57;21.18;20.86;22.20;22.93;23.86;650.0;1.0
RALYH;17.12;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%55;17.14;17.07;16.94;16.60;16.26;17.37;18.05;18.84;650.0;0.36
TKFEN;39.67;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%53;39.74;39.58;39.35;39.08;38.86;39.79;40.30;40.95;650.0;0.72
TTRAK;634.37;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%44;634.50;634.10;625.70;619.81;615.05;635.22;646.19;660.15;650.0;0.47
KONTR;39.56;AL (GÜÇLÜ);YÜKSELİŞ;DÜZELTME;%46;39.60;39.47;38.98;38.32;37.79;40.04;41.26;42.82;645.0;0.46
ASELS;49.04;AL (GÜÇLÜ);YÜKSELİŞ;GÜÇLÜ YÜKSELİŞ;%48;49.05;49.03;48.71;48.21;47.80;49.52;50.45;51.64;640.0;1.76
